CPT,FLEX,FLEX,FLEX,FLEX,FLEX,,Instructions
,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,WR,Cam Sims (20758109),Cam Sims,20758109,FLEX,2000,WAS@DAL 12/26/2021 09:50PM ET,WAS,3.64
,,,,,,,WR,Cedrick Wilson (20758052),Cedrick Wilson,20758052,CPT,1800,WAS@DAL 12/26/2021 09:50PM ET,DAL,7.71
,,,,,,,TE,Jeremy Sprinkle (20758110),Jeremy Sprinkle,20758110,FLEX,1600,WAS@DAL 12/26/2021 09:50PM ET,DAL,0.29
,,,,,,,WR,Cedrick Wilson (20758111),Cedrick Wilson,20758111,FLEX,1200,WAS@DAL 12/26/2021 09:50PM ET,DAL,7.71
,,,,,,,WR,Malik Turner (20758053),Malik Turner,20758053,CPT,1200,WAS@DAL 12/26/2021 09:50PM ET,DAL,2.52
,,,,,,,WR,Dax Milne (20758054),Dax Milne,20758054,CPT,900,WAS@DAL 12/26/2021 09:50PM ET,WAS,1.39
,,,,,,,WR,Malik Turner (20758112),Malik Turner,20758112,FLEX,800,WAS@DAL 12/26/2021 09:50PM ET,DAL,2.52
,,,,,,,WR,Dax Milne (20758113),Dax Milne,20758113,FLEX,600,WAS@DAL 12/26/2021 09:50PM ET,WAS,1.39
,,,,,,,WR,Dyami Brown (20758055),Dyami Brown,20758055,CPT,600,WAS@DAL 12/26/2021 09:50PM ET,WAS,1.44
,,,,,,,WR,Dyami Brown (20758114),Dyami Brown,20758114,FLEX,400,WAS@DAL 12/26/2021 09:50PM ET,WAS,1.44
,,,,,,,TE,Tyrone Swoopes (20758056),Tyrone Swoopes,20758056,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
,,,,,,,WR,Noah Brown (20758057),Noah Brown,20758057,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,DAL,3.13
,,,,,,,RB,Corey Clement (20758058),Corey Clement,20758058,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,DAL,0.65
,,,,,,,WR,Brandon Smith (20758059),Brandon Smith,20758059,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,RB,Alex Armah (20758060),Alex Armah,20758060,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,WAS,0.92
,,,,,,,TE,Temarrick Hemingway (20758061),Temarrick Hemingway,20758061,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
,,,,,,,TE,Sammis Reyes (20758062),Sammis Reyes,20758062,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
,,,,,,,TE,Logan Thomas (20758063),Logan Thomas,20758063,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,WAS,9.1
,,,,,,,WR,Marken Michel (20758064),Marken Michel,20758064,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
,,,,,,,WR,Robert Foster (20758065),Robert Foster,20758065,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,WR,T.J. Vasher (20758066),T.J. Vasher,20758066,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,RB,Sewo Olonilua (20758067),Sewo Olonilua,20758067,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,TE,Sean McKeon (20758068),Sean McKeon,20758068,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,DAL,2.12
,,,,,,,RB,Ito Smith (20758069),Ito Smith,20758069,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,TE,Nick Ralston (20758070),Nick Ralston,20758070,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,TE,Blake Jarwin (20758071),Blake Jarwin,20758071,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,DAL,4.43
,,,,,,,WR,Antonio Gandy-Golden (20758072),Antonio Gandy-Golden,20758072,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
,,,,,,,TE,Dylan Cantrell (20758073),Dylan Cantrell,20758073,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
,,,,,,,TE,Ian Bunting (20758074),Ian Bunting,20758074,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,RB,Rico Dowdle (20758075),Rico Dowdle,20758075,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,WR,Simi Fehoko (20758076),Simi Fehoko,20758076,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,WR,Kelvin Harmon (20758077),Kelvin Harmon,20758077,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
,,,,,,,RB,Derrius Guice (20758078),Derrius Guice,20758078,CPT,300,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
,,,,,,,TE,Tyrone Swoopes (20758136),Tyrone Swoopes,20758136,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
,,,,,,,WR,Noah Brown (20758137),Noah Brown,20758137,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,DAL,3.13
,,,,,,,RB,Corey Clement (20758131),Corey Clement,20758131,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,DAL,0.65
,,,,,,,WR,Brandon Smith (20758123),Brandon Smith,20758123,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,RB,Alex Armah (20758129),Alex Armah,20758129,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,WAS,0.92
,,,,,,,TE,Temarrick Hemingway (20758134),Temarrick Hemingway,20758134,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
,,,,,,,TE,Sammis Reyes (20758127),Sammis Reyes,20758127,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
,,,,,,,TE,Logan Thomas (20758118),Logan Thomas,20758118,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,WAS,9.1
,,,,,,,WR,Marken Michel (20758135),Marken Michel,20758135,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
,,,,,,,WR,Robert Foster (20758124),Robert Foster,20758124,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,WR,T.J. Vasher (20758117),T.J. Vasher,20758117,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,RB,Sewo Olonilua (20758121),Sewo Olonilua,20758121,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,TE,Sean McKeon (20758125),Sean McKeon,20758125,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,DAL,2.12
,,,,,,,RB,Ito Smith (20758119),Ito Smith,20758119,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,TE,Nick Ralston (20758120),Nick Ralston,20758120,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,TE,Blake Jarwin (20758115),Blake Jarwin,20758115,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,DAL,4.43
,,,,,,,WR,Antonio Gandy-Golden (20758130),Antonio Gandy-Golden,20758130,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
,,,,,,,TE,Dylan Cantrell (20758122),Dylan Cantrell,20758122,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
,,,,,,,TE,Ian Bunting (20758128),Ian Bunting,20758128,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,RB,Rico Dowdle (20758133),Rico Dowdle,20758133,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,WR,Simi Fehoko (20758126),Simi Fehoko,20758126,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,DAL,0
,,,,,,,WR,Kelvin Harmon (20758116),Kelvin Harmon,20758116,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
,,,,,,,RB,Derrius Guice (20758132),Derrius Guice,20758132,FLEX,200,WAS@DAL 12/26/2021 09:50PM ET,WAS,0
