CPT,FLEX,FLEX,FLEX,FLEX,FLEX,,Instructions
,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,DST,Buccaneers  (20662591),Buccaneers ,20662591,FLEX,4000,NO@TB 12/19/2021 09:50PM ET,TB,8.38
,,,,,,,RB,Ke'Shawn Vaughn (20662538),Ke'Shawn Vaughn,20662538,CPT,3900,NO@TB 12/19/2021 09:50PM ET,TB,0.39
,,,,,,,K,Brett Maher (20662592),Brett Maher,20662592,FLEX,3800,NO@TB 12/19/2021 09:50PM ET,NO,5.75
,,,,,,,K,Wil Lutz (20662593),Wil Lutz,20662593,FLEX,3800,NO@TB 12/19/2021 09:50PM ET,NO,0
,,,,,,,TE,Nick Vannett (20662594),Nick Vannett,20662594,FLEX,3400,NO@TB 12/19/2021 09:50PM ET,NO,6.58
,,,,,,,TE,Cameron Brate (20662539),Cameron Brate,20662539,CPT,3300,NO@TB 12/19/2021 09:50PM ET,TB,4.12
,,,,,,,DST,Saints  (20662595),Saints ,20662595,FLEX,3200,NO@TB 12/19/2021 09:50PM ET,NO,7.38
,,,,,,,WR,Lil'Jordan Humphrey (20662540),Lil'Jordan Humphrey,20662540,CPT,3000,NO@TB 12/19/2021 09:50PM ET,NO,5.28
,,,,,,,RB,Ke'Shawn Vaughn (20662596),Ke'Shawn Vaughn,20662596,FLEX,2600,NO@TB 12/19/2021 09:50PM ET,TB,0.39
,,,,,,,WR,Tyler Johnson (20662541),Tyler Johnson,20662541,CPT,2400,NO@TB 12/19/2021 09:50PM ET,TB,3.67
,,,,,,,TE,Cameron Brate (20662597),Cameron Brate,20662597,FLEX,2200,NO@TB 12/19/2021 09:50PM ET,TB,4.12
,,,,,,,WR,Lil'Jordan Humphrey (20662598),Lil'Jordan Humphrey,20662598,FLEX,2000,NO@TB 12/19/2021 09:50PM ET,NO,5.28
,,,,,,,WR,Ty Montgomery (20662542),Ty Montgomery,20662542,CPT,1800,NO@TB 12/19/2021 09:50PM ET,NO,2.92
,,,,,,,WR,Tyler Johnson (20662599),Tyler Johnson,20662599,FLEX,1600,NO@TB 12/19/2021 09:50PM ET,TB,3.67
,,,,,,,TE,Juwan Johnson (20662543),Juwan Johnson,20662543,CPT,1500,NO@TB 12/19/2021 09:50PM ET,NO,4
,,,,,,,WR,Ty Montgomery (20662600),Ty Montgomery,20662600,FLEX,1200,NO@TB 12/19/2021 09:50PM ET,NO,2.92
,,,,,,,TE,O.J. Howard (20662544),O.J. Howard,20662544,CPT,1200,NO@TB 12/19/2021 09:50PM ET,TB,2.58
,,,,,,,TE,Juwan Johnson (20662601),Juwan Johnson,20662601,FLEX,1000,NO@TB 12/19/2021 09:50PM ET,NO,4
,,,,,,,RB,Tony Jones Jr. (20662545),Tony Jones Jr.,20662545,CPT,900,NO@TB 12/19/2021 09:50PM ET,NO,2.79
,,,,,,,TE,O.J. Howard (20662602),O.J. Howard,20662602,FLEX,800,NO@TB 12/19/2021 09:50PM ET,TB,2.58
,,,,,,,RB,Tony Jones Jr. (20662603),Tony Jones Jr.,20662603,FLEX,600,NO@TB 12/19/2021 09:50PM ET,NO,2.79
,,,,,,,WR,Kenny Stills (20662546),Kenny Stills,20662546,CPT,600,NO@TB 12/19/2021 09:50PM ET,NO,1.59
,,,,,,,WR,Kenny Stills (20662604),Kenny Stills,20662604,FLEX,400,NO@TB 12/19/2021 09:50PM ET,NO,1.59
,,,,,,,WR,Malcolm Perry (20662547),Malcolm Perry,20662547,CPT,300,NO@TB 12/19/2021 09:50PM ET,NO,0
,,,,,,,WR,Scotty Miller (20662548),Scotty Miller,20662548,CPT,300,NO@TB 12/19/2021 09:50PM ET,TB,0.62
,,,,,,,RB,Adam Prentice (20662549),Adam Prentice,20662549,CPT,300,NO@TB 12/19/2021 09:50PM ET,NO,0.67
,,,,,,,WR,Antonio Brown (20662550),Antonio Brown,20662550,CPT,300,NO@TB 12/19/2021 09:50PM ET,TB,20.28
,,,,,,,TE,Codey McElroy (20662551),Codey McElroy,20662551,CPT,300,NO@TB 12/19/2021 09:50PM ET,TB,0
,,,,,,,WR,Jaelon Darden (20662552),Jaelon Darden,20662552,CPT,300,NO@TB 12/19/2021 09:50PM ET,TB,1.63
,,,,,,,TE,Zach Wood (20662553),Zach Wood,20662553,CPT,300,NO@TB 12/19/2021 09:50PM ET,NO,0
,,,,,,,RB,Kenjon Barner (20662554),Kenjon Barner,20662554,CPT,300,NO@TB 12/19/2021 09:50PM ET,TB,0
,,,,,,,WR,Deonte Harris (20662555),Deonte Harris,20662555,CPT,300,NO@TB 12/19/2021 09:50PM ET,NO,9.41
,,,,,,,TE,Dylan Soehner (20662556),Dylan Soehner,20662556,CPT,300,NO@TB 12/19/2021 09:50PM ET,NO,0
,,,,,,,TE,Darren Fells (20662557),Darren Fells,20662557,CPT,300,NO@TB 12/19/2021 09:50PM ET,TB,1.04
,,,,,,,WR,Michael Thomas (20662558),Michael Thomas,20662558,CPT,300,NO@TB 12/19/2021 09:50PM ET,NO,0
,,,,,,,RB,Darwin Thompson (20662559),Darwin Thompson,20662559,CPT,300,NO@TB 12/19/2021 09:50PM ET,TB,0
,,,,,,,WR,Kevin White (20662560),Kevin White,20662560,CPT,300,NO@TB 12/19/2021 09:50PM ET,NO,0.8
,,,,,,,WR,Cyril Grayson (20662561),Cyril Grayson,20662561,CPT,300,NO@TB 12/19/2021 09:50PM ET,TB,6
,,,,,,,TE,Garrett Griffin (20662562),Garrett Griffin,20662562,CPT,300,NO@TB 12/19/2021 09:50PM ET,NO,0.61
,,,,,,,WR,Kawaan Baker (20662563),Kawaan Baker,20662563,CPT,300,NO@TB 12/19/2021 09:50PM ET,NO,0
,,,,,,,TE,Adam Trautman (20662564),Adam Trautman,20662564,CPT,300,NO@TB 12/19/2021 09:50PM ET,NO,5.41
,,,,,,,WR,Easop Winston Jr. (20662565),Easop Winston Jr.,20662565,CPT,300,NO@TB 12/19/2021 09:50PM ET,NO,1.5
,,,,,,,RB,Giovani Bernard (20662566),Giovani Bernard,20662566,CPT,300,NO@TB 12/19/2021 09:50PM ET,TB,4.92
,,,,,,,TE,Ethan Wolf (20662567),Ethan Wolf,20662567,CPT,300,NO@TB 12/19/2021 09:50PM ET,NO,0
,,,,,,,WR,Justin Watson (20662568),Justin Watson,20662568,CPT,300,NO@TB 12/19/2021 09:50PM ET,TB,0
,,,,,,,RB,Dwayne Washington (20662569),Dwayne Washington,20662569,CPT,300,NO@TB 12/19/2021 09:50PM ET,NO,0.44
,,,,,,,RB,Josh Adams (20662570),Josh Adams,20662570,CPT,300,NO@TB 12/19/2021 09:50PM ET,NO,0
,,,,,,,WR,Malcolm Perry (20662617),Malcolm Perry,20662617,FLEX,200,NO@TB 12/19/2021 09:50PM ET,NO,0
,,,,,,,WR,Scotty Miller (20662628),Scotty Miller,20662628,FLEX,200,NO@TB 12/19/2021 09:50PM ET,TB,0.62
,,,,,,,RB,Adam Prentice (20662626),Adam Prentice,20662626,FLEX,200,NO@TB 12/19/2021 09:50PM ET,NO,0.67
,,,,,,,WR,Antonio Brown (20662619),Antonio Brown,20662619,FLEX,200,NO@TB 12/19/2021 09:50PM ET,TB,20.28
,,,,,,,TE,Codey McElroy (20662616),Codey McElroy,20662616,FLEX,200,NO@TB 12/19/2021 09:50PM ET,TB,0
,,,,,,,WR,Jaelon Darden (20662620),Jaelon Darden,20662620,FLEX,200,NO@TB 12/19/2021 09:50PM ET,TB,1.63
,,,,,,,TE,Zach Wood (20662623),Zach Wood,20662623,FLEX,200,NO@TB 12/19/2021 09:50PM ET,NO,0
,,,,,,,RB,Kenjon Barner (20662609),Kenjon Barner,20662609,FLEX,200,NO@TB 12/19/2021 09:50PM ET,TB,0
,,,,,,,WR,Deonte Harris (20662613),Deonte Harris,20662613,FLEX,200,NO@TB 12/19/2021 09:50PM ET,NO,9.41
,,,,,,,TE,Dylan Soehner (20662621),Dylan Soehner,20662621,FLEX,200,NO@TB 12/19/2021 09:50PM ET,NO,0
,,,,,,,TE,Darren Fells (20662605),Darren Fells,20662605,FLEX,200,NO@TB 12/19/2021 09:50PM ET,TB,1.04
,,,,,,,WR,Michael Thomas (20662612),Michael Thomas,20662612,FLEX,200,NO@TB 12/19/2021 09:50PM ET,NO,0
,,,,,,,RB,Darwin Thompson (20662610),Darwin Thompson,20662610,FLEX,200,NO@TB 12/19/2021 09:50PM ET,TB,0
,,,,,,,WR,Kevin White (20662607),Kevin White,20662607,FLEX,200,NO@TB 12/19/2021 09:50PM ET,NO,0.8
,,,,,,,WR,Cyril Grayson (20662627),Cyril Grayson,20662627,FLEX,200,NO@TB 12/19/2021 09:50PM ET,TB,6
,,,,,,,TE,Garrett Griffin (20662618),Garrett Griffin,20662618,FLEX,200,NO@TB 12/19/2021 09:50PM ET,NO,0.61
,,,,,,,WR,Kawaan Baker (20662615),Kawaan Baker,20662615,FLEX,200,NO@TB 12/19/2021 09:50PM ET,NO,0
,,,,,,,TE,Adam Trautman (20662622),Adam Trautman,20662622,FLEX,200,NO@TB 12/19/2021 09:50PM ET,NO,5.41
,,,,,,,WR,Easop Winston Jr. (20662614),Easop Winston Jr.,20662614,FLEX,200,NO@TB 12/19/2021 09:50PM ET,NO,1.5
,,,,,,,RB,Giovani Bernard (20662611),Giovani Bernard,20662611,FLEX,200,NO@TB 12/19/2021 09:50PM ET,TB,4.92
,,,,,,,TE,Ethan Wolf (20662608),Ethan Wolf,20662608,FLEX,200,NO@TB 12/19/2021 09:50PM ET,NO,0
,,,,,,,WR,Justin Watson (20662606),Justin Watson,20662606,FLEX,200,NO@TB 12/19/2021 09:50PM ET,TB,0
,,,,,,,RB,Dwayne Washington (20662624),Dwayne Washington,20662624,FLEX,200,NO@TB 12/19/2021 09:50PM ET,NO,0.44
,,,,,,,RB,Josh Adams (20662625),Josh Adams,20662625,FLEX,200,NO@TB 12/19/2021 09:50PM ET,NO,0
