PLAYER NAME,TEAM,POS,CUSH,SEP,TAY,TAY%,REC,TAR,CTCH%,YDS,TD,YAC/R,xYAC/R,+/-
Cade Otton,TB,TE,5.7,2.9,4.7,13.67,6,9,66.67,52,0,4.9,2.5,2.4
Sterling Shepard,TB,WR,8.7,2.2,15.8,25.67,3,5,60,51,0,2.5,2.7,-0.2
Jaxon Smith-Njigba,SEA,WR,6.7,2.9,6.9,24.86,8,12,66.67,51,0,2.8,3.9,-1.1
Jakobi Meyers,LV,WR,4.6,2.6,9.5,52.79,5,10,50,49,0,4.9,3.6,1.3
Jake Ferguson,DAL,TE,4.2,3.4,3,14.86,7,7,100,49,0,4,4.7,-0.8
Brandon Aiyuk,SF,WR,2.4,1.9,17.7,23.43,2,5,40,48,0,9.7,6.9,2.8
Dalton Kincaid,BUF,TE,8.2,3.1,6.5,17.1,5,7,71.43,47,0,6.7,6.1,0.6
Amon-Ra St. Brown,DET,WR,9.2,4.5,5.4,39.98,6,6,100,45,1,2.4,3.5,-1.1
Marvin Harrison Jr.,ARI,WR,7.1,3.2,8,33.25,5,6,83.33,45,1,0.8,1.1,-0.3
Tre Tucker,LV,WR,7.1,4.4,5.6,18.77,5,6,83.33,41,0,3.7,3.7,-0.1
Garrett Wilson,NYJ,WR,6.2,2.7,6,16.76,5,8,62.5,41,0,3.6,7.2,-3.6
Romeo Doubs,GB,WR,6.4,1.5,11.7,16.38,4,8,50,39,0,0.4,0.9,-0.6
Michael Wilson,ARI,WR,6.8,1.9,12.1,58.54,3,7,42.86,38,0,1.5,2.4,-0.9
Jaylen Waddle,MIA,WR,4.7,4.9,5.3,20.34,4,6,66.67,36,0,6,5.9,0.2
Amari Cooper,CLE,WR,5.2,3.2,10.9,49.52,4,8,50,35,0,2.8,5.8,-3
Dalton Schultz,HOU,TE,7.5,3.7,7.6,12.39,3,5,60,34,0,2.5,2.1,0.4
Colby Parkinson,LAR,TE,7.8,4.4,4.3,14.87,4,7,57.14,33,0,6.9,11.2,-4.4
Ja'Lynn Polk,NE,WR,4.1,1.4,15,60.03,3,7,42.86,30,0,1,2.6,-1.6
Jonathan Mingo,CAR,WR,3.7,4,2.7,4.64,3,5,60,24,0,7.5,4.8,2.7
Tyreek Hill,MIA,WR,5.3,2.9,18,80.32,4,7,57.14,23,0,1.1,2.8,-1.7
DJ Moore,CHI,WR,6.1,2.6,14.5,51.78,3,6,50,22,1,1,1.3,-0.3
Tyler Conklin,NYJ,TE,4.8,2.4,7.4,20.53,4,8,50,17,0,3.5,3.9,-0.5
Quentin Johnston,LAC,WR,3.4,1,15.9,43.13,1,5,20,9,0,1.9,1.9,-0.1
Gabe Davis,JAX,WR,8.7,2.8,14.6,19,1,5,20,5,0,0.8,2.1,-1.2
Mack Hollins,BUF,WR,5.3,1.6,11.6,26.09,1,6,16.67,5,0,0.7,0.9,-0.2
K.J. Osborn,NE,WR,4.7,0.7,4.5,12.93,1,5,20,3,0,-0.4,0.3,-0.7
