,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Jake Luton,,0,QB,4000,NO,vs BAL,25,22.25,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,155,22,0,,,24,26,26,43,222,222,36.67,20,208,2,2.33,0.67,56.13,0.33,4.33,0.33,,,,,,,,,,,
Adam Prentice,,0,RB,4000,NO,vs BAL,17,22.25,0.6,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,54,0,0.00,,35,62,62,43,222,222,,,,,,,,0.6,1,,0.8,0.8,3.6,,,,,,,,
Jake Funk,,0,RB,4000,NO,vs BAL,17,22.25,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,1.33,3.33,,,,,,,,,,,,
Brett Hundley,,0,QB,4000,NO,vs BAL,25,22.25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,155,0,0,0.00,,24,26,26,43,222,222,17.74,10.47,100.11,0.68,1.63,0.47,55.46,2.47,17,0.11,,,,,,,,,,,
Ian Book,!,0,QB,4000,PHI,@ HOU,8,29.25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,155,0,0,,,24,26,26,43,222,222,20,12,135,2,8,,40.6,3,6,,,,,,,,,,,,
Trey Sermon,,0,RB,4000,PHI,@ HOU,32,29.25,4.2,4,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,16,0,0.00,,35,62,62,43,222,222,,,,,,,,7.17,31,0.17,0.67,0.5,4.33,,,,,,,,
Kennedy Brooks,,0,RB,4000,PHI,@ HOU,32,29.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Easton Stick,!,0,QB,4000,LAC,@ ATL,26,25.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,155,0,0,0.00,,24,26,26,43,222,222,1,1,4,,,,83.3,1,-2,,,,,,,,,,,,
Zander Horvath,,0,RB,4000,LAC,@ ATL,28,25.75,3.6,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,0.5,0.83,,1.17,0.67,1.17,0.33,,,,,,,
Larry Rountree III,,0,RB,4000,LAC,@ ATL,28,25.75,2.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,4.5,10.88,0.13,0.25,0.13,-0.13,,,,,,,,
Skylar Thompson,!,0,QB,4000,MIA,@ CHI,2,25.25,0.1,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,155,0,0,0.00,,24,26,26,43,222,222,23,13,127.5,0.5,,,,0.5,4.5,,,,,,,,,,,,
Reid Sinnett,,0,QB,4000,MIA,@ CHI,2,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,29,0,100,,155,0,0,0.00,,24,26,26,43,222,222,,,,,,,,,,,,,,,,,,,,,
Salvon Ahmed,,0,RB,4000,MIA,@ CHI,31,25.25,6.3,3.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,7.22,26.11,0.17,1.83,1.28,9.89,,,,,,,,
Myles Gaskin,,0,RB,4000,MIA,@ CHI,31,25.25,8.1,10.3,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,25,0,0.00,,35,62,62,43,222,222,,,,,,,,10.14,38.23,0.2,3.63,2.86,19.91,0.17,,,,,,,
Alec Ingold,,0,RB,4000,MIA,@ CHI,31,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
La'Mical Perine,,0,RB,4000,MIA,@ CHI,31,25.25,3.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,29,0,0.00,,35,62,62,43,222,222,,,,,,,,6.55,23.91,0.18,1.36,1,5.73,,,,,,,,
John Lovett,,0,RB,4000,MIA,@ CHI,31,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Jacob Eason,,0,QB,4000,CAR,@ CIN,9,17.75,0.7,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,155,0,0,0.00,,24,26,26,43,222,222,5,2.5,42,1,,,39.2,,,,,,,,,,,,,,
Sam Darnold,!,0,QB,4000,CAR,@ CIN,9,17.75,8,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,155,46,0,0.00,,24,26,26,43,222,222,32.5,19.44,212.48,1.04,2.66,1.08,77.53,3.24,12.78,0.2,,,,,,,,,,,
Matt Corral,!,0,QB,4000,CAR,@ CIN,9,17.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,29,0,100,,155,0,0,,,24,26,26,43,222,222,,,,,,,,,,,,,,,,,,,,,
Spencer Brown,,0,RB,4000,CAR,@ CIN,18,17.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,33,0,100,,113,0,0,4.60,1.2,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
John Lovett,,0,RB,4000,CAR,@ CIN,18,17.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Nate McCrary,,0,RB,4000,CAR,@ CIN,18,17.75,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,0,0,,,35,62,62,43,222,222,,,,,,,,1,-1,,,,,,,,,,,,
Danny Etling,,0,QB,4000,GB,@ DET,30,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,29,0,100,,155,0,0,0.00,,24,26,26,43,222,222,,,,,,,,,,,,,,,,,,,,,
Patrick Taylor,,0,RB,4000,GB,@ DET,30,26.75,5.4,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,5.75,22.25,0.25,0.5,0.5,0.75,,,,,,,,
Kylin Hill,,0,RB,4000,GB,@ DET,30,26.75,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,100,,149,50,0,0.70,0.2,35,62,62,43,222,222,,,,,,,,2.5,6,,0.5,0.25,1.25,,,,,,,,
Tyler Goodson,,0,RB,4000,GB,@ DET,30,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Chase Garbers,,0,QB,4000,LV,@ JAC,23,24.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,29,0,100,,155,0,0,,,24,26,26,43,222,222,,,,,,,,,,,,,,,,,,,,,
Zamir White,,0,RB,4000,LV,@ JAC,26,24.75,1.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,100,,156,0,0,-0.10,,35,62,62,43,222,222,,,,,,,,1.25,5.25,,,,,,,,,,,,
Brittain Brown,!,0,RB,4000,LV,@ JAC,26,24.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Sincere McCormick,!,0,RB,4000,LV,@ JAC,26,24.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Jakob Johnson,,0,RB,4000,LV,@ JAC,26,24.75,2,1.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,9,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,1.31,1.08,6.46,0.08,,,,,,,
Austin Walter,,0,RB,4000,LV,@ JAC,26,24.75,3.2,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,33,0,0.00,,35,62,62,43,222,222,,,,,,,,6.5,25.25,0.25,0.75,0.5,2.25,,,,,,,,
D'vonte Price,,0,RB,4000,IND,@ NE,4,18.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Matt Barkley,,0,QB,4000,BUF,@ NYJ,12,27.75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,155,22,0,,,24,26,26,43,222,222,24.08,14,184.54,1.38,0.69,0.85,72.02,1.38,-0.77,,,,,,,,,,,,
Taiwan Jones,,0,RB,4000,BUF,@ NYJ,25,27.75,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,5,0,0.00,,35,62,62,43,222,222,,,,,,,,0.91,2.91,,1.18,0.73,10.09,,,,,,,,
Duke Johnson,,0,RB,4000,BUF,@ NYJ,25,27.75,6.3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,38,0,0.00,,35,62,62,43,222,222,0.01,,,,,,0.4,5.46,23.65,0.11,4.24,3.26,29.83,0.12,,,,,,,
Reggie Gilliam,,0,RB,4000,BUF,@ NYJ,25,27.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
David Blough,,0,QB,4000,MIN,@ WAS,21,23.25,5.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,155,39,0,0.00,,24,26,26,43,222,222,26.29,14.29,147.57,1,2.29,0.57,50.5,1.43,7.86,,,,,,,,,,,,
Kene Nwangwu,,0,RB,4000,MIN,@ WAS,5,23.25,2.3,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,39,0,0.00,,35,62,62,43,222,222,,,,,,,,2.17,10.17,,0.83,0.67,1.5,,,,,,,,
Ty Chandler,!,0,RB,4000,MIN,@ WAS,5,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
C.J. Ham,,0,RB,4000,MIN,@ WAS,5,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Bryant Koback,,0,RB,4000,MIN,@ WAS,5,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Sean Mannion,,0,QB,4000,SEA,@ ARI,27,23.75,3.6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,155,0,0,0.00,,24,26,26,43,222,222,7.86,4.79,40.93,0.21,0.36,0.07,39.71,1.79,-0.21,,,,,,,,,,,,
Rashaad Penny,!,0,RB,4000,SEA,@ ARI,15,23.75,10,13.4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,8.53,48.68,0.33,0.9,0.68,5.55,0.03,,,,,,,
Cullen Gillaspia,!,0,RB,4000,SEA,@ ARI,15,23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,1,1,6,,,,,,,,
Darwin Thompson,,0,RB,4000,SEA,@ ARI,15,23.75,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,3.88,13.65,0.12,1.35,0.94,6.35,0.06,,,,,,,
Bryce Perkins,!,0,QB,4000,LAR,@ TB,16,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,29,0,100,,155,0,0,0.00,,24,26,26,43,222,222,,,,,,,,,,,,,,,,,,,,,
Kyren Williams,!,0,RB,4000,LAR,@ TB,10,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Trenton Cannon,!,0,RB,4000,TEN,@ KC,7,15.75,3,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,6,0,0.00,,35,62,62,43,222,222,,,,,,,,2.83,8.33,0.06,1.56,1.11,8.89,,,,,,,,
Julius Chestnut,,0,RB,4000,TEN,@ KC,7,15.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Tory Carter,,0,RB,4000,TEN,@ KC,7,15.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Anthony Brown,,0,QB,4000,BAL,@ NO,6,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,29,0,100,,155,0,0,,,24,26,26,43,222,222,,,,,,,,,,,,,,,,,,,,,
Mike Davis,,0,RB,4000,BAL,@ NO,23,23.25,7.3,8.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,140,12,0,1.70,0.4,35,62,62,43,222,222,,,,,,,,7.77,28.56,0.2,3,2.38,15.06,0.06,,,,,,,
J.K. Dobbins,!,0,RB,4000,BAL,@ NO,23,23.25,7.1,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,155,35,0,0.00,,35,62,62,43,222,222,,,,,,,,8.95,48.24,0.52,1.71,1.33,9.71,0.05,,,,,,,
Tyler Badie,,0,RB,4000,BAL,@ NO,23,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Patrick Ricard,,0,RB,4000,BAL,@ NO,23,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,46,0,100,,141,0,0,1.60,0.4,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Ben Mason,,0,RB,4000,BAL,@ NO,23,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,0.00,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Ricky Person,,0,RB,4000,BAL,@ NO,23,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,155,0,0,,,35,62,62,43,222,222,,,,,,,,,,,,,,,,,,,,,
Nico Collins,!,0,WR,3900,HOU,vs PHI,4,16.25,3.5,6,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,47,0,0.00,,42,90,90,44,222,222,,,,,,,,,,,4.55,2.55,37.55,0.05,,,,,,,
Marquise Goodwin,!,0,WR,3900,SEA,@ ARI,18,23.75,7.1,4.3,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,3,0,0.00,,42,90,90,44,222,222,,,,,,,,0.16,0.96,,4.26,2.23,35.57,0.19,,,,,,,
Randall Cobb,!,0,WR,3800,GB,@ DET,28,26.75,7.4,7.9,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,32,0,0.00,,43,90,90,45,222,222,0.03,0.01,0.1,,,,1.5,0.41,1.36,,5.96,4.03,46.74,0.31,,,,,,,
Mike Thomas,,0,WR,3700,CIN,vs CAR,8,24.75,2.8,1.4,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,44,90,90,46,222,222,,,,,,,,0.04,0.04,,1.96,0.96,10.54,0.04,,,,,,,
Greg Dortch,,0,WR,3600,ARI,vs SEA,9,25.75,6,1.4,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,144,25,0,1.30,0.4,45,90,90,47,222,222,,,,,,,,0.25,3.13,,3.88,3.38,29.5,0.25,,,,,,,
Kyle Philips,!,0,WR,3600,TEN,@ KC,31,15.75,4.7,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,45,90,90,47,222,222,,,,,,,,,,,3.25,2,19.5,,,,,,,,
Van Jefferson,,0,WR,3500,LAR,@ TB,21,19.75,5.7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,21,0,0.00,,46,90,90,48,222,222,,,,,,,,0.11,0.97,,4.11,2.4,33.43,0.23,,,,,,,
Kendrick Bourne,,0,WR,3400,NE,vs IND,5,22.25,6,11.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,117,21,0,4.20,1.2,47,90,90,49,222,222,0.01,0.01,0.3,,,0.01,1.88,0.18,1.82,,3.82,2.57,34.4,0.23,,,,,,,
Braxton Berrios,,0,WR,3400,NYJ,vs BUF,15,17.75,6.1,8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,141,9,0,1.60,0.5,47,90,90,49,222,222,0.02,0.02,0.05,,,0.02,2.83,0.4,3.6,0.1,3.52,2.38,23.88,0.12,,,,,,,
Keith Kirkwood,,0,WR,3400,NO,vs BAL,25,22.25,3,1.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,36,0,0.00,,47,90,90,49,222,222,,,,,,,,,,,2.43,1.5,18.93,0.21,,,,,,,
Irv Smith Jr.,!,0,TE,3400,MIN,@ WAS,1,23.25,6.1,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,23,0,0.00,,13,36,36,49,222,222,,,,,,,,,,,4,2.74,28.05,0.37,,,,,,,
Jamison Crowder,!,0,WR,3300,BUF,@ NYJ,16,27.75,7.7,9.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,29,0,0.00,,48,90,90,50,222,222,0.03,0.01,0.43,,0.01,0.01,2.35,0.17,0.81,,6.23,4.14,46.37,0.28,,,,,,,
Breshad Perriman,,0,WR,3100,TB,vs LAR,10,22.75,7.1,5.8,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,100,,147,0,0,1.10,0.4,50,90,90,52,222,222,,,,,,,,0.15,0.22,,3.96,1.97,32.03,0.22,,,,,,,
Cameron Brate,!,0,TE,3100,TB,vs LAR,2,22.75,5.3,4.8,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,24,0,0.00,,16,36,36,52,222,222,,,,,,,,,,,3.86,2.52,26.73,0.31,,,,,,,
Cedrick Wilson,,0,WR,3100,MIA,@ CHI,2,25.25,8.3,11,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,100,,116,0,0,4.30,1.4,50,90,90,52,222,222,0.16,0.16,3.58,,,0.03,20.17,0.19,0.23,,3.68,2.45,30.29,0.26,,,,,,,
Amari Rodgers,,0,WR,3100,GB,@ DET,28,26.75,0.5,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,80,0,0.00,,50,90,90,52,222,222,,,,,,,,0.14,1.57,,2.14,1.14,13.57,,,,,,,,
DWayne Eskridge,,0,WR,3100,SEA,@ ARI,18,23.75,3.2,3.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,50,90,90,52,222,222,,,,,,,,0.4,4.6,,2.07,1.13,8.13,0.07,,,,,,,
Jalen Camp,,0,WR,3000,HOU,vs PHI,4,16.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,61,0,100,,140,0,0,1.70,0.6,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
John Metchie III,!,0,WR,3000,HOU,vs PHI,4,16.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Michael Young Jr.,,0,WR,3000,HOU,vs PHI,4,16.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Johnny Johnson III,,0,WR,3000,HOU,vs PHI,4,16.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Davion Davis,,0,WR,3000,HOU,vs PHI,4,16.25,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1.5,0.5,8.5,,,,,,,,
Bryan Edwards,!,0,WR,3000,ATL,vs LAC,22,23.75,4.8,6.8,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,8,0,0.00,,51,90,90,53,222,222,,,,,,,,0.03,,,2.83,1.7,27.33,0.13,,,,,,,
Jared Bernhardt,!,0,WR,3000,ATL,vs LAC,22,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Cameron Batson,,0,WR,3000,ATL,vs LAC,22,23.75,2.5,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,22,0,0.00,,51,90,90,53,222,222,,,,,,,,0.39,2,,1.61,1.22,11.28,0.11,,,,,,,
Frank Darby,,0,WR,3000,ATL,vs LAC,22,23.75,1.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,2,0.5,7,,,,,,,,
Ra'Shaun Henry,,0,WR,3000,ATL,vs LAC,22,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Josh Ali,,0,WR,3000,ATL,vs LAC,22,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
