"RK","Name","POS","Team","Opp","FPTS","ATT","CMP","YDS","TD","INT","ATT","YDS","TD","REC","YDS","TD","UP","DOWN","MOVE","WW","INJ"
"204","Ricky Pearsall","WR","SF","MIA","4.6","","0","0","0","0","0.0","0.2","-","1.7","21.8","0.10","-","-","-","-","-"
"205","Kenneth Gainwell","RB","PHI","WAS","4.5","","0","0","0","0","4.9","23.0","0.09","0.9","7.0","0.02","-","-","-","-","-"
"206","Hayden Hurst","TE","LAC","DEN","4.5","","0","0","0","0","-","-","-","2.0","18.1","0.12","-","-","-","-","-"
"207","Daniel Bellinger","TE","NYG","ATL","4.5","","0","0","0","0","-","-","-","2.1","20.2","0.07","-","-","-","-","-"
"208","Tommy Tremble","TE","CAR","ARZ","4.4","","0","0","0","0","-","-","-","1.9","18.2","0.11","-","-","-","-","-"
"209","Dante Pettis","WR","NO","GB","4.2","","0","0","0","0","-","-","-","2.0","19.2","0.05","-","-","-","-","-"
"210","Devin Duvernay","WR","JAX","LV","4.1","","0","0","0","0","0.3","1.8","0.02","1.9","14.6","0.09","-","-","-","-","-"
"211","Josh Whyle","TE","TEN","IND","4.1","","0","0","0","0","-","-","-","1.8","16.1","0.12","-","-","-","-","-"
"212","Marquise Brown","WR","KC","HST","4.1","","0","0","0","0","-","-","-","1.5","17.9","0.13","-","-","-","-","-"
"213","Mack Hollins","WR","BUF","NE","4.0","","0","0","0","0","-","-","-","1.4","16.5","0.16","-","-","-","-","-"
"214","Stone Smartt","TE","LAC","DEN","4.0","","0","0","0","0","-","-","-","1.7","17.1","0.11","-","-","-","-","-"
"215","D'Onta Foreman","RB","CLV","CIN","4.0","","0","0","0","0","7.0","25.6","0.15","0.3","2.3","0.01","-","-","-","-","-"
"216","Ja'Tavion Sanders","TE","CAR","ARZ","4.0","","0","0","0","0","-","-","-","1.8","16.6","0.09","-","-","-","-","-"
"217","Greg Dortch","WR","ARZ","CAR","3.9","","0","0","0","0","0.5","2.8","0.02","1.6","15.0","0.08","-","-","-","-","-"
"218","Josh Reynolds","WR","JAX","LV","3.9","","0","0","0","0","-","-","-","1.6","18.3","0.07","-","-","-","-","-"
"219","DeeJay Dallas","RB","ARZ","CAR","3.8","","0","0","0","0","5.0","20.8","0.14","0.5","3.5","0.01","-","-","-","-","-"
"220","Dawson Knox","TE","BUF","NE","3.8","","0","0","0","0","-","-","-","1.4","17.3","0.11","-","-","-","-","-"
"221","Robert Woods","WR","HST","KC","3.7","","0","0","0","0","-","-","-","1.8","15.5","0.06","-","-","-","-","-"
"222","Blake Corum","RB","LA","NYJ","3.7","","0","0","0","0","4.6","18.3","0.12","0.6","4.2","0.01","-","-","-","-","-"
"223","Lucas Krull","TE","DEN","LAC","3.6","","0","0","0","0","-","-","-","1.7","15.1","0.07","-","-","-","-","-"
"224","Cordarrelle Patterson","RB","PIT","BLT","3.5","","0","0","0","0","3.2","12.4","0.06","1.0","7.6","0.03","-","-","-","-","-"
"225","Jamison Crowder","WR","WAS","PHI","3.5","","0","0","0","0","-","-","-","1.6","15.0","0.06","-","-","-","-","-"
"226","Jalen Nailor","WR","MIN","SEA","3.4","","0","0","0","0","0.1","0.4","-","1.1","14.9","0.14","-","-","-","-","-"
"227","Kylen Granson","TE","IND","TEN","3.3","","0","0","0","0","-","-","-","1.3","16.0","0.07","-","-","-","-","-"
"228","Samaje Perine","RB","KC","HST","3.3","","0","0","0","0","0.9","3.8","0.02","1.3","12.5","0.04","-","-","-","-","-"
"229","JuJu Smith-Schuster","WR","KC","HST","3.3","","0","0","0","0","-","-","-","1.2","14.1","0.10","-","-","-","-","-"
"230","Roschon Johnson","RB","CHI","DET","3.2","","0","0","0","0","3.1","10.9","0.09","0.9","6.1","0.02","-","-","-","-","-"
"231","Lil'Jordan Humphrey","WR","DEN","LAC","3.2","","0","0","0","0","-","-","-","1.4","13.3","0.09","-","-","-","-","-"
"232","Jeremy McNichols","RB","WAS","PHI","3.2","","0","0","0","0","2.4","10.6","0.06","1.1","5.2","0.02","-","-","-","-","-"
"233","Ezekiel Elliott","RB","DAL","TB","3.1","","0","0","0","0","4.4","16.5","0.07","0.6","3.7","0.01","-","-","-","-","-"
"234","Kyle Juszczyk","RB","SF","MIA","3.0","","0","0","0","0","0.6","2.5","0.02","1.3","10.7","0.04","-","-","-","-","-"
"235","Chris Brooks","RB","GB","NO","2.9","","0","0","0","0","2.2","10.5","0.07","0.8","5.6","0.02","-","-","-","-","-"
"236","Jamaal Williams","RB","NO","GB","2.8","","0","0","0","0","3.9","14.9","0.08","0.5","3.3","0.01","-","-","-","-","-"
"237","Cedrick Wilson Jr.","WR","NO","GB","2.8","","0","0","0","0","-","-","-","1.2","13.5","0.04","-","-","-","-","-"
"238","Tylan Wallace","WR","BLT","PIT","2.7","","0","0","0","0","-","-","-","1.0","13.4","0.07","-","-","-","-","-"
"239","Tyler Higbee","TE","LA","NYJ","2.7","","0","0","0","0","-","-","-","1.2","11.3","0.07","-","-","-","-","-"
"240","Colby Parkinson","TE","LA","NYJ","2.7","","0","0","0","0","-","-","-","1.2","11.1","0.07","-","-","-","-","-"
"241","Drew Sample","TE","CIN","CLV","2.7","","0","0","0","0","-","-","-","1.4","8.8","0.07","-","-","-","-","-"
"242","DJ Chark","WR","LAC","DEN","2.7","","0","0","0","0","-","-","-","1.0","12.6","0.07","-","-","-","-","-"
"243","Braelon Allen","RB","NYJ","LA","2.7","","0","0","0","0","2.7","10.3","0.07","0.7","4.6","0.02","-","-","-","-","-"
"244","Curtis Samuel","WR","BUF","NE","2.6","","0","0","0","0","0.2","0.9","0.01","1.1","10.1","0.07","-","-","-","-","-"
"245","AJ Barner","TE","SEA","MIN","2.6","","0","0","0","0","-","-","-","1.2","10.9","0.05","-","-","-","-","-"
"246","Josh Oliver","TE","MIN","SEA","2.6","","0","0","0","0","-","-","-","1.1","11.1","0.06","-","-","-","-","-"
"247","Elijah Higgins","TE","ARZ","CAR","2.5","","0","0","0","0","-","-","-","1.1","9.9","0.07","-","-","-","-","-"
"248","Raheem Blackshear","RB","CAR","ARZ","2.5","","0","0","0","0","3.4","13.6","0.12","0.2","1.8","0.01","-","-","-","-","-"
"249","Emanuel Wilson","RB","GB","NO","2.4","","0","0","0","0","3.0","14.1","0.09","0.2","1.7","0.00","-","-","-","-","-"
"250","Ke'Shawn Vaughn","RB","SF","MIA","2.2","","0","0","0","0","2.9","11.6","0.08","0.3","2.5","0.01","-","-","-","-","-"
"251","Adam Trautman","TE","DEN","LAC","2.2","","0","0","0","0","-","-","-","0.9","9.5","0.06","-","-","-","-","-"
"252","Darnell Washington","TE","PIT","BLT","2.2","","0","0","0","0","-","-","-","0.9","9.7","0.04","-","-","-","-","-"
"253","Jahan Dotson","WR","PHI","WAS","2.1","","0","0","0","0","0.0","0.1","-","0.9","8.8","0.05","-","-","-","-","-"
"254","River Cracraft","WR","MIA","SF","2.1","","0","0","0","0","-","-","-","0.8","9.9","0.05","-","-","-","-","-"
"255","Luke Schoonmaker","TE","DAL","TB","2.0","","0","0","0","0","-","-","-","0.9","9.1","0.05","-","-","-","-","-"
"256","Nick Vannett","TE","TEN","IND","1.9","","0","0","0","0","-","-","-","0.9","7.0","0.06","-","-","-","-","-"
"257","Julian Hill","TE","MIA","SF","1.9","","0","0","0","0","-","-","-","0.8","8.5","0.05","-","-","-","-","-"
"258","Luke McCaffrey","WR","WAS","PHI","1.9","","0","0","0","0","-","-","-","0.8","8.6","0.04","-","-","-","-","-"
"259","Terrace Marshall Jr.","WR","LV","JAX","1.9","","0","0","0","0","-","-","-","0.8","9.2","0.03","-","-","-","-","-"
"260","Charlie Woerner","TE","ATL","NYG","1.8","","0","0","0","0","-","-","-","0.9","7.0","0.04","-","-","-","-","-"
"261","Luke Farrell","TE","JAX","LV","1.8","","0","0","0","0","-","-","-","0.9","7.0","0.03","-","-","-","-","-"
"262","Bryce Oliver","WR","TEN","IND","1.8","","0","0","0","0","-","-","-","0.8","8.4","0.03","-","-","-","-","-"
"263","Xavier Hutchinson","WR","HST","KC","1.8","","0","0","0","0","-","-","-","0.8","7.7","0.03","-","-","-","-","-"
"264","Sean Tucker","RB","TB","DAL","1.8","","0","0","0","0","1.6","8.2","0.05","0.4","2.7","0.01","-","-","-","-","-"
"265","Jeremy Ruckert","TE","NYJ","LA","1.8","","0","0","0","0","-","-","-","0.9","6.7","0.03","-","-","-","-","-"
"266","Sione Vaki","RB","DET","CHI","1.6","","0","0","0","0","1.8","8.1","0.06","0.3","2.0","0.00","-","-","-","-","-"
"267","Khalil Herbert","RB","CIN","CLV","1.6","","0","0","0","0","1.3","5.9","0.03","0.5","3.0","0.01","-","-","-","-","-"
"268","Blake Whiteheart","TE","CLV","CIN","1.6","","0","0","0","0","-","-","-","0.7","6.3","0.04","-","-","-","-","-"
"269","Scott Miller","WR","PIT","BLT","1.6","","0","0","0","0","-","-","-","0.6","7.5","0.04","-","-","-","-","-"
"270","Justin Watson","WR","KC","HST","1.6","","0","0","0","0","-","-","-","0.6","6.9","0.04","-","-","-","-","-"
"271","Irv Smith","TE","HST","KC","1.5","","0","0","0","0","-","-","-","0.7","6.1","0.03","-","-","-","-","-"
"272","Ja'Lynn Polk","WR","NE","BUF","1.5","","0","0","0","0","0.0","0.2","-","0.7","6.2","0.04","-","-","-","-","-"
"273","Durham Smythe","TE","MIA","SF","1.5","","0","0","0","0","-","-","-","0.7","6.6","0.03","-","-","-","-","-"
"274","Dee Eskridge","WR","MIA","SF","1.5","","0","0","0","0","-","-","-","0.6","6.7","0.03","-","-","-","-","-"
"275","Derius Davis","WR","LAC","DEN","1.5","","0","0","0","0","0.6","3.1","0.02","0.5","3.8","0.02","-","-","-","-","-"
"276","Cam Grandy","TE","CIN","CLV","1.5","","0","0","0","0","-","-","-","0.8","5.0","0.03","-","-","-","-","-"
"277","Mo Alie-Cox","TE","IND","TEN","1.5","","0","0","0","0","-","-","-","0.6","6.4","0.04","-","-","-","-","-"
"278","Brock Wright","TE","DET","CHI","1.5","","0","0","0","0","-","-","-","0.7","5.1","0.05","-","-","-","-","-"
"279","Tip Reiman","TE","ARZ","CAR","1.5","","0","0","0","0","-","-","-","0.7","5.8","0.04","-","-","-","-","-"
"280","Jalin Hyatt","WR","NYG","ATL","1.5","","0","0","0","0","-","-","-","0.6","7.0","0.02","-","-","-","-","-"
"281","Jordan Mims","RB","NO","GB","1.5","","0","0","0","0","1.6","6.6","0.03","0.4","2.6","0.01","-","-","-","-","-"
"282","Dare Ogunbowale","RB","HST","KC","1.4","","0","0","0","0","1.1","4.9","0.02","0.5","3.2","0.01","-","-","-","-","-"
"283","Zay Jones","WR","ARZ","CAR","1.4","","0","0","0","0","-","-","-","0.6","6.1","0.03","-","-","-","-","-"
"284","Jaylen Wright","RB","MIA","SF","1.4","","0","0","0","0","1.6","6.4","0.03","0.3","2.3","0.01","-","-","-","-","-"
"285","Jamari Thrash","WR","CLV","CIN","1.4","","0","0","0","0","-","-","-","0.5","6.1","0.04","-","-","-","-","-"
"286","Hunter Luepke","RB","DAL","TB","1.3","","0","0","0","0","0.5","2.0","0.01","0.6","4.0","0.01","-","-","-","-","-"
"287","Michael Carter","RB","ARZ","CAR","1.3","","0","0","0","0","2.1","9.1","0.06","0.0","0.2","-","-","-","-","-","-"
"288","Pierre Strong","RB","CLV","CIN","1.3","","0","0","0","0","1.2","4.7","0.02","0.4","2.5","0.01","-","-","-","-","-"
"289","Brevyn Spann-Ford","TE","DAL","TB","1.2","","0","0","0","0","-","-","-","0.5","5.8","0.03","-","-","-","-","-"
"290","Ben Skowronek","WR","PIT","BLT","1.2","","0","0","0","0","-","-","-","0.5","5.6","0.02","-","-","-","-","-"
"291","Andrew Ogletree","TE","IND","TEN","1.2","","0","0","0","0","-","-","-","0.4","5.6","0.03","-","-","-","-","-"
"292","Jake Bobo","WR","SEA","MIN","1.2","","0","0","0","0","-","-","-","0.5","5.2","0.03","-","-","-","-","-"
"293","Devontez Walker","WR","BLT","PIT","1.2","","0","0","0","0","-","-","-","0.4","5.8","0.03","-","-","-","-","-"
"294","Israel Abanikanda","RB","SF","MIA","1.1","","0","0","0","0","1.9","8.0","0.05","0.0","0.3","-","-","-","-","-","-"
"295","Will Mallory","TE","IND","TEN","1.1","","0","0","0","0","-","-","-","0.5","5.3","0.02","-","-","-","-","-"
"296","Trey Sermon","RB","IND","TEN","1.1","","0","0","0","0","0.5","1.9","0.01","0.4","3.6","0.01","-","-","-","-","-"
"297","Johnny Wilson","WR","PHI","WAS","1.0","","0","0","0","0","-","-","-","0.5","4.3","0.02","-","-","-","-","-"
"298","Nate Adkins","TE","DEN","LAC","1.0","","0","0","0","0","-","-","-","0.5","4.5","0.02","-","-","-","-","-"
"299","Eric Saubert","TE","SF","MIA","1.0","","0","0","0","0","-","-","-","0.4","4.2","0.02","-","-","-","-","-"
"300","John Bates","TE","WAS","PHI","0.9","","0","0","0","0","-","-","-","0.4","4.0","0.02","-","-","-","-","-"
"301","Tucker Fisk","TE","LAC","DEN","0.9","","0","0","0","0","-","-","-","0.5","2.8","0.02","-","-","-","-","-"
"302","Alec Ingold","RB","MIA","SF","0.9","","0","0","0","0","0.3","1.2","0.01","0.4","3.0","0.01","-","-","-","-","-"
"303","Bo Melton","WR","GB","NO","0.9","","0","0","0","0","0.3","1.5","0.01","0.3","3.6","0.01","-","-","-","-","-"
"304","Jonathan Mingo","WR","DAL","TB","0.8","","0","0","0","0","0.1","0.3","-","0.4","3.4","0.01","-","-","-","-","-"
"305","Jalen Brooks","WR","DAL","TB","0.8","","0","0","0","0","-","-","-","0.3","3.7","0.02","-","-","-","-","-"
"306","James Proche","WR","CLV","CIN","0.8","","0","0","0","0","-","-","-","0.3","3.9","0.01","-","-","-","-","-"
"307","Jermaine Burton","WR","CIN","CLV","0.8","","0","0","0","0","-","-","-","0.3","3.7","0.02","-","-","-","-","-"
"308","Chris Rodriguez Jr.","RB","WAS","PHI","0.7","","0","0","0","0","0.9","4.1","0.02","0.1","0.8","0.00","-","-","-","-","-"
"309","Hunter Long","TE","LA","NYJ","0.7","","0","0","0","0","-","-","-","0.3","3.1","0.02","-","-","-","-","-"
"310","Trey Palmer","WR","TB","DAL","0.7","","0","0","0","0","-","-","-","0.3","3.5","0.02","-","-","-","-","-"
"311","Michael Burton","RB","DEN","LAC","0.7","","0","0","0","0","0.5","2.2","0.01","0.2","1.7","0.00","-","-","-","-","-"
"312","Ty Chandler","RB","MIN","SEA","0.7","","0","0","0","0","0.9","3.3","0.02","0.2","1.0","0.00","-","-","-","-","-"
"313","Tyler Johnson","WR","LA","NYJ","0.7","","0","0","0","0","-","-","-","0.3","3.2","0.01","-","-","-","-","-"
"314","Ben Sinnott","TE","WAS","PHI","0.7","","0","0","0","0","-","-","-","0.3","2.8","0.02","-","-","-","-","-"
"315","Trent Sherfield","WR","MIN","SEA","0.7","","0","0","0","0","-","-","-","0.3","3.1","0.01","-","-","-","-","-"
"316","Harrison Bryant","TE","LV","JAX","0.7","","0","0","0","0","-","-","-","0.3","3.0","0.01","-","-","-","-","-"
"317","Ramel Keyton","WR","LV","JAX","0.7","","0","0","0","0","-","-","-","0.3","3.5","0.01","-","-","-","-","-"
"318","Tyler Goodson","RB","IND","TEN","0.7","","0","0","0","0","0.6","2.4","0.01","0.2","1.5","0.01","-","-","-","-","-"
"319","Eric Gray","RB","NYG","ATL","0.6","","0","0","0","0","0.5","1.9","0.01","0.2","1.5","0.00","-","-","-","-","-"
"320","Chris Conley","WR","SF","MIA","0.6","","0","0","0","0","-","-","-","0.2","3.2","0.01","-","-","-","-","-"
"321","Brandon Powell","WR","MIN","SEA","0.6","","0","0","0","0","-","-","-","0.3","2.8","0.01","-","-","-","-","-"
"322","Rakim Jarrett","WR","TB","DAL","0.6","","0","0","0","0","-","-","-","0.2","3.0","0.01","-","-","-","-","-"
"323","Allen Robinson","WR","DET","CHI","0.6","","0","0","0","0","-","-","-","0.2","2.7","0.01","-","-","-","-","-"
"324","Julius Chestnut","RB","TEN","IND","0.5","","0","0","0","0","0.5","2.0","0.02","0.1","0.8","0.00","-","-","-","-","-"
"325","Ko Kieft","TE","TB","DAL","0.5","","0","0","0","0","-","-","-","0.2","2.2","0.01","-","-","-","-","-"
"326","Johnny Mundt","TE","MIN","SEA","0.5","","0","0","0","0","-","-","-","0.2","1.8","0.01","-","-","-","-","-"
"327","Ben Sims","TE","GB","NO","0.5","","0","0","0","0","-","-","-","0.2","2.2","0.01","-","-","-","-","-"
"328","Jacob Cowing","WR","SF","MIA","0.5","","0","0","0","0","-","-","-","0.2","2.3","0.01","-","-","-","-","-"
"329","Deven Thompkins","WR","CAR","ARZ","0.5","","0","0","0","0","-","-","-","0.2","1.9","0.01","-","-","-","-","-"
"330","C.J. Uzomah","TE","PHI","WAS","0.5","","0","0","0","0","-","-","-","0.2","1.9","0.01","-","-","-","-","-"
"331","Tim Jones","WR","JAX","LV","0.5","","0","0","0","0","-","-","-","0.2","2.4","0.01","-","-","-","-","-"
"332","Anthony Gould","WR","IND","TEN","0.5","","0","0","0","0","-","-","-","0.2","2.5","0.01","-","-","-","-","-"
"333","Dameon Pierce","RB","HST","KC","0.5","","0","0","0","0","0.3","1.2","0.01","0.2","1.0","0.00","-","-","-","-","-"
"334","Travis Homer","RB","CHI","DET","0.5","","0","0","0","0","0.6","2.2","0.02","0.1","0.5","-","-","-","-","-","-"
"335","Kenny McIntosh","RB","SEA","MIN","0.4","","0","0","0","0","0.5","2.3","0.02","0.1","0.3","-","-","-","-","-","-"
"336","Greg Dulcich","TE","NYG","ATL","0.4","","0","0","0","0","-","-","-","0.2","2.2","0.00","-","-","-","-","-"
"337","Hassan Haskins","RB","LAC","DEN","0.4","","0","0","0","0","0.8","2.4","0.02","0.0","0.3","-","-","-","-","-","-"
"338","Blake Watson","RB","DEN","LAC","0.4","","0","0","0","0","0.7","3.2","0.02","-","-","-","-","-","-","-","-"
"339","Mason Kinsey","WR","TEN","IND","0.4","","0","0","0","0","-","-","-","0.2","2.0","0.00","-","-","-","-","-"
"340","Terrell Jennings","RB","NE","BUF","0.4","","0","0","0","0","0.6","2.7","0.02","-","-","-","-","-","-","-","-"
"341","Ryan Miller","WR","TB","DAL","0.4","","0","0","0","0","-","-","-","0.2","1.8","0.01","-","-","-","-","-"
"342","Dylan Laube","RB","LV","JAX","0.4","","0","0","0","0","0.8","3.1","0.01","-","-","-","-","-","-","-","-"
"343","MyCole Pruitt","TE","PIT","BLT","0.4","","0","0","0","0","-","-","-","0.2","1.3","0.01","-","-","-","-","-"
"344","Dan Chisena","WR","CAR","ARZ","0.4","","0","0","0","0","-","-","-","0.2","1.6","0.00","-","-","-","-","-"
"345","Pharaoh Brown","TE","SEA","MIN","0.3","","0","0","0","0","-","-","-","0.2","1.4","0.00","-","-","-","-","-"
"346","Scott Matlock","RB","LAC","DEN","0.3","","0","0","0","0","-","-","-","0.2","1.2","0.00","-","-","-","-","-"
"347","KhaDarel Hodge","WR","ATL","NYG","0.3","","0","0","0","0","-","-","-","0.1","1.6","0.01","-","-","-","-","-"
"348","John FitzPatrick","TE","GB","NO","0.3","","0","0","0","0","-","-","-","0.1","1.4","0.00","-","-","-","-","-"
"349","Tanner McLachlan","TE","CIN","CLV","0.3","","0","0","0","0","-","-","-","0.1","1.3","0.01","-","-","-","-","-"
"350","Velus Jones Jr.","RB","CAR","ARZ","0.3","","0","0","0","0","0.4","1.6","0.01","0.1","0.4","-","-","-","-","-","-"
"351","Davis Allen","TE","LA","NYJ","0.3","","0","0","0","0","-","-","-","0.1","1.2","0.01","-","-","-","-","-"
"352","Chris Manhertz","TE","NYG","ATL","0.3","","0","0","0","0","-","-","-","0.1","1.3","0.00","-","-","-","-","-"
"353","Keilan Robinson","RB","JAX","LV","0.3","","0","0","0","0","0.2","0.9","0.01","0.1","0.5","-","-","-","-","-","-"
"354","C.J. Ham","RB","MIN","SEA","0.3","","0","0","0","0","0.1","0.2","-","0.2","1.0","0.00","-","-","-","-","-"
"355","Jaheim Bell","TE","NE","BUF","0.3","","0","0","0","0","-","-","-","0.1","1.3","0.00","-","-","-","-","-"
"356","Rasheen Ali","RB","BLT","PIT","0.3","","0","0","0","0","0.5","1.9","0.01","-","-","-","-","-","-","-","-"
"357","Brenden Bates","TE","CLV","CIN","0.3","","0","0","0","0","-","-","-","0.1","1.2","0.00","-","-","-","-","-"
"358","Ihmir Smith-Marsette","WR","NYG","ATL","0.2","","0","0","0","0","0.1","0.4","-","0.1","0.9","0.00","-","-","-","-","-"
"359","Connor Heyward","TE","PIT","BLT","0.2","","0","0","0","0","-","-","-","0.1","1.0","0.00","-","-","-","-","-"
"360","Devin Culp","TE","TB","DAL","0.2","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"361","Baylor Cupp","TE","KC","HST","0.2","","0","0","0","0","-","-","-","0.1","1.0","0.00","-","-","-","-","-"
"362","Carson Steele","RB","KC","HST","0.2","","0","0","0","0","0.3","0.9","0.01","0.1","0.4","-","-","-","-","-","-"
"363","Ross Dwelley","TE","ATL","NYG","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"364","Dallin Holker","TE","NO","GB","0.2","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"365","Kenny Yeboah","TE","NYJ","LA","0.2","","0","0","0","0","-","-","-","0.1","1.0","0.00","-","-","-","-","-"
"366","Shane Zylstra","TE","DET","CHI","0.2","","0","0","0","0","-","-","-","0.1","0.8","0.00","-","-","-","-","-"
"367","Gerald Everett","TE","CHI","DET","0.2","","0","0","0","0","-","-","-","0.1","0.8","0.00","-","-","-","-","-"
"368","Patrick Ricard","RB","BLT","PIT","0.2","","0","0","0","0","-","-","-","0.1","0.6","0.00","-","-","-","-","-"
"369","Will Shipley","RB","PHI","WAS","0.2","","0","0","0","0","0.3","1.3","0.00","-","-","-","-","-","-","-","-"
"370","Laviska Shenault Jr.","WR","LAC","DEN","0.1","","0","0","0","0","-","-","-","0.1","0.7","-","-","-","-","-","-"
"371","Laquon Treadwell","WR","IND","TEN","0.1","","0","0","0","0","-","-","-","0.1","0.8","0.00","-","-","-","-","-"
"372","Quintin Morris","TE","BUF","NE","0.1","","0","0","0","0","-","-","-","0.1","0.5","0.00","-","-","-","-","-"
"373","Josiah Deguara","TE","JAX","LV","0.1","","0","0","0","0","-","-","-","0.1","0.5","0.00","-","-","-","-","-"
"374","Trayveon Williams","RB","CIN","CLV","0.1","","0","0","0","0","0.2","0.7","0.00","0.0","0.1","-","-","-","-","-","-"
"375","Jordan Whittington","WR","LA","NYJ","0.1","","0","0","0","0","-","-","-","0.0","0.6","0.00","-","-","-","-","-"
"376","Dareke Young","WR","SEA","MIN","0.1","","0","0","0","0","-","-","-","0.0","0.6","-","-","-","-","-","-"
"377","Adam Prentice","RB","NO","GB","0.1","","0","0","0","0","-","-","-","0.1","0.5","-","-","-","-","-","-"
"378","Ainias Smith","WR","PHI","WAS","0.1","","0","0","0","0","0.1","0.7","0.00","-","-","-","-","-","-","-","-"
"379","Isaiah Williams","WR","CIN","CLV","0.1","","0","0","0","0","-","-","-","0.0","0.5","-","-","-","-","-","-"
"380","Collin Johnson","WR","CHI","DET","0.1","","0","0","0","0","-","-","-","0.0","0.5","-","-","-","-","-","-"
"381","E.J. Jenkins","TE","PHI","WAS","0.1","","0","0","0","0","-","-","-","0.0","0.4","-","-","-","-","-","-"
"382","Feleipe Franks","TE","CAR","ARZ","0.1","","0","0","0","0","-","-","-","0.0","0.5","-","-","-","-","-","-"
"383","Carson Wentz","QB","KC","HST","0.1","","0","0","0","0","0.8","-0.4","0.02","-","-","-","-","-","-","-","-"
"384","Tyler Scott","WR","CHI","DET","0.1","","0","0","0","0","-","-","-","0.0","0.4","-","-","-","-","-","-"
"385","Xavier Gipson","WR","NYJ","LA","0.1","","0","0","0","0","-","-","-","0.0","0.3","-","-","-","-","-","-"
"386","Marcedes Lewis","TE","CHI","DET","0.0","","0","0","0","0","-","-","-","0.0","0.2","-","-","-","-","-","-"
"387","Chris Olave","WR","NO","GB","0.0","","0","0","0","0","0.0","0.2","-","-","-","-","-","-","-","-","-"
"388","Cade Otton","TE","TB","DAL","0.0","","0","0","0","0","0.0","0.2","-","-","-","-","-","-","-","-","-"
