"RK","Name","POS","Team","Opp","FPTS","ATT","CMP","YDS","TD","INT","ATT","YDS","TD","REC","YDS","TD","UP","DOWN","MOVE","WW","INJ"
"205","Xavier Hutchinson","WR","HST","NYJ","4.2","","0","0","0","0","-","-","-","1.6","21.3","0.08","-","-","-","-","-"
"206","Justin Watson","WR","KC","TB","4.2","","0","0","0","0","-","-","-","1.4","21.9","0.10","-","-","-","-","-"
"207","Greg Dortch","WR","ARZ","CHI","4.2","","0","0","0","0","0.0","0.3","-","1.8","17.6","0.10","-","-","-","-","-"
"208","Emanuel Wilson","RB","GB","DET","4.1","","0","0","0","0","3.3","13.6","0.07","1.3","8.7","0.03","-","-","-","-","-"
"209","Kenneth Gainwell","RB","PHI","JAX","4.0","","0","0","0","0","4.2","17.9","0.11","0.8","6.0","0.03","-","-","-","-","-"
"210","Foster Moreau","TE","NO","CAR","3.9","","0","0","0","0","-","-","-","1.4","17.0","0.14","-","-","-","-","-"
"211","Ty Chandler","RB","MIN","IND","3.9","","0","0","0","0","5.9","22.7","0.15","0.4","2.7","0.01","-","-","-","-","-"
"212","Tommy Tremble","TE","CAR","NO","3.7","","0","0","0","0","-","-","-","1.7","15.6","0.07","-","-","-","-","-"
"213","Josh Whyle","TE","TEN","NE","3.6","","0","0","0","0","-","-","-","1.7","15.4","0.07","-","-","-","-","-"
"214","John Metchie III","WR","HST","NYJ","3.6","","0","0","0","0","-","-","-","1.5","17.2","0.07","-","-","-","-","-"
"215","Ja'Lynn Polk","WR","NE","TEN","3.5","","0","0","0","0","0.1","0.3","-","1.6","13.0","0.10","-","-","-","-","-"
"216","Ameer Abdullah","RB","LV","CIN","3.4","","0","0","0","0","1.7","7.2","0.03","1.5","9.0","0.03","-","-","-","-","-"
"217","Ryan Miller","WR","TB","KC","3.3","","0","0","0","0","-","-","-","1.3","15.9","0.08","-","-","-","-","-"
"218","Dare Ogunbowale","RB","HST","NYJ","3.3","","0","0","0","0","2.6","8.3","0.06","1.0","8.6","0.04","-","-","-","-","-"
"219","Mo Alie-Cox","TE","IND","MIN","3.3","","0","0","0","0","-","-","-","1.3","14.1","0.09","-","-","-","-","-"
"220","Nelson Agholor","WR","BLT","DEN","3.3","","0","0","0","0","-","-","-","1.2","15.3","0.10","-","-","-","-","-"
"221","Adam Trautman","TE","DEN","BLT","3.2","","0","0","0","0","-","-","-","1.4","14.7","0.07","-","-","-","-","-"
"222","Mecole Hardman","WR","KC","TB","3.2","","0","0","0","0","0.3","1.5","0.01","1.3","13.1","0.07","-","-","-","-","-"
"223","Jonathan Mingo","WR","CAR","NO","3.1","","0","0","0","0","0.1","0.6","-","1.3","14.4","0.05","-","-","-","-","-"
"224","Marvin Mims Jr.","WR","DEN","BLT","3.1","","0","0","0","0","0.1","0.6","0.00","1.2","14.7","0.06","-","-","-","-","-"
"225","Jordan Mims","RB","NO","CAR","3.0","","0","0","0","0","4.7","20.3","0.10","0.3","1.6","0.01","-","-","-","-","-"
"226","Jahan Dotson","WR","PHI","JAX","3.0","","0","0","0","0","0.1","0.7","0.00","1.1","13.3","0.08","-","-","-","-","-"
"227","Cade Stover","TE","HST","NYJ","2.8","","0","0","0","0","-","-","-","1.2","13.4","0.05","-","-","-","-","-"
"228","Brenton Strange","TE","JAX","PHI","2.8","","0","0","0","0","-","-","-","1.2","12.4","0.06","-","-","-","-","-"
"229","Blake Corum","RB","LA","SEA","2.8","","0","0","0","0","3.5","16.0","0.10","0.3","2.4","0.01","-","-","-","-","-"
"230","Tutu Atwell","WR","LA","SEA","2.8","","0","0","0","0","0.1","0.8","0.01","1.0","13.0","0.06","-","-","-","-","-"
"231","Trey Sermon","RB","IND","MIN","2.6","","0","0","0","0","2.6","8.3","0.06","0.8","5.1","0.03","-","-","-","-","-"
"232","Luke McCaffrey","WR","WAS","NYG","2.6","","0","0","0","0","-","-","-","1.1","12.0","0.05","-","-","-","-","-"
"233","DJ Chark","WR","LAC","CLV","2.6","","0","0","0","0","-","-","-","0.8","13.9","0.06","-","-","-","-","-"
"234","Dawson Knox","TE","BUF","MIA","2.6","","0","0","0","0","-","-","-","1.0","11.9","0.07","-","-","-","-","-"
"235","Emari Demercado","RB","ARZ","CHI","2.6","","0","0","0","0","1.3","6.3","0.04","1.0","6.4","0.02","-","-","-","-","-"
"236","Alec Ingold","RB","MIA","BUF","2.5","","0","0","0","0","0.9","2.3","0.02","1.1","8.4","0.04","-","-","-","-","-"
"237","Hunter Luepke","RB","DAL","ATL","2.4","","0","0","0","0","1.1","3.8","0.03","1.0","6.9","0.03","-","-","-","-","-"
"238","Rakim Jarrett","WR","TB","KC","2.3","","0","0","0","0","-","-","-","0.8","12.1","0.06","-","-","-","-","-"
"239","Dyami Brown","WR","WAS","NYG","2.3","","0","0","0","0","-","-","-","0.9","11.6","0.05","-","-","-","-","-"
"240","Jordan Akins","TE","CLV","LAC","2.3","","0","0","0","0","-","-","-","1.0","10.1","0.05","-","-","-","-","-"
"241","Will Mallory","TE","IND","MIN","2.3","","0","0","0","0","-","-","-","1.0","9.8","0.05","-","-","-","-","-"
"242","Zamir White","RB","LV","CIN","2.3","","0","0","0","0","2.9","10.5","0.08","0.4","2.9","0.01","-","-","-","-","-"
"243","Harrison Bryant","TE","LV","CIN","2.2","","0","0","0","0","-","-","-","0.9","9.0","0.06","-","-","-","-","-"
"244","Brock Wright","TE","DET","GB","2.2","","0","0","0","0","-","-","-","0.9","8.8","0.07","-","-","-","-","-"
"245","Trenton Irwin","WR","CIN","LV","2.2","","0","0","0","0","-","-","-","0.8","10.4","0.06","-","-","-","-","-"
"246","Odell Beckham Jr.","WR","MIA","BUF","2.1","","0","0","0","0","-","-","-","0.9","9.6","0.04","-","-","-","-","-"
"247","Brevyn Spann-Ford","TE","DAL","ATL","2.1","","0","0","0","0","-","-","-","1.0","8.0","0.05","-","-","-","-","-"
"248","Pharaoh Brown","TE","SEA","LA","2.1","","0","0","0","0","-","-","-","0.9","9.3","0.05","-","-","-","-","-"
"249","Ben Sims","TE","GB","DET","2.1","","0","0","0","0","-","-","-","0.9","8.6","0.06","-","-","-","-","-"
"250","D'Ernest Johnson","RB","JAX","PHI","2.0","","0","0","0","0","0.8","3.3","0.02","0.8","6.5","0.02","-","-","-","-","-"
"251","Nick Vannett","TE","TEN","NE","2.0","","0","0","0","0","-","-","-","0.9","8.0","0.05","-","-","-","-","-"
"252","Jeremy Ruckert","TE","NYJ","HST","2.0","","0","0","0","0","-","-","-","0.9","8.1","0.04","-","-","-","-","-"
"253","Elijah Higgins","TE","ARZ","CHI","2.0","","0","0","0","0","-","-","-","0.9","7.9","0.04","-","-","-","-","-"
"254","Marquez Valdes-Scantling","WR","NO","CAR","1.9","","0","0","0","0","-","-","-","0.7","9.6","0.05","-","-","-","-","-"
"255","Kylen Granson","TE","IND","MIN","1.9","","0","0","0","0","-","-","-","0.8","8.4","0.04","-","-","-","-","-"
"256","Sean Tucker","RB","TB","KC","1.9","","0","0","0","0","1.9","8.2","0.03","0.5","3.6","0.01","-","-","-","-","-"
"257","Tanner Hudson","TE","CIN","LV","1.9","","0","0","0","0","-","-","-","0.9","7.8","0.03","-","-","-","-","-"
"258","JaMycal Hasty","RB","NE","TEN","1.9","","0","0","0","0","1.3","5.1","0.02","0.6","4.7","0.02","-","-","-","-","-"
"259","Tyler Johnson","WR","LA","SEA","1.9","","0","0","0","0","-","-","-","0.8","8.3","0.04","-","-","-","-","-"
"260","Allen Robinson","WR","DET","GB","1.8","","0","0","0","0","-","-","-","0.8","7.9","0.04","-","-","-","-","-"
"261","Gerald Everett","TE","CHI","ARZ","1.8","","0","0","0","0","-","-","-","0.8","7.3","0.04","-","-","-","-","-"
"262","Tyler Goodson","RB","IND","MIN","1.7","","0","0","0","0","2.1","8.9","0.03","0.4","2.4","0.01","-","-","-","-","-"
"263","Zay Jones","WR","ARZ","CHI","1.7","","0","0","0","0","-","-","-","0.7","7.8","0.04","-","-","-","-","-"
"264","Carson Steele","RB","KC","TB","1.7","","0","0","0","0","1.9","7.4","0.05","0.3","2.5","0.01","-","-","-","-","-"
"265","Andrew Ogletree","TE","IND","MIN","1.7","","0","0","0","0","-","-","-","0.7","7.3","0.04","-","-","-","-","-"
"266","Nate Adkins","TE","DEN","BLT","1.6","","0","0","0","0","-","-","-","0.8","6.3","0.03","-","-","-","-","-"
"267","Chris Brooks","RB","GB","DET","1.6","","0","0","0","0","2.7","11.2","0.06","0.1","0.8","0.00","-","-","-","-","-"
"268","Durham Smythe","TE","MIA","BUF","1.6","","0","0","0","0","-","-","-","0.9","5.9","0.03","-","-","-","-","-"
"269","Mack Hollins","WR","BUF","MIA","1.6","","0","0","0","0","-","-","-","0.6","6.7","0.06","-","-","-","-","-"
"270","Ty Johnson","RB","BUF","MIA","1.6","","0","0","0","0","0.8","3.6","0.02","0.5","4.5","0.02","-","-","-","-","-"
"271","Malik Washington","WR","MIA","BUF","1.5","","0","0","0","0","-","-","-","0.8","5.5","0.02","-","-","-","-","-"
"272","Xavier Gipson","WR","NYJ","HST","1.4","","0","0","0","0","-","-","-","0.6","6.6","0.03","-","-","-","-","-"
"273","Elijah Cooks","WR","JAX","PHI","1.4","","0","0","0","0","-","-","-","0.6","6.5","0.03","-","-","-","-","-"
"274","Josh Oliver","TE","MIN","IND","1.4","","0","0","0","0","-","-","-","0.6","5.2","0.04","-","-","-","-","-"
"275","Jack Stoll","TE","PHI","JAX","1.3","","0","0","0","0","-","-","-","0.5","5.8","0.04","-","-","-","-","-"
"276","Johnny Mundt","TE","MIN","IND","1.3","","0","0","0","0","-","-","-","0.6","4.7","0.04","-","-","-","-","-"
"277","Laviska Shenault Jr.","WR","SEA","LA","1.3","","0","0","0","0","0.1","0.4","-","0.6","5.7","0.03","-","-","-","-","-"
"278","Equanimeous St. Brown","WR","NO","CAR","1.3","","0","0","0","0","-","-","-","0.4","6.4","0.03","-","-","-","-","-"
"279","Hunter Long","TE","LA","SEA","1.2","","0","0","0","0","-","-","-","0.6","5.4","0.03","-","-","-","-","-"
"280","Jaylen Wright","RB","MIA","BUF","1.2","","0","0","0","0","1.5","7.3","0.04","0.2","1.2","0.00","-","-","-","-","-"
"281","Bo Melton","WR","GB","DET","1.2","","0","0","0","0","0.4","2.3","0.02","0.3","4.1","0.02","-","-","-","-","-"
"282","Simi Fehoko","WR","LAC","CLV","1.2","","0","0","0","0","-","-","-","0.4","5.6","0.03","-","-","-","-","-"
"283","J.J. Taylor","RB","HST","NYJ","1.2","","0","0","0","0","1.4","4.5","0.03","0.3","2.1","0.00","-","-","-","-","-"
"284","Travis Homer","RB","CHI","ARZ","1.1","","0","0","0","0","0.9","4.4","0.03","0.2","2.1","0.01","-","-","-","-","-"
"285","Audric Estimé","RB","DEN","BLT","1.1","","0","0","0","0","2.1","8.1","0.04","-","-","-","-","-","-","-","-"
"286","Eric Tomlinson","TE","LAC","CLV","1.0","","0","0","0","0","-","-","-","0.6","3.5","0.02","-","-","-","-","-"
"287","Pierre Strong","RB","CLV","LAC","1.0","","0","0","0","0","0.7","3.0","0.02","0.3","2.9","0.01","-","-","-","-","-"
"288","Jeremy McNichols","RB","WAS","NYG","1.0","","0","0","0","0","1.2","6.5","0.02","0.1","0.9","0.00","-","-","-","-","-"
"289","Trey Benson","RB","ARZ","CHI","1.0","","0","0","0","0","1.4","6.0","0.04","0.1","0.6","-","-","-","-","-","-"
"290","Teagan Quitoriano","TE","HST","NYJ","1.0","","0","0","0","0","-","-","-","0.4","4.4","0.02","-","-","-","-","-"
"291","Geoff Swaim","TE","CLV","LAC","1.0","","0","0","0","0","-","-","-","0.5","3.8","0.02","-","-","-","-","-"
"292","Ian Thomas","TE","CAR","NO","0.9","","0","0","0","0","-","-","-","0.4","4.0","0.01","-","-","-","-","-"
"293","Will Shipley","RB","PHI","JAX","0.9","","0","0","0","0","1.6","6.7","0.04","-","-","-","-","-","-","-","-"
"294","D'Onta Foreman","RB","CLV","LAC","0.9","","0","0","0","0","1.7","6.1","0.04","0.0","0.3","-","-","-","-","-","-"
"295","Davis Allen","TE","LA","SEA","0.9","","0","0","0","0","-","-","-","0.4","4.0","0.02","-","-","-","-","-"
"296","John Bates","TE","WAS","NYG","0.9","","0","0","0","0","-","-","-","0.4","3.8","0.01","-","-","-","-","-"
"297","Michael Burton","RB","DEN","BLT","0.8","","0","0","0","0","-","-","-","0.5","3.1","0.01","-","-","-","-","-"
"298","Adam Prentice","RB","NO","CAR","0.8","","0","0","0","0","-","-","-","0.4","3.1","0.02","-","-","-","-","-"
"299","Ashton Dulin","WR","IND","MIN","0.8","","0","0","0","0","0.2","1.2","0.01","0.2","2.9","0.01","-","-","-","-","-"
"300","Drew Sample","TE","CIN","LV","0.8","","0","0","0","0","-","-","-","0.4","2.9","0.02","-","-","-","-","-"
"301","Scott Matlock","RB","LAC","CLV","0.8","","0","0","0","0","-","-","-","0.4","3.0","0.01","-","-","-","-","-"
"302","Eric Gray","RB","NYG","WAS","0.7","","0","0","0","0","0.6","2.5","0.02","0.2","1.5","0.00","-","-","-","-","-"
"303","Charlie Kolar","TE","BLT","DEN","0.7","","0","0","0","0","0.1","0.7","0.01","0.3","2.5","0.02","-","-","-","-","-"
"304","K.J. Osborn","WR","NE","TEN","0.7","","0","0","0","0","-","-","-","0.3","3.5","0.01","-","-","-","-","-"
"305","Isaiah Williams","WR","DET","GB","0.7","","0","0","0","0","-","-","-","0.3","3.5","0.02","-","-","-","-","-"
"306","Alex Bachman","WR","LV","CIN","0.7","","0","0","0","0","-","-","-","0.3","3.4","0.01","-","-","-","-","-"
"307","Charlie Woerner","TE","ATL","DAL","0.7","","0","0","0","0","-","-","-","0.3","3.1","0.02","-","-","-","-","-"
"308","KhaDarel Hodge","WR","ATL","DAL","0.6","","0","0","0","0","-","-","-","0.2","3.6","0.01","-","-","-","-","-"
"309","Jalen Reagor","WR","LAC","CLV","0.6","","0","0","0","0","0.3","1.7","0.02","0.1","2.1","0.01","-","-","-","-","-"
"310","Tanner Conner","TE","MIA","BUF","0.6","","0","0","0","0","-","-","-","0.3","2.9","0.01","-","-","-","-","-"
"311","Joshua Kelley","RB","TEN","NE","0.6","","0","0","0","0","0.8","3.6","0.02","0.1","0.5","-","-","-","-","-","-"
"312","Hassan Haskins","RB","LAC","CLV","0.6","","0","0","0","0","1.3","4.3","0.03","-","-","-","-","-","-","-","-"
"313","Deven Thompkins","WR","CAR","NO","0.6","","0","0","0","0","-","-","-","0.3","2.5","0.01","-","-","-","-","-"
"314","Luke Schoonmaker","TE","DAL","ATL","0.6","","0","0","0","0","-","-","-","0.3","2.3","0.01","-","-","-","-","-"
"315","Steven Sims","WR","HST","NYJ","0.6","","0","0","0","0","0.3","1.4","0.01","0.1","2.0","0.00","-","-","-","-","-"
"316","John Shenker","TE","LV","CIN","0.6","","0","0","0","0","-","-","-","0.3","2.4","0.01","-","-","-","-","-"
"317","Joseph Fortson","TE","KC","TB","0.6","","0","0","0","0","-","-","-","0.2","2.5","0.01","-","-","-","-","-"
"318","Luke Farrell","TE","JAX","PHI","0.6","","0","0","0","0","-","-","-","0.3","2.7","0.01","-","-","-","-","-"
"319","Payne Durham","TE","TB","KC","0.6","","0","0","0","0","-","-","-","0.2","2.6","0.01","-","-","-","-","-"
"320","Brady Russell","TE","SEA","LA","0.5","","0","0","0","0","-","-","-","0.2","2.6","0.01","-","-","-","-","-"
"321","Chris Manhertz","TE","NYG","WAS","0.5","","0","0","0","0","-","-","-","0.2","2.2","0.01","-","-","-","-","-"
"322","Kendric Pryor","WR","CIN","LV","0.5","","0","0","0","0","-","-","-","0.2","2.5","0.01","-","-","-","-","-"
"323","Tylan Wallace","WR","BLT","DEN","0.5","","0","0","0","0","-","-","-","0.2","2.3","0.01","-","-","-","-","-"
"324","Austin Trammell","WR","JAX","PHI","0.4","","0","0","0","0","-","-","-","0.2","2.2","0.01","-","-","-","-","-"
"325","Craig Reynolds","RB","DET","GB","0.4","","0","0","0","0","0.8","3.4","0.01","-","-","-","-","-","-","-","-"
"326","C.J. Ham","RB","MIN","IND","0.4","","0","0","0","0","0.3","1.3","0.01","0.1","0.8","-","-","-","-","-","-"
"327","Johnny Wilson","WR","PHI","JAX","0.4","","0","0","0","0","-","-","-","0.2","1.9","0.01","-","-","-","-","-"
"328","Jha'Quan Jackson","WR","TEN","NE","0.4","","0","0","0","0","-","-","-","0.1","1.9","0.01","-","-","-","-","-"
"329","Kendall Milton","RB","CIN","LV","0.4","","0","0","0","0","0.2","1.0","0.01","0.1","0.9","0.00","-","-","-","-","-"
"330","Ryan Flournoy","WR","DAL","ATL","0.3","","0","0","0","0","-","-","-","0.1","1.7","0.01","-","-","-","-","-"
"331","Shane Zylstra","TE","DET","GB","0.3","","0","0","0","0","-","-","-","0.1","1.6","0.01","-","-","-","-","-"
"332","D'Wayne Eskridge","WR","MIA","BUF","0.3","","0","0","0","0","-","-","-","0.2","1.6","0.00","-","-","-","-","-"
"333","Tip Reiman","TE","ARZ","CHI","0.3","","0","0","0","0","-","-","-","0.2","1.5","0.00","-","-","-","-","-"
"334","Trent Sherfield","WR","MIN","IND","0.3","","0","0","0","0","-","-","-","0.1","1.4","0.01","-","-","-","-","-"
"335","Brandon Powell","WR","MIN","IND","0.3","","0","0","0","0","-","-","-","0.2","1.3","0.01","-","-","-","-","-"
"336","Ben Sinnott","TE","WAS","NYG","0.3","","0","0","0","0","-","-","-","0.2","1.2","0.00","-","-","-","-","-"
"337","Daniel Bellinger","TE","NYG","WAS","0.3","","0","0","0","0","-","-","-","0.2","1.3","0.00","-","-","-","-","-"
"338","Isaiah Davis","RB","NYJ","HST","0.3","","0","0","0","0","0.5","2.2","0.01","-","-","-","-","-","-","-","-"
"339","Jalen Virgil","WR","BUF","MIA","0.3","","0","0","0","0","-","-","-","0.1","1.5","0.00","-","-","-","-","-"
"340","Justin Shorter","TE","LV","CIN","0.3","","0","0","0","0","-","-","-","0.1","1.2","0.00","-","-","-","-","-"
"341","Jaelon Darden","WR","CLV","LAC","0.2","","0","0","0","0","-","-","-","0.1","1.3","0.00","-","-","-","-","-"
"342","Marcedes Lewis","TE","CHI","ARZ","0.2","","0","0","0","0","-","-","-","0.1","1.0","0.00","-","-","-","-","-"
"343","Jalin Hyatt","WR","NYG","WAS","0.2","","0","0","0","0","-","-","-","0.1","1.4","0.00","-","-","-","-","-"
"344","Jordan Matthews","TE","CAR","NO","0.2","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"345","Jaheim Bell","TE","NE","TEN","0.2","","0","0","0","0","-","-","-","0.1","1.0","0.00","-","-","-","-","-"
"346","Patrick Ricard","RB","BLT","DEN","0.2","","0","0","0","0","-","-","-","0.1","0.7","0.00","-","-","-","-","-"
"347","Ainias Smith","WR","PHI","JAX","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"348","Mason Kinsey","WR","TEN","NE","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"349","DeAndre Carter","WR","CHI","ARZ","0.1","","0","0","0","0","-","-","-","0.1","0.7","0.00","-","-","-","-","-"
"350","Irvin Charles","WR","NYJ","HST","0.1","","0","0","0","0","-","-","-","0.0","0.6","-","-","-","-","-","-"
"351","Jared Wiley","TE","KC","TB","0.1","","0","0","0","0","-","-","-","0.0","0.5","-","-","-","-","-","-"
"352","John FitzPatrick","TE","GB","DET","0.1","","0","0","0","0","-","-","-","0.0","0.5","0.00","-","-","-","-","-"
"353","Montrell Washington","WR","KC","TB","0.1","","0","0","0","0","-","-","-","0.0","0.5","-","-","-","-","-","-"
