"RK","Name","POS","Team","Opp","FPTS","ATT","CMP","YDS","TD","INT","ATT","YDS","TD","REC","YDS","TD","UP","DOWN","MOVE","WW","INJ"
"204","Jalen Nailor","WR","MIN","DET","5.1","","0","0","0","0","0.1","0.3","-","1.6","22.7","0.21","-","-","-","-","-"
"205","Jamaal Williams","RB","NO","TB","4.9","","0","0","0","0","5.0","19.0","0.12","1.3","7.9","0.03","-","-","-","-","-"
"206","Jalen Virgil","WR","BUF","NE","4.9","","0","0","0","0","-","-","-","1.9","22.1","0.12","-","-","-","-","-"
"207","Kevin Austin Jr.","WR","NO","TB","4.8","","0","0","0","0","0.1","0.6","0.01","1.9","24.2","0.07","-","-","-","-","-"
"208","Curtis Samuel","WR","BUF","NE","4.8","","0","0","0","0","-","-","-","2.1","20.2","0.12","-","-","-","-","-"
"209","Braelon Allen","RB","NYJ","MIA","4.7","","0","0","0","0","5.5","21.3","0.12","1.0","7.5","0.03","-","-","-","-","-"
"210","Troy Franklin","WR","DEN","KC","4.6","","0","0","0","0","0.1","0.3","-","1.8","18.7","0.15","-","-","-","-","-"
"211","Michael Mayer","TE","LV","LAC","4.6","","0","0","0","0","-","-","-","2.1","19.8","0.08","-","-","-","-","-"
"212","Emanuel Wilson","RB","GB","CHI","4.5","","0","0","0","0","5.9","28.0","0.20","0.3","2.0","0.00","-","-","-","-","-"
"213","Cole Kmet","TE","CHI","GB","4.4","","0","0","0","0","-","-","-","1.8","18.9","0.11","-","-","-","-","-"
"214","Cam Akers","RB","MIN","DET","4.3","","0","0","0","0","4.9","19.3","0.15","0.8","5.7","0.03","-","-","-","-","-"
"215","Dante Pettis","WR","NO","TB","4.3","","0","0","0","0","-","-","-","2.1","19.3","0.05","-","-","-","-","-"
"216","Devin Singletary","RB","NYG","PHI","4.2","","0","0","0","0","4.8","19.3","0.11","1.0","6.3","0.01","-","-","-","-","-"
"217","Derius Davis","WR","LAC","LV","4.2","","0","0","0","0","0.7","4.0","0.03","1.8","13.5","0.09","-","-","-","-","-"
"218","C.J. Stroud","QB","HST","TEN","4.2","10","6","65","0.34","0.24","1.0","4.2","0.02","-","-","-","-","-","-","-","-"
"219","Stone Smartt","TE","LAC","LV","4.0","","0","0","0","0","-","-","-","1.7","19.2","0.07","-","-","-","-","-"
"220","Isaiah Davis","RB","NYJ","MIA","4.0","","0","0","0","0","3.2","13.9","0.07","1.1","8.8","0.03","-","-","-","-","-"
"221","Lucas Krull","TE","DEN","KC","4.0","","0","0","0","0","-","-","-","1.9","15.4","0.09","-","-","-","-","-"
"222","Devin Culp","TE","TB","NO","3.9","","0","0","0","0","-","-","-","1.6","17.5","0.08","-","-","-","-","-"
"223","Greg Dortch","WR","ARZ","SF","3.8","","0","0","0","0","0.4","2.3","0.02","1.6","15.2","0.06","-","-","-","-","-"
"224","Chris Rodriguez Jr.","RB","WAS","DAL","3.8","","0","0","0","0","5.0","22.9","0.12","0.5","3.0","0.01","-","-","-","-","-"
"225","Julius Chestnut","RB","TEN","HST","3.8","","0","0","0","0","4.7","19.9","0.10","0.7","4.5","0.01","-","-","-","-","-"
"226","Ja'Tavion Sanders","TE","CAR","ATL","3.7","","0","0","0","0","-","-","-","1.6","16.0","0.09","-","-","-","-","-"
"227","Tommy Tremble","TE","CAR","ATL","3.7","","0","0","0","0","-","-","-","1.6","14.9","0.10","-","-","-","-","-"
"228","Malik Washington","WR","MIA","NYJ","3.6","","0","0","0","0","0.5","2.4","0.02","1.6","13.2","0.06","-","-","-","-","-"
"229","Keaontay Ingram","RB","KC","DEN","3.6","","0","0","0","0","5.1","16.7","0.09","0.8","4.9","0.02","-","-","-","-","-"
"230","Jeremy McNichols","RB","WAS","DAL","3.5","","0","0","0","0","1.4","6.1","0.03","1.6","8.9","0.04","-","-","-","-","-"
"231","KhaDarel Hodge","WR","ATL","CAR","3.5","","0","0","0","0","-","-","-","1.3","17.5","0.07","-","-","-","-","-"
"232","Diontae Johnson","WR","HST","TEN","3.4","","0","0","0","0","0.1","0.4","-","1.4","16.2","0.07","-","-","-","-","-"
"233","Keaton Mitchell","RB","BLT","CLV","3.4","","0","0","0","0","4.3","19.3","0.15","0.3","2.1","0.01","-","-","-","-","-"
"234","Craig Reynolds","RB","DET","MIN","3.4","","0","0","0","0","3.2","13.7","0.10","0.8","5.4","0.02","-","-","-","-","-"
"235","Cedrick Wilson Jr.","WR","NO","TB","3.3","","0","0","0","0","-","-","-","1.4","16.5","0.04","-","-","-","-","-"
"236","Sean Tucker","RB","TB","NO","3.3","","0","0","0","0","3.6","18.5","0.12","0.4","3.2","0.01","-","-","-","-","-"
"237","John Kelly","RB","CLV","BLT","3.2","","0","0","0","0","4.6","18.6","0.07","0.6","3.7","0.01","-","-","-","-","-"
"238","Cody Schrader","RB","LA","SEA","3.2","","0","0","0","0","4.7","20.3","0.14","0.2","1.3","0.00","-","-","-","-","-"
"239","David Moore","WR","CAR","ATL","3.2","","0","0","0","0","0.1","0.6","0.01","1.2","13.2","0.09","-","-","-","-","-"
"240","Mike Williams","WR","PIT","CIN","3.1","","0","0","0","0","-","-","-","1.1","14.3","0.10","-","-","-","-","-"
"241","Daniel Bellinger","TE","NYG","PHI","3.1","","0","0","0","0","-","-","-","1.3","13.9","0.07","-","-","-","-","-"
"242","Kylen Granson","TE","IND","JAX","3.1","","0","0","0","0","-","-","-","1.3","14.3","0.07","-","-","-","-","-"
"243","Josh Reynolds","WR","JAX","IND","3.1","","0","0","0","0","-","-","-","1.1","14.9","0.08","-","-","-","-","-"
"244","Frank Gore Jr.","RB","BUF","NE","3.1","","0","0","0","0","4.2","16.5","0.11","0.4","3.0","0.02","-","-","-","-","-"
"245","Dalton Schultz","TE","HST","TEN","3.0","","0","0","0","0","-","-","-","1.3","12.9","0.08","-","-","-","-","-"
"246","Colby Parkinson","TE","LA","SEA","3.0","","0","0","0","0","-","-","-","1.3","13.0","0.06","-","-","-","-","-"
"247","Kyle Philips","WR","PHI","NYG","2.9","","0","0","0","0","-","-","-","1.1","13.2","0.07","-","-","-","-","-"
"248","Jonathan Mingo","WR","DAL","WAS","2.8","","0","0","0","0","-","-","-","1.2","12.2","0.06","-","-","-","-","-"
"249","Grant Calcaterra","TE","PHI","NYG","2.7","","0","0","0","0","-","-","-","1.1","12.2","0.07","-","-","-","-","-"
"250","Drew Sample","TE","CIN","PIT","2.7","","0","0","0","0","0.0","0.1","-","1.3","9.4","0.07","-","-","-","-","-"
"251","AJ Barner","TE","SEA","LA","2.7","","0","0","0","0","-","-","-","1.2","10.5","0.07","-","-","-","-","-"
"252","Van Jefferson","WR","PIT","CIN","2.7","","0","0","0","0","-","-","-","0.9","12.2","0.09","-","-","-","-","-"
"253","Trayveon Williams","RB","CIN","PIT","2.7","","0","0","0","0","3.0","12.4","0.06","0.6","4.1","0.01","-","-","-","-","-"
"254","Devin Duvernay","WR","JAX","IND","2.6","","0","0","0","0","0.2","1.2","0.01","1.1","10.1","0.05","-","-","-","-","-"
"255","E.J. Jenkins","TE","PHI","NYG","2.5","","0","0","0","0","-","-","-","1.1","10.8","0.06","-","-","-","-","-"
"256","Roschon Johnson","RB","CHI","GB","2.5","","0","0","0","0","3.8","12.9","0.10","0.4","2.5","0.01","-","-","-","-","-"
"257","Jared Wayne","WR","HST","TEN","2.5","","0","0","0","0","-","-","-","1.0","12.6","0.03","-","-","-","-","-"
"258","Kimani Vidal","RB","LAC","LV","2.4","","0","0","0","0","3.2","12.9","0.07","0.4","2.9","0.01","-","-","-","-","-"
"259","Kyle Juszczyk","RB","SF","ARZ","2.4","","0","0","0","0","0.3","1.2","0.01","1.1","8.6","0.04","-","-","-","-","-"
"260","Mike Boone","RB","CAR","ATL","2.3","","0","0","0","0","2.6","10.4","0.06","0.5","3.2","0.02","-","-","-","-","-"
"261","Hassan Haskins","RB","LAC","LV","2.3","","0","0","0","0","3.4","11.3","0.08","0.4","2.6","0.01","-","-","-","-","-"
"262","Nelson Agholor","WR","BLT","CLV","2.3","","0","0","0","0","-","-","-","0.7","10.1","0.09","-","-","-","-","-"
"263","Xavier Smith","WR","LA","SEA","2.2","","0","0","0","0","0.1","0.6","0.01","0.9","9.8","0.04","-","-","-","-","-"
"264","Chris Brooks","RB","GB","CHI","2.2","","0","0","0","0","2.1","9.8","0.06","0.5","3.5","0.01","-","-","-","-","-"
"265","Elijah Higgins","TE","ARZ","SF","2.2","","0","0","0","0","-","-","-","1.0","8.9","0.06","-","-","-","-","-"
"266","Luke McCaffrey","WR","WAS","DAL","2.2","","0","0","0","0","-","-","-","0.9","9.9","0.05","-","-","-","-","-"
"267","Jordan Mims","RB","NO","TB","2.1","","0","0","0","0","2.5","9.5","0.05","0.5","3.8","0.01","-","-","-","-","-"
"268","Deuce Vaughn","RB","DAL","WAS","2.1","","0","0","0","0","2.2","8.0","0.04","0.6","4.3","0.02","-","-","-","-","-"
"269","Bo Melton","WR","GB","CHI","2.1","","0","0","0","0","0.3","1.4","0.01","0.8","8.4","0.05","-","-","-","-","-"
"270","Luke Schoonmaker","TE","DAL","WAS","2.1","","0","0","0","0","-","-","-","0.9","8.6","0.06","-","-","-","-","-"
"271","Cordarrelle Patterson","RB","PIT","CIN","2.1","","0","0","0","0","2.0","8.4","0.05","0.4","3.6","0.02","-","-","-","-","-"
"272","Adam Trautman","TE","DEN","KC","2.0","","0","0","0","0","-","-","-","0.8","8.5","0.07","-","-","-","-","-"
"273","Dawson Knox","TE","BUF","NE","2.0","","0","0","0","0","-","-","-","0.8","8.8","0.07","-","-","-","-","-"
"274","Terrace Marshall Jr.","WR","LV","LAC","2.0","","0","0","0","0","-","-","-","0.8","10.6","0.03","-","-","-","-","-"
"275","Lil'Jordan Humphrey","WR","DEN","KC","2.0","","0","0","0","0","-","-","-","0.8","8.4","0.06","-","-","-","-","-"
"276","Zay Jones","WR","ARZ","SF","1.9","","0","0","0","0","-","-","-","0.8","8.9","0.04","-","-","-","-","-"
"277","Patrick Taylor","RB","SF","ARZ","1.9","","0","0","0","0","1.5","5.7","0.04","0.6","3.5","0.02","-","-","-","-","-"
"278","Davis Allen","TE","LA","SEA","1.8","","0","0","0","0","-","-","-","0.9","7.2","0.04","-","-","-","-","-"
"279","Irv Smith","TE","HST","TEN","1.8","","0","0","0","0","-","-","-","0.9","7.4","0.04","-","-","-","-","-"
"280","Tylan Wallace","WR","BLT","CLV","1.8","","0","0","0","0","-","-","-","0.6","8.9","0.05","-","-","-","-","-"
"281","D'Ernest Johnson","RB","JAX","IND","1.8","","0","0","0","0","0.3","1.2","0.01","0.9","6.7","0.02","-","-","-","-","-"
"282","Darnell Washington","TE","PIT","CIN","1.8","","0","0","0","0","-","-","-","0.7","7.8","0.05","-","-","-","-","-"
"283","Ryan Flournoy","WR","DAL","WAS","1.8","","0","0","0","0","-","-","-","0.7","8.4","0.04","-","-","-","-","-"
"284","Jalen Brooks","WR","DAL","WAS","1.7","","0","0","0","0","-","-","-","0.6","8.0","0.05","-","-","-","-","-"
"285","Luke Musgrave","TE","GB","CHI","1.7","","0","0","0","0","-","-","-","0.7","7.1","0.04","-","-","-","-","-"
"286","Malik Heath","WR","GB","CHI","1.6","","0","0","0","0","-","-","-","0.7","7.1","0.04","-","-","-","-","-"
"287","Trey Sermon","RB","IND","JAX","1.6","","0","0","0","0","1.7","6.1","0.05","0.4","2.9","0.01","-","-","-","-","-"
"288","Mo Alie-Cox","TE","IND","JAX","1.6","","0","0","0","0","-","-","-","0.6","6.9","0.04","-","-","-","-","-"
"289","Anthony Firkser","TE","KC","DEN","1.6","","0","0","0","0","-","-","-","0.7","6.5","0.03","-","-","-","-","-"
"290","Josh Whyle","TE","TEN","HST","1.6","","0","0","0","0","-","-","-","0.7","6.1","0.05","-","-","-","-","-"
"291","Devontez Walker","WR","BLT","CLV","1.5","","0","0","0","0","-","-","-","0.6","7.2","0.04","-","-","-","-","-"
"292","Blake Whiteheart","TE","CLV","BLT","1.5","","0","0","0","0","-","-","-","0.7","6.9","0.02","-","-","-","-","-"
"293","Luke Farrell","TE","JAX","IND","1.5","","0","0","0","0","-","-","-","0.8","5.4","0.03","-","-","-","-","-"
"294","Trey Palmer","WR","TB","NO","1.5","","0","0","0","0","-","-","-","0.6","7.0","0.04","-","-","-","-","-"
"295","Josh Oliver","TE","MIN","DET","1.5","","0","0","0","0","-","-","-","0.6","6.7","0.04","-","-","-","-","-"
"296","Nate Adkins","TE","DEN","KC","1.5","","0","0","0","0","-","-","-","0.6","6.5","0.04","-","-","-","-","-"
"297","Charlie Woerner","TE","ATL","CAR","1.5","","0","0","0","0","-","-","-","0.7","5.6","0.04","-","-","-","-","-"
"298","Ty Chandler","RB","MIN","DET","1.5","","0","0","0","0","2.2","8.0","0.05","0.2","1.6","0.00","-","-","-","-","-"
"299","Adonai Mitchell","WR","IND","JAX","1.4","","0","0","0","0","0.2","1.0","0.01","0.5","6.4","0.02","-","-","-","-","-"
"300","Jermar Jefferson","RB","DET","MIN","1.4","","0","0","0","0","2.0","7.9","0.04","0.2","1.5","0.00","-","-","-","-","-"
"301","Jeff Wilson","RB","MIA","NYJ","1.4","","0","0","0","0","2.0","8.4","0.04","0.2","1.2","0.00","-","-","-","-","-"
"302","Jeremy Ruckert","TE","NYJ","MIA","1.4","","0","0","0","0","-","-","-","0.7","5.1","0.02","-","-","-","-","-"
"303","MyCole Pruitt","TE","PIT","CIN","1.3","","0","0","0","0","-","-","-","0.6","5.6","0.04","-","-","-","-","-"
"304","Scott Miller","WR","PIT","CIN","1.3","","0","0","0","0","-","-","-","0.5","6.1","0.04","-","-","-","-","-"
"305","John Bates","TE","WAS","DAL","1.3","","0","0","0","0","-","-","-","0.6","5.3","0.03","-","-","-","-","-"
"306","Jamari Thrash","WR","CLV","BLT","1.2","","0","0","0","0","-","-","-","0.5","5.4","0.01","-","-","-","-","-"
"307","Rakim Jarrett","WR","TB","NO","1.1","","0","0","0","0","-","-","-","0.4","5.6","0.03","-","-","-","-","-"
"308","Zach Davidson","TE","BUF","NE","1.1","","0","0","0","0","-","-","-","0.6","4.2","0.02","-","-","-","-","-"
"309","Brock Wright","TE","DET","MIN","1.1","","0","0","0","0","-","-","-","0.5","4.2","0.04","-","-","-","-","-"
"310","Tucker Fisk","TE","LAC","LV","1.1","","0","0","0","0","-","-","-","0.5","4.7","0.02","-","-","-","-","-"
"311","Michael Burton","RB","DEN","KC","1.1","","0","0","0","0","0.3","1.6","0.01","0.5","3.4","0.01","-","-","-","-","-"
"312","Ja'Lynn Polk","WR","NE","BUF","1.1","","0","0","0","0","0.0","0.2","-","0.5","4.2","0.03","-","-","-","-","-"
"313","River Cracraft","WR","MIA","NYJ","1.1","","0","0","0","0","-","-","-","0.5","5.3","0.02","-","-","-","-","-"
"314","Pharaoh Brown","TE","SEA","LA","1.1","","0","0","0","0","-","-","-","0.5","4.6","0.02","-","-","-","-","-"
"315","C.J. Ham","RB","MIN","DET","1.0","","0","0","0","0","0.0","0.2","-","0.5","4.1","0.01","-","-","-","-","-"
"316","Andrew Ogletree","TE","IND","JAX","1.0","","0","0","0","0","-","-","-","0.4","4.6","0.03","-","-","-","-","-"
"317","Hunter Long","TE","LA","SEA","1.0","","0","0","0","0","-","-","-","0.5","4.4","0.02","-","-","-","-","-"
"318","Hunter Luepke","RB","DAL","WAS","1.0","","0","0","0","0","0.4","1.3","0.01","0.4","3.1","0.01","-","-","-","-","-"
"319","K.J. Osborn","WR","WAS","DAL","1.0","","0","0","0","0","-","-","-","0.4","3.8","0.03","-","-","-","-","-"
"320","Tip Reiman","TE","ARZ","SF","0.9","","0","0","0","0","-","-","-","0.5","3.8","0.02","-","-","-","-","-"
"321","Jalin Hyatt","WR","NYG","PHI","0.9","","0","0","0","0","-","-","-","0.4","4.1","0.02","-","-","-","-","-"
"322","Durham Smythe","TE","MIA","NYJ","0.9","","0","0","0","0","-","-","-","0.5","3.7","0.02","-","-","-","-","-"
"323","Jake Bobo","WR","SEA","LA","0.9","","0","0","0","0","-","-","-","0.4","4.0","0.02","-","-","-","-","-"
"324","Connor Heyward","TE","PIT","CIN","0.9","","0","0","0","0","-","-","-","0.4","3.5","0.03","-","-","-","-","-"
"325","Josh Allen","QB","BUF","NE","0.9","1","1","11","0.08","0.02","0.1","1.0","0.01","-","-","-","-","-","-","-","-"
"326","Dan Chisena","WR","CAR","ATL","0.9","","0","0","0","0","-","-","-","0.3","4.2","0.02","-","-","-","-","-"
"327","Cam Grandy","TE","CIN","PIT","0.9","","0","0","0","0","-","-","-","0.4","3.5","0.02","-","-","-","-","-"
"328","Julian Hill","TE","MIA","NYJ","0.8","","0","0","0","0","-","-","-","0.4","3.8","0.02","-","-","-","-","-"
"329","Bryce Oliver","WR","TEN","HST","0.8","","0","0","0","0","-","-","-","0.3","3.9","0.02","-","-","-","-","-"
"330","Allen Robinson","WR","DET","MIN","0.8","","0","0","0","0","-","-","-","0.3","4.0","0.02","-","-","-","-","-"
"331","Alec Ingold","RB","MIA","NYJ","0.8","","0","0","0","0","0.4","1.5","0.01","0.3","2.4","0.01","-","-","-","-","-"
"332","Nick Vannett","TE","TEN","HST","0.8","","0","0","0","0","-","-","-","0.3","2.9","0.03","-","-","-","-","-"
"333","Josh Johnson","QB","BLT","CLV","0.7","1","1","8","0.04","0.02","0.4","1.0","0.03","-","-","-","-","-","-","-","-"
"334","Rasheen Ali","RB","BLT","CLV","0.7","","0","0","0","0","1.0","4.1","0.03","0.1","0.6","-","-","-","-","-","-"
"335","Zaire Mitchell-Paden","TE","BLT","CLV","0.7","","0","0","0","0","-","-","-","0.3","2.9","0.02","-","-","-","-","-"
"336","Steven Sims","WR","BLT","CLV","0.7","","0","0","0","0","0.3","1.8","0.02","0.2","2.1","0.01","-","-","-","-","-"
"337","Johnny Mundt","TE","MIN","DET","0.7","","0","0","0","0","-","-","-","0.3","2.6","0.02","-","-","-","-","-"
"338","Javon Baker","WR","NE","BUF","0.7","","0","0","0","0","-","-","-","0.3","3.4","0.01","-","-","-","-","-"
"339","Tyler Goodson","RB","IND","JAX","0.7","","0","0","0","0","0.7","3.3","0.02","0.1","0.9","0.00","-","-","-","-","-"
"340","Ashton Dulin","WR","IND","JAX","0.7","","0","0","0","0","0.2","1.3","0.01","0.2","2.5","0.01","-","-","-","-","-"
"341","Eric Saubert","TE","SF","ARZ","0.7","","0","0","0","0","-","-","-","0.3","3.0","0.01","-","-","-","-","-"
"342","Jermaine Burton","WR","CIN","PIT","0.7","","0","0","0","0","-","-","-","0.3","3.3","0.01","-","-","-","-","-"
"343","Harrison Bryant","TE","LV","LAC","0.7","","0","0","0","0","-","-","-","0.3","3.0","0.01","-","-","-","-","-"
"344","Gerald Everett","TE","CHI","GB","0.7","","0","0","0","0","-","-","-","0.3","2.4","0.01","-","-","-","-","-"
"345","Collin Johnson","WR","CHI","GB","0.6","","0","0","0","0","-","-","-","0.3","2.8","0.01","-","-","-","-","-"
"346","Jacob Kibodi","RB","CLV","BLT","0.6","","0","0","0","0","1.1","4.4","0.02","0.1","0.4","-","-","-","-","-","-"
"347","Greg Dulcich","TE","NYG","PHI","0.6","","0","0","0","0","-","-","-","0.3","2.5","0.01","-","-","-","-","-"
"348","Brevyn Spann-Ford","TE","DAL","WAS","0.6","","0","0","0","0","-","-","-","0.3","2.5","0.01","-","-","-","-","-"
"349","JaMycal Hasty","RB","NE","BUF","0.6","","0","0","0","0","0.5","2.1","0.01","0.2","1.3","0.00","-","-","-","-","-"
"350","Sione Vaki","RB","DET","MIN","0.6","","0","0","0","0","-","-","-","0.3","2.2","0.01","-","-","-","-","-"
"351","Mason Kinsey","WR","TEN","HST","0.6","","0","0","0","0","-","-","-","0.2","2.8","0.01","-","-","-","-","-"
"352","Justin Fields","QB","PIT","CIN","0.6","","0","0","0","0","0.8","3.1","0.04","-","-","-","-","-","-","-","-"
"353","George Holani","RB","SEA","LA","0.5","","0","0","0","0","0.8","3.4","0.02","0.1","0.4","0.00","-","-","-","-","-"
"354","Tim Jones","WR","JAX","IND","0.5","","0","0","0","0","-","-","-","0.2","2.5","0.01","-","-","-","-","-"
"355","Scott Matlock","RB","LAC","LV","0.5","","0","0","0","0","-","-","-","0.3","2.0","0.01","-","-","-","-","-"
"356","Eric Gray","RB","NYG","PHI","0.5","","0","0","0","0","0.3","1.0","0.00","0.2","1.5","0.00","-","-","-","-","-"
"357","Kenny Yeboah","TE","NYJ","MIA","0.5","","0","0","0","0","-","-","-","0.2","2.1","0.01","-","-","-","-","-"
"358","Ben Sinnott","TE","WAS","DAL","0.5","","0","0","0","0","-","-","-","0.2","1.9","0.01","-","-","-","-","-"
"359","Xavier Gipson","WR","NYJ","MIA","0.4","","0","0","0","0","-","-","-","0.2","2.1","0.01","-","-","-","-","-"
"360","Chris Manhertz","TE","NYG","PHI","0.4","","0","0","0","0","-","-","-","0.2","1.8","0.01","-","-","-","-","-"
"361","Laviska Shenault Jr.","WR","LAC","LV","0.4","","0","0","0","0","0.0","0.2","-","0.2","1.9","0.01","-","-","-","-","-"
"362","Dylan Laube","RB","LV","LAC","0.4","","0","0","0","0","0.8","3.4","0.01","-","-","-","-","-","-","-","-"
"363","Jacob Cowing","WR","SF","ARZ","0.3","","0","0","0","0","-","-","-","0.1","1.7","0.01","-","-","-","-","-"
"364","Chris Conley","WR","SF","ARZ","0.3","","0","0","0","0","-","-","-","0.1","1.6","0.00","-","-","-","-","-"
"365","Adam Prentice","RB","NO","TB","0.3","","0","0","0","0","-","-","-","0.2","1.3","0.00","-","-","-","-","-"
"366","Chris Collier","RB","LV","LAC","0.3","","0","0","0","0","0.7","2.7","0.01","-","-","-","-","-","-","-","-"
"367","Josiah Deguara","TE","JAX","IND","0.3","","0","0","0","0","-","-","-","0.2","1.1","0.00","-","-","-","-","-"
"368","Dee Eskridge","WR","MIA","NYJ","0.3","","0","0","0","0","-","-","-","0.1","1.4","0.00","-","-","-","-","-"
"369","Trent Sherfield","WR","MIN","DET","0.3","","0","0","0","0","-","-","-","0.1","1.4","0.00","-","-","-","-","-"
"370","Kameron Johnson","WR","TB","NO","0.3","","0","0","0","0","-","-","-","0.1","1.3","0.00","-","-","-","-","-"
"371","Brandon Powell","WR","MIN","DET","0.2","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"372","James Proche","WR","CLV","BLT","0.2","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"373","Avery Williams","RB","ATL","CAR","0.2","","0","0","0","0","0.2","0.8","0.01","0.1","0.4","-","-","-","-","-","-"
"374","Reggie Gilliam","RB","BUF","NE","0.2","","0","0","0","0","0.6","1.3","0.01","-","-","-","-","-","-","-","-"
"375","Brenden Bates","TE","CLV","BLT","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"376","Dallin Holker","TE","NO","TB","0.2","","0","0","0","0","-","-","-","0.1","1.0","0.00","-","-","-","-","-"
"377","Ben Sims","TE","GB","CHI","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"378","Chris Blair","WR","ATL","CAR","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"379","Tyquan Thornton","WR","KC","DEN","0.2","","0","0","0","0","0.2","1.1","0.01","-","-","-","-","-","-","-","-"
"380","John FitzPatrick","TE","GB","CHI","0.1","","0","0","0","0","-","-","-","0.1","0.6","0.00","-","-","-","-","-"
"381","Jaylen Wright","RB","MIA","NYJ","0.1","","0","0","0","0","-","-","-","0.1","0.6","-","-","-","-","-","-"
"382","Tyler Scott","WR","CHI","GB","0.1","","0","0","0","0","-","-","-","0.1","0.6","-","-","-","-","-","-"
"383","Ross Dwelley","TE","ATL","CAR","0.1","","0","0","0","0","-","-","-","0.1","0.4","-","-","-","-","-","-"
"384","Ramel Keyton","WR","LV","LAC","0.1","","0","0","0","0","-","-","-","0.0","0.5","-","-","-","-","-","-"
"385","Dareke Young","WR","SEA","LA","0.1","","0","0","0","0","-","-","-","0.0","0.5","-","-","-","-","-","-"
"386","Patrick Ricard","RB","BLT","CLV","0.1","","0","0","0","0","-","-","-","0.1","0.4","-","-","-","-","-","-"
"387","Jaheim Bell","TE","NE","BUF","0.1","","0","0","0","0","-","-","-","0.0","0.4","-","-","-","-","-","-"
"388","Shane Zylstra","TE","DET","MIN","0.1","","0","0","0","0","-","-","-","0.0","0.3","0.00","-","-","-","-","-"
"389","Marcedes Lewis","TE","CHI","GB","0.0","","0","0","0","0","-","-","-","0.0","0.1","-","-","-","-","-","-"
"390","Travis Kelce","TE","KC","DEN","0.0","","0","0","0","0","0.0","0.1","-","-","-","-","-","-","-","-","-"
