"RK","Name","POS","Team","Opp","FPTS","ATT","CMP","YDS","TD","INT","ATT","YDS","TD","REC","YDS","TD","UP","DOWN","MOVE","WW","INJ"
"205","Mo Alie-Cox","TE","IND","TEN","2.8","","0","0","0","0","-","-","-","1.0","12.9","0.09","-","-","-","-","-"
"206","Lucas Krull","TE","DEN","LAC","2.7","","0","0","0","0","-","-","-","1.3","12.1","0.04","-","-","-","-","-"
"207","Treylon Burks","WR","TEN","IND","2.7","","0","0","0","0","0.4","2.2","0.01","0.9","12.1","0.05","-","-","-","-","-"
"208","Kendrick Bourne","WR","NE","HST","2.7","","0","0","0","0","-","-","-","1.2","11.7","0.06","-","-","-","-","-"
"209","Jahan Dotson","WR","PHI","CLV","2.7","","0","0","0","0","-","-","-","1.2","11.3","0.07","-","-","-","-","-"
"210","Kyle Juszczyk","RB","SF","SEA","2.6","","0","0","0","0","-","-","-","1.2","11.7","0.05","-","-","-","-","-"
"211","Jordan Akins","TE","CLV","PHI","2.6","","0","0","0","0","-","-","-","1.2","10.4","0.06","-","-","-","-","-"
"212","Pierre Strong","RB","CLV","PHI","2.6","","0","0","0","0","1.4","6.8","0.03","0.9","6.9","0.02","-","-","-","-","-"
"213","Isaiah Hodgins","WR","NYG","CIN","2.5","","0","0","0","0","-","-","-","1.0","11.7","0.06","-","-","-","-","-"
"214","Kimani Vidal","RB","LAC","DEN","2.5","","0","0","0","0","4.0","16.5","0.08","0.2","1.5","0.01","-","-","-","-","-"
"215","Kenneth Gainwell","RB","PHI","CLV","2.4","","0","0","0","0","1.6","6.5","0.05","0.9","5.0","0.02","-","-","-","-","-"
"216","Darnell Washington","TE","PIT","LV","2.4","","0","0","0","0","-","-","-","1.0","9.8","0.06","-","-","-","-","-"
"217","Dameon Pierce","RB","HST","NE","2.3","","0","0","0","0","3.4","13.7","0.09","0.3","1.7","0.00","-","-","-","-","-"
"218","Cade Stover","TE","HST","NE","2.3","","0","0","0","0","-","-","-","1.0","10.8","0.04","-","-","-","-","-"
"219","Elijah Higgins","TE","ARZ","GB","2.3","","0","0","0","0","-","-","-","1.0","9.9","0.05","-","-","-","-","-"
"220","Foster Moreau","TE","NO","TB","2.3","","0","0","0","0","-","-","-","1.0","10.0","0.04","-","-","-","-","-"
"221","K.J. Osborn","WR","NE","HST","2.2","","0","0","0","0","-","-","-","1.0","10.4","0.04","-","-","-","-","-"
"222","John Metchie III","WR","HST","NE","2.2","","0","0","0","0","-","-","-","1.0","10.2","0.04","-","-","-","-","-"
"223","Charlie Kolar","TE","BLT","WAS","2.2","","0","0","0","0","0.3","2.0","0.02","0.8","8.0","0.06","-","-","-","-","-"
"224","Brock Wright","TE","DET","DAL","2.2","","0","0","0","0","-","-","-","1.0","8.2","0.06","-","-","-","-","-"
"225","Harrison Bryant","TE","LV","PIT","2.2","","0","0","0","0","-","-","-","0.9","10.1","0.04","-","-","-","-","-"
"226","Luke Schoonmaker","TE","DAL","DET","2.1","","0","0","0","0","-","-","-","1.0","8.3","0.05","-","-","-","-","-"
"227","Kalif Raymond","WR","DET","DAL","2.1","","0","0","0","0","0.2","0.9","0.01","0.9","9.2","0.03","-","-","-","-","-"
"228","Isaac Guerendo","RB","SF","SEA","2.1","","0","0","0","0","3.9","15.7","0.09","-","-","-","-","-","-","-","-"
"229","Marvin Mims Jr.","WR","DEN","LAC","2.1","","0","0","0","0","0.2","1.3","0.01","0.8","9.2","0.03","-","-","-","-","-"
"230","D'Ernest Johnson","RB","JAX","CHI","2.1","","0","0","0","0","2.1","9.3","0.05","0.5","3.2","0.01","-","-","-","-","-"
"231","Emari Demercado","RB","ARZ","GB","2.0","","0","0","0","0","1.1","5.1","0.02","0.7","5.4","0.02","-","-","-","-","-"
"232","Gerald Everett","TE","CHI","JAX","2.0","","0","0","0","0","-","-","-","0.9","8.4","0.04","-","-","-","-","-"
"233","Adam Trautman","TE","DEN","LAC","2.0","","0","0","0","0","-","-","-","0.9","8.9","0.03","-","-","-","-","-"
"234","Kylen Granson","TE","IND","TEN","1.9","","0","0","0","0","-","-","-","0.7","9.1","0.05","-","-","-","-","-"
"235","David Moore","WR","CAR","ATL","1.9","","0","0","0","0","-","-","-","0.8","8.7","0.05","-","-","-","-","-"
"236","Jeremy Ruckert","TE","NYJ","BUF","1.9","","0","0","0","0","-","-","-","0.9","7.6","0.04","-","-","-","-","-"
"237","Jake Bobo","WR","SEA","SF","1.8","","0","0","0","0","-","-","-","0.8","7.7","0.04","-","-","-","-","-"
"238","Dawson Knox","TE","BUF","NYJ","1.7","","0","0","0","0","-","-","-","0.7","7.3","0.05","-","-","-","-","-"
"239","Audric Estimé","RB","DEN","LAC","1.7","","0","0","0","0","2.4","9.9","0.06","0.2","1.6","0.00","-","-","-","-","-"
"240","Kayshon Boutte","WR","NE","HST","1.7","","0","0","0","0","-","-","-","0.8","8.4","0.02","-","-","-","-","-"
"241","Pharaoh Brown","TE","SEA","SF","1.7","","0","0","0","0","-","-","-","0.7","7.2","0.04","-","-","-","-","-"
"242","Ray Davis","RB","BUF","NYJ","1.6","","0","0","0","0","1.3","4.7","0.03","0.6","3.6","0.01","-","-","-","-","-"
"243","Brenton Strange","TE","JAX","CHI","1.6","","0","0","0","0","-","-","-","0.7","6.8","0.04","-","-","-","-","-"
"244","Ian Thomas","TE","CAR","ATL","1.6","","0","0","0","0","-","-","-","0.7","6.7","0.03","-","-","-","-","-"
"245","Ben Sims","TE","GB","ARZ","1.5","","0","0","0","0","-","-","-","0.6","6.9","0.03","-","-","-","-","-"
"246","Malik Heath","WR","GB","ARZ","1.5","","0","0","0","0","-","-","-","0.6","6.9","0.03","-","-","-","-","-"
"247","Parker Washington","WR","JAX","CHI","1.5","","0","0","0","0","-","-","-","0.6","7.6","0.03","-","-","-","-","-"
"248","Sterling Shepard","WR","TB","NO","1.5","","0","0","0","0","-","-","-","0.6","7.1","0.03","-","-","-","-","-"
"249","AJ Barner","TE","SEA","SF","1.5","","0","0","0","0","-","-","-","0.6","6.1","0.04","-","-","-","-","-"
"250","Connor Heyward","TE","PIT","LV","1.4","","0","0","0","0","-","-","-","0.6","5.7","0.04","-","-","-","-","-"
"251","Bo Melton","WR","GB","ARZ","1.4","","0","0","0","0","0.3","1.4","0.01","0.5","5.1","0.03","-","-","-","-","-"
"252","Grant Calcaterra","TE","PHI","CLV","1.4","","0","0","0","0","-","-","-","0.7","5.5","0.03","-","-","-","-","-"
"253","Alex Bachman","WR","LV","PIT","1.4","","0","0","0","0","-","-","-","0.6","6.7","0.02","-","-","-","-","-"
"254","Cedric Tillman","WR","CLV","PHI","1.3","","0","0","0","0","-","-","-","0.6","5.7","0.03","-","-","-","-","-"
"255","Nate Adkins","TE","DEN","LAC","1.3","","0","0","0","0","-","-","-","0.6","5.5","0.02","-","-","-","-","-"
"256","KhaDarel Hodge","WR","ATL","CAR","1.2","","0","0","0","0","-","-","-","0.4","6.3","0.03","-","-","-","-","-"
"257","Will Mallory","TE","IND","TEN","1.2","","0","0","0","0","-","-","-","0.5","5.5","0.03","-","-","-","-","-"
"258","Daniel Bellinger","TE","NYG","CIN","1.2","","0","0","0","0","-","-","-","0.5","5.3","0.03","-","-","-","-","-"
"259","Drew Sample","TE","CIN","NYG","1.2","","0","0","0","0","-","-","-","0.6","4.3","0.02","-","-","-","-","-"
"260","Laviska Shenault Jr.","WR","SEA","SF","1.1","","0","0","0","0","0.2","0.9","0.01","0.4","4.5","0.02","-","-","-","-","-"
"261","Ashton Dulin","WR","IND","TEN","1.1","","0","0","0","0","0.4","2.1","0.02","0.3","4.2","0.02","-","-","-","-","-"
"262","Andrew Ogletree","TE","IND","TEN","1.1","","0","0","0","0","-","-","-","0.5","5.0","0.03","-","-","-","-","-"
"263","Tylan Wallace","WR","BLT","WAS","1.1","","0","0","0","0","-","-","-","0.4","5.6","0.03","-","-","-","-","-"
"264","Nick Vannett","TE","TEN","IND","1.0","","0","0","0","0","-","-","-","0.5","4.1","0.02","-","-","-","-","-"
"265","Brevyn Spann-Ford","TE","DAL","DET","1.0","","0","0","0","0","-","-","-","0.5","4.2","0.02","-","-","-","-","-"
"266","Eric Saubert","TE","SF","SEA","1.0","","0","0","0","0","-","-","-","0.4","4.7","0.02","-","-","-","-","-"
"267","Kevin Harris","RB","NE","HST","1.0","","0","0","0","0","1.2","4.7","0.03","0.2","1.3","0.00","-","-","-","-","-"
"268","Nick Westbrook-Ikhine","WR","TEN","IND","0.9","","0","0","0","0","-","-","-","0.3","4.4","0.02","-","-","-","-","-"
"269","D.J. Williams","RB","TB","NO","0.9","","0","0","0","0","0.9","3.5","0.02","0.2","1.4","0.00","-","-","-","-","-"
"270","Ronnie Bell","WR","SF","SEA","0.8","","0","0","0","0","-","-","-","0.3","4.1","0.02","-","-","-","-","-"
"271","Steven Sims","WR","HST","NE","0.8","","0","0","0","0","-","-","-","0.3","4.1","0.01","-","-","-","-","-"
"272","Devin Duvernay","WR","JAX","CHI","0.8","","0","0","0","0","0.7","3.2","0.03","0.1","1.4","0.00","-","-","-","-","-"
"273","Jordan Matthews","TE","CAR","ATL","0.8","","0","0","0","0","-","-","-","0.3","3.4","0.02","-","-","-","-","-"
"274","Scott Miller","WR","PIT","LV","0.8","","0","0","0","0","-","-","-","0.3","3.6","0.02","-","-","-","-","-"
"275","Khalil Herbert","RB","CHI","JAX","0.7","","0","0","0","0","0.7","3.2","0.02","0.2","1.1","0.00","-","-","-","-","-"
"276","Xavier Gipson","WR","NYJ","BUF","0.7","","0","0","0","0","-","-","-","0.3","3.4","0.01","-","-","-","-","-"
"277","Cedrick Wilson Jr.","WR","NO","TB","0.7","","0","0","0","0","-","-","-","0.3","3.3","0.01","-","-","-","-","-"
"278","Michael Burton","RB","DEN","LAC","0.7","","0","0","0","0","-","-","-","0.4","2.2","0.01","-","-","-","-","-"
"279","Cam Akers","RB","HST","NE","0.7","","0","0","0","0","0.9","3.6","0.02","0.1","0.7","-","-","-","-","-","-"
"280","John Bates","TE","WAS","BLT","0.7","","0","0","0","0","-","-","-","0.3","3.0","0.01","-","-","-","-","-"
"281","Simi Fehoko","WR","LAC","DEN","0.6","","0","0","0","0","-","-","-","0.3","2.9","0.01","-","-","-","-","-"
"282","Chris Rodriguez Jr.","RB","WAS","BLT","0.6","","0","0","0","0","0.5","2.2","0.02","0.2","1.3","0.00","-","-","-","-","-"
"283","Jermaine Burton","WR","CIN","NYG","0.6","","0","0","0","0","-","-","-","0.2","3.1","0.02","-","-","-","-","-"
"284","Aaron Shampklin","RB","PIT","LV","0.6","","0","0","0","0","0.8","3.7","0.02","0.1","0.6","-","-","-","-","-","-"
"285","Charlie Woerner","TE","ATL","CAR","0.6","","0","0","0","0","-","-","-","0.2","2.6","0.02","-","-","-","-","-"
"286","Johnny Wilson","WR","PHI","CLV","0.5","","0","0","0","0","-","-","-","0.2","2.5","0.01","-","-","-","-","-"
"287","Evan Hull","RB","IND","TEN","0.5","","0","0","0","0","0.5","1.9","0.01","0.1","0.9","0.01","-","-","-","-","-"
"288","Kristian Wilkerson","WR","LV","PIT","0.5","","0","0","0","0","-","-","-","0.2","2.3","0.01","-","-","-","-","-"
"289","Dylan Laube","RB","LV","PIT","0.5","","0","0","0","0","-","-","-","0.2","1.8","0.01","-","-","-","-","-"
"290","Luke Farrell","TE","JAX","CHI","0.4","","0","0","0","0","-","-","-","0.2","2.0","0.01","-","-","-","-","-"
"291","Dante Miller","RB","NYG","CIN","0.4","","0","0","0","0","0.3","1.1","0.01","0.1","0.8","-","-","-","-","-","-"
"292","Raheem Blackshear","RB","CAR","ATL","0.3","","0","0","0","0","0.1","0.3","-","0.2","1.2","0.01","-","-","-","-","-"
"293","Eric Tomlinson","TE","LAC","DEN","0.3","","0","0","0","0","-","-","-","0.2","1.3","0.01","-","-","-","-","-"
"294","Payne Durham","TE","TB","NO","0.3","","0","0","0","0","-","-","-","0.1","1.5","0.00","-","-","-","-","-"
"295","Scott Matlock","RB","LAC","DEN","0.3","","0","0","0","0","-","-","-","0.2","1.1","0.00","-","-","-","-","-"
"296","Rasheen Ali","RB","BLT","WAS","0.3","","0","0","0","0","0.4","2.0","0.01","-","-","-","-","-","-","-","-"
"297","Charlie Jones","WR","CIN","NYG","0.3","","0","0","0","0","-","-","-","0.1","1.3","0.01","-","-","-","-","-"
"298","Jack Stoll","TE","PHI","CLV","0.3","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"299","Tyler Scott","WR","CHI","JAX","0.2","","0","0","0","0","-","-","-","0.1","1.3","0.00","-","-","-","-","-"
"300","Geoff Swaim","TE","CLV","PHI","0.2","","0","0","0","0","-","-","-","0.1","1.0","0.00","-","-","-","-","-"
"301","Tip Reiman","TE","ARZ","GB","0.2","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"302","Parris Campbell","WR","PHI","CLV","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"303","James Proche","WR","CLV","PHI","0.2","","0","0","0","0","-","-","-","0.1","0.8","0.00","-","-","-","-","-"
"304","Tim Jones","WR","JAX","CHI","0.2","","0","0","0","0","-","-","-","0.1","0.9","-","-","-","-","-","-"
"305","Feleipe Franks","TE","CAR","ATL","0.1","","0","0","0","0","0.1","0.4","-","0.0","0.5","0.00","-","-","-","-","-"
"306","Derius Davis","WR","LAC","DEN","0.1","","0","0","0","0","-","-","-","0.1","0.7","-","-","-","-","-","-"
"307","Jonathan Ward","RB","PIT","LV","0.1","","0","0","0","0","-","-","-","0.1","0.5","-","-","-","-","-","-"
"308","Bub Means","WR","NO","TB","0.1","","0","0","0","0","-","-","-","0.1","0.6","-","-","-","-","-","-"
"309","Adam Prentice","RB","NO","TB","0.1","","0","0","0","0","-","-","-","0.0","0.3","-","-","-","-","-","-"
