"RK","Name","POS","Team","Opp","FPTS","ATT","CMP","YDS","TD","INT","ATT","YDS","TD","REC","YDS","TD","UP","DOWN","MOVE","WW","INJ"
"206","Ja'Lynn Polk","WR","NE","SF","4.5","","0","0","0","0","0.2","1.0","0.01","1.7","22.2","0.07","-","-","-","-","-"
"207","K.J. Osborn","WR","NE","SF","4.2","","0","0","0","0","-","-","-","1.8","20.6","0.07","-","-","-","-","-"
"208","DJ Turner","WR","LV","CLV","4.1","","0","0","0","0","0.2","1.0","0.01","1.5","19.5","0.07","-","-","-","-","-"
"209","Jeremy McNichols","RB","WAS","ARZ","4.1","","0","0","0","0","2.6","9.9","0.06","1.4","11.3","0.05","-","-","-","-","-"
"210","Tyrone Tracy Jr.","RB","NYG","DAL","4.1","","0","0","0","0","3.3","13.3","0.09","1.2","8.5","0.03","-","-","-","-","-"
"211","Kyle Juszczyk","RB","SF","NE","4.0","","0","0","0","0","-","-","-","1.9","17.6","0.05","-","-","-","-","-"
"212","Josh Whyle","TE","TEN","MIA","3.9","","0","0","0","0","-","-","-","1.6","16.3","0.11","-","-","-","-","-"
"213","Jamaal Williams","RB","NO","ATL","3.9","","0","0","0","0","5.3","20.0","0.14","0.7","4.1","0.01","-","-","-","-","-"
"214","Dare Ogunbowale","RB","HST","JAX","3.9","","0","0","0","0","0.7","2.3","0.02","1.8","14.8","0.05","-","-","-","-","-"
"215","Will Dissly","TE","LAC","KC","3.9","","0","0","0","0","-","-","-","1.7","17.2","0.08","-","-","-","-","-"
"216","Justin Watson","WR","KC","LAC","3.9","","0","0","0","0","-","-","-","1.3","19.2","0.11","-","-","-","-","-"
"217","Luke Musgrave","TE","GB","MIN","3.8","","0","0","0","0","-","-","-","1.6","16.4","0.09","-","-","-","-","-"
"218","Tim Patrick","WR","DET","SEA","3.8","","0","0","0","0","-","-","-","1.6","17.3","0.09","-","-","-","-","-"
"219","Juwan Johnson","TE","NO","ATL","3.8","","0","0","0","0","-","-","-","1.5","16.0","0.12","-","-","-","-","-"
"220","Kylen Granson","TE","IND","PIT","3.8","","0","0","0","0","-","-","-","1.3","18.6","0.10","-","-","-","-","-"
"221","Foster Moreau","TE","NO","ATL","3.8","","0","0","0","0","-","-","-","1.6","15.3","0.11","-","-","-","-","-"
"222","Tank Bigsby","RB","JAX","HST","3.6","","0","0","0","0","5.2","23.2","0.13","0.3","2.2","0.01","-","-","-","-","-"
"223","Kenneth Gainwell","RB","PHI","TB","3.6","","0","0","0","0","1.3","5.3","0.03","1.6","11.6","0.03","-","-","-","-","-"
"224","Ty Johnson","RB","BUF","BLT","3.6","","0","0","0","0","1.5","6.5","0.03","1.1","11.7","0.09","-","-","-","-","-"
"225","Gus Edwards","RB","LAC","KC","3.5","","0","0","0","0","6.1","21.7","0.14","0.3","2.0","0.01","-","-","-","-","-"
"226","Noah Gray","TE","KC","LAC","3.5","","0","0","0","0","-","-","-","1.6","14.2","0.08","-","-","-","-","-"
"227","Ray Davis","RB","BUF","BLT","3.5","","0","0","0","0","4.9","19.5","0.11","0.5","3.2","0.01","-","-","-","-","-"
"228","KaVontae Turpin","WR","DAL","NYG","3.5","","0","0","0","0","0.8","4.3","0.03","1.1","13.3","0.07","-","-","-","-","-"
"229","Van Jefferson","WR","PIT","IND","3.5","","0","0","0","0","-","-","-","1.3","16.1","0.09","-","-","-","-","-"
"230","Austin Hooper","TE","NE","SF","3.3","","0","0","0","0","-","-","-","1.5","14.7","0.05","-","-","-","-","-"
"231","JuJu Smith-Schuster","WR","KC","LAC","3.3","","0","0","0","0","-","-","-","1.2","14.7","0.10","-","-","-","-","-"
"232","Erick All","TE","CIN","CAR","3.2","","0","0","0","0","-","-","-","1.4","13.4","0.08","-","-","-","-","-"
"233","Mack Hollins","WR","BUF","BLT","3.2","","0","0","0","0","-","-","-","1.1","14.7","0.10","-","-","-","-","-"
"234","Nelson Agholor","WR","BLT","BUF","3.2","","0","0","0","0","-","-","-","1.1","15.8","0.08","-","-","-","-","-"
"235","Trey Benson","RB","ARZ","WAS","3.1","","0","0","0","0","4.1","14.7","0.13","0.5","3.5","0.01","-","-","-","-","-"
"236","Xavier Hutchinson","WR","HST","JAX","3.1","","0","0","0","0","-","-","-","1.2","14.6","0.07","-","-","-","-","-"
"237","Dawson Knox","TE","BUF","BLT","3.0","","0","0","0","0","-","-","-","1.2","13.5","0.08","-","-","-","-","-"
"238","Ameer Abdullah","RB","LV","CLV","3.0","","0","0","0","0","1.0","3.7","0.02","1.4","9.1","0.03","-","-","-","-","-"
"239","Dyami Brown","WR","WAS","ARZ","3.0","","0","0","0","0","-","-","-","1.2","13.7","0.07","-","-","-","-","-"
"240","Ja'Tavion Sanders","TE","CAR","CIN","2.9","","0","0","0","0","-","-","-","1.3","12.1","0.07","-","-","-","-","-"
"241","Mason Tipton","WR","NO","ATL","2.9","","0","0","0","0","-","-","-","1.3","13.0","0.05","-","-","-","-","-"
"242","Treylon Burks","WR","TEN","MIA","2.9","","0","0","0","0","0.4","2.4","0.02","1.1","11.0","0.05","-","-","-","-","-"
"243","Isaac Guerendo","RB","SF","NE","2.8","","0","0","0","0","4.9","19.8","0.15","-","-","-","-","-","-","-","-"
"244","J.J. Taylor","RB","HST","JAX","2.7","","0","0","0","0","3.5","10.4","0.13","0.5","3.5","0.01","-","-","-","-","-"
"245","Parker Washington","WR","JAX","HST","2.6","","0","0","0","0","-","-","-","1.1","11.3","0.07","-","-","-","-","-"
"246","Tip Reiman","TE","ARZ","WAS","2.6","","0","0","0","0","-","-","-","1.2","10.5","0.07","-","-","-","-","-"
"247","Mo Alie-Cox","TE","IND","PIT","2.5","","0","0","0","0","-","-","-","0.9","11.8","0.08","-","-","-","-","-"
"248","David Moore","WR","CAR","CIN","2.5","","0","0","0","0","-","-","-","0.9","12.5","0.06","-","-","-","-","-"
"249","Pharaoh Brown","TE","SEA","DET","2.5","","0","0","0","0","-","-","-","1.2","11.4","0.03","-","-","-","-","-"
"250","Emari Demercado","RB","ARZ","WAS","2.5","","0","0","0","0","1.6","8.3","0.05","0.7","5.4","0.02","-","-","-","-","-"
"251","Luke Schoonmaker","TE","DAL","NYG","2.5","","0","0","0","0","-","-","-","1.1","10.3","0.05","-","-","-","-","-"
"252","Cedric Tillman","WR","CLV","LV","2.4","","0","0","0","0","-","-","-","1.2","9.7","0.05","-","-","-","-","-"
"253","Tyquan Thornton","WR","NE","SF","2.4","","0","0","0","0","0.1","0.5","-","1.0","11.4","0.04","-","-","-","-","-"
"254","Adam Trautman","TE","DEN","NYJ","2.4","","0","0","0","0","-","-","-","1.2","10.0","0.03","-","-","-","-","-"
"255","Ronnie Rivers","RB","LA","CHI","2.4","","0","0","0","0","2.8","12.2","0.06","0.4","3.0","0.01","-","-","-","-","-"
"256","Khalil Herbert","RB","CHI","LA","2.4","","0","0","0","0","3.1","13.4","0.09","0.3","1.6","0.00","-","-","-","-","-"
"257","Marquez Valdes-Scantling","WR","BUF","BLT","2.3","","0","0","0","0","-","-","-","0.8","11.4","0.07","-","-","-","-","-"
"258","Hunter Luepke","RB","DAL","NYG","2.3","","0","0","0","0","0.2","0.7","0.01","1.2","7.7","0.03","-","-","-","-","-"
"259","Jalen Brooks","WR","DAL","NYG","2.2","","0","0","0","0","-","-","-","0.8","10.8","0.05","-","-","-","-","-"
"260","Troy Franklin","WR","DEN","NYJ","2.2","","0","0","0","0","-","-","-","1.0","10.0","0.03","-","-","-","-","-"
"261","Grant Calcaterra","TE","PHI","TB","2.2","","0","0","0","0","-","-","-","0.8","10.2","0.05","-","-","-","-","-"
"262","Kareem Hunt","RB","KC","LAC","2.1","","0","0","0","0","2.0","7.5","0.04","0.6","4.0","0.02","-","-","-","-","-"
"263","Durham Smythe","TE","MIA","TEN","2.1","","0","0","0","0","-","-","-","1.0","9.1","0.02","-","-","-","-","-"
"264","Drew Sample","TE","CIN","CAR","2.1","","0","0","0","0","-","-","-","0.9","8.9","0.04","-","-","-","-","-"
"265","Luke Farrell","TE","JAX","HST","2.1","","0","0","0","0","-","-","-","1.1","7.4","0.04","-","-","-","-","-"
"266","Gerald Everett","TE","CHI","LA","2.0","","0","0","0","0","-","-","-","1.0","8.2","0.05","-","-","-","-","-"
"267","Kalif Raymond","WR","DET","SEA","2.0","","0","0","0","0","0.2","1.2","0.01","0.9","8.5","0.03","-","-","-","-","-"
"268","Alec Ingold","RB","MIA","TEN","2.0","","0","0","0","0","1.4","5.7","0.03","0.7","4.8","0.02","-","-","-","-","-"
"269","Harrison Bryant","TE","LV","CLV","1.9","","0","0","0","0","-","-","-","0.8","8.6","0.04","-","-","-","-","-"
"270","Scott Miller","WR","PIT","IND","1.9","","0","0","0","0","-","-","-","0.8","9.1","0.04","-","-","-","-","-"
"271","Jeremy Ruckert","TE","NYJ","DEN","1.8","","0","0","0","0","-","-","-","0.8","7.7","0.05","-","-","-","-","-"
"272","Brock Wright","TE","DET","SEA","1.8","","0","0","0","0","-","-","-","0.8","7.4","0.05","-","-","-","-","-"
"273","Deuce Vaughn","RB","DAL","NYG","1.8","","0","0","0","0","2.5","9.9","0.04","0.3","2.0","0.01","-","-","-","-","-"
"274","Ben Sinnott","TE","WAS","ARZ","1.8","","0","0","0","0","-","-","-","0.7","7.9","0.05","-","-","-","-","-"
"275","Josh Oliver","TE","MIN","GB","1.8","","0","0","0","0","-","-","-","0.7","8.2","0.04","-","-","-","-","-"
"276","Jeff Wilson","RB","MIA","TEN","1.7","","0","0","0","0","2.7","10.8","0.05","0.2","1.4","0.00","-","-","-","-","-"
"277","Eric Saubert","TE","SF","NE","1.7","","0","0","0","0","-","-","-","0.8","7.4","0.03","-","-","-","-","-"
"278","Trey Sermon","RB","IND","PIT","1.7","","0","0","0","0","1.5","6.4","0.05","0.4","2.7","0.01","-","-","-","-","-"
"279","Marvin Mims Jr.","WR","DEN","NYJ","1.6","","0","0","0","0","0.1","0.5","-","0.7","7.5","0.02","-","-","-","-","-"
"280","Cade Stover","TE","HST","JAX","1.6","","0","0","0","0","-","-","-","0.7","6.6","0.04","-","-","-","-","-"
"281","Simi Fehoko","WR","LAC","KC","1.5","","0","0","0","0","-","-","-","0.6","6.9","0.03","-","-","-","-","-"
"282","Jake Bobo","WR","SEA","DET","1.5","","0","0","0","0","-","-","-","0.6","6.7","0.03","-","-","-","-","-"
"283","Darnell Washington","TE","PIT","IND","1.5","","0","0","0","0","-","-","-","0.6","6.1","0.03","-","-","-","-","-"
"284","Xavier Gipson","WR","NYJ","DEN","1.4","","0","0","0","0","-","-","-","0.6","6.1","0.03","-","-","-","-","-"
"285","Daniel Bellinger","TE","NYG","DAL","1.3","","0","0","0","0","-","-","-","0.6","6.0","0.02","-","-","-","-","-"
"286","Jalin Hyatt","WR","NYG","DAL","1.3","","0","0","0","0","-","-","-","0.5","6.5","0.02","-","-","-","-","-"
"287","Hunter Long","TE","LA","CHI","1.3","","0","0","0","0","-","-","-","0.6","5.7","0.02","-","-","-","-","-"
"288","Julian Hill","TE","MIA","TEN","1.3","","0","0","0","0","-","-","-","0.6","5.8","0.01","-","-","-","-","-"
"289","Nick Vannett","TE","TEN","MIA","1.3","","0","0","0","0","-","-","-","0.5","5.3","0.03","-","-","-","-","-"
"290","Cedrick Wilson Jr.","WR","NO","ATL","1.2","","0","0","0","0","-","-","-","0.5","5.0","0.03","-","-","-","-","-"
"291","Erik Ezukanma","WR","MIA","TEN","1.1","","0","0","0","0","-","-","-","0.5","5.4","0.01","-","-","-","-","-"
"292","Braxton Berrios","WR","MIA","TEN","1.1","","0","0","0","0","-","-","-","0.5","4.9","0.01","-","-","-","-","-"
"293","AJ Barner","TE","SEA","DET","1.1","","0","0","0","0","-","-","-","0.5","5.2","0.02","-","-","-","-","-"
"294","Nick Westbrook-Ikhine","WR","TEN","MIA","1.1","","0","0","0","0","-","-","-","0.4","5.2","0.03","-","-","-","-","-"
"295","Eric Gray","RB","NYG","DAL","1.1","","0","0","0","0","1.1","4.2","0.03","0.3","1.9","0.01","-","-","-","-","-"
"296","John Bates","TE","WAS","ARZ","1.1","","0","0","0","0","-","-","-","0.5","4.7","0.02","-","-","-","-","-"
"297","Blake Whiteheart","TE","CLV","LV","1.0","","0","0","0","0","-","-","-","0.5","4.2","0.02","-","-","-","-","-"
"298","Devin Duvernay","WR","JAX","HST","1.0","","0","0","0","0","0.4","1.8","0.02","0.4","2.5","0.01","-","-","-","-","-"
"299","Tyler Badie","RB","DEN","NYJ","1.0","","0","0","0","0","1.1","4.8","0.03","0.2","1.5","0.01","-","-","-","-","-"
"300","Adonai Mitchell","WR","IND","PIT","1.0","","0","0","0","0","-","-","-","0.3","5.2","0.03","-","-","-","-","-"
"301","DeAndre Carter","WR","CHI","LA","1.0","","0","0","0","0","-","-","-","0.4","4.4","0.03","-","-","-","-","-"
"302","Jermaine Burton","WR","CIN","CAR","1.0","","0","0","0","0","-","-","-","0.4","4.6","0.02","-","-","-","-","-"
"303","Connor Heyward","TE","PIT","IND","1.0","","0","0","0","0","-","-","-","0.5","3.6","0.02","-","-","-","-","-"
"304","Derius Davis","WR","LAC","KC","1.0","","0","0","0","0","1.0","5.5","0.04","0.1","0.9","0.00","-","-","-","-","-"
"305","Laviska Shenault Jr.","WR","SEA","DET","0.9","","0","0","0","0","0.1","0.4","0.01","0.4","3.6","0.01","-","-","-","-","-"
"306","Brandon Powell","WR","MIN","GB","0.9","","0","0","0","0","-","-","-","0.4","4.4","0.01","-","-","-","-","-"
"307","Bo Melton","WR","GB","MIN","0.9","","0","0","0","0","0.3","1.5","0.01","0.3","3.4","0.01","-","-","-","-","-"
"308","C.J. Ham","RB","MIN","GB","0.9","","0","0","0","0","-","-","-","0.5","3.4","0.01","-","-","-","-","-"
"309","Jamison Crowder","WR","WAS","ARZ","0.9","","0","0","0","0","-","-","-","0.4","3.3","0.02","-","-","-","-","-"
"310","John Ross","WR","PHI","TB","0.8","","0","0","0","0","-","-","-","0.4","4.2","0.01","-","-","-","-","-"
"311","Charlie Kolar","TE","BLT","BUF","0.8","","0","0","0","0","-","-","-","0.3","3.7","0.02","-","-","-","-","-"
"312","D'Wayne Eskridge","WR","MIA","TEN","0.8","","0","0","0","0","0.2","1.1","0.01","0.3","2.7","0.01","-","-","-","-","-"
"313","Payne Durham","TE","TB","PHI","0.8","","0","0","0","0","-","-","-","0.3","3.6","0.01","-","-","-","-","-"
"314","Ronnie Bell","WR","SF","NE","0.8","","0","0","0","0","-","-","-","0.3","3.8","0.01","-","-","-","-","-"
"315","Olamide Zaccheaus","WR","WAS","ARZ","0.8","","0","0","0","0","-","-","-","0.3","3.5","0.02","-","-","-","-","-"
"316","Andrew Ogletree","TE","IND","PIT","0.7","","0","0","0","0","-","-","-","0.3","3.6","0.02","-","-","-","-","-"
"317","Charlie Woerner","TE","ATL","NO","0.7","","0","0","0","0","-","-","-","0.3","3.3","0.02","-","-","-","-","-"
"318","D'Ernest Johnson","RB","JAX","HST","0.7","","0","0","0","0","1.0","3.8","0.02","0.1","0.7","0.00","-","-","-","-","-"
"319","Kameron Johnson","WR","TB","PHI","0.7","","0","0","0","0","0.8","4.8","0.03","-","-","-","-","-","-","-","-"
"320","Nate Adkins","TE","DEN","NYJ","0.7","","0","0","0","0","-","-","-","0.4","2.3","0.01","-","-","-","-","-"
"321","Michael Burton","RB","DEN","NYJ","0.6","","0","0","0","0","0.1","0.4","-","0.4","1.4","0.01","-","-","-","-","-"
"322","Chris Moore","WR","ARZ","WAS","0.6","","0","0","0","0","-","-","-","0.2","2.9","0.02","-","-","-","-","-"
"323","JaMycal Hasty","RB","NE","SF","0.6","","0","0","0","0","0.4","1.3","0.01","0.2","1.7","0.01","-","-","-","-","-"
"324","Adam Prentice","RB","NO","ATL","0.5","","0","0","0","0","0.1","0.3","-","0.3","1.6","0.00","-","-","-","-","-"
"325","Jared Wiley","TE","KC","LAC","0.5","","0","0","0","0","-","-","-","0.2","2.1","0.01","-","-","-","-","-"
"326","Tanner Conner","TE","MIA","TEN","0.5","","0","0","0","0","-","-","-","0.2","2.0","0.01","-","-","-","-","-"
"327","Chris Conley","WR","SF","NE","0.5","","0","0","0","0","-","-","-","0.2","1.9","0.01","-","-","-","-","-"
"328","Jack Stoll","TE","PHI","TB","0.5","","0","0","0","0","-","-","-","0.2","2.1","0.01","-","-","-","-","-"
"329","Geoff Swaim","TE","CLV","LV","0.5","","0","0","0","0","-","-","-","0.2","1.9","0.01","-","-","-","-","-"
"330","Ramel Keyton","WR","LV","CLV","0.4","","0","0","0","0","-","-","-","0.2","2.2","0.01","-","-","-","-","-"
"331","Mecole Hardman","WR","KC","LAC","0.4","","0","0","0","0","-","-","-","0.2","1.9","0.01","-","-","-","-","-"
"332","Raheem Blackshear","RB","CAR","CIN","0.4","","0","0","0","0","0.6","2.3","0.01","0.1","0.4","-","-","-","-","-","-"
"333","Isaiah Davis","RB","NYJ","DEN","0.4","","0","0","0","0","0.7","2.9","0.02","-","-","-","-","-","-","-","-"
"334","Eric Tomlinson","TE","LAC","KC","0.4","","0","0","0","0","-","-","-","0.2","1.8","0.01","-","-","-","-","-"
"335","Hassan Haskins","RB","LAC","KC","0.4","","0","0","0","0","0.7","3.1","0.01","-","-","-","-","-","-","-","-"
"336","Patrick Ricard","RB","BLT","BUF","0.4","","0","0","0","0","-","-","-","0.2","1.1","0.02","-","-","-","-","-"
"337","Jonathan Ward","RB","PIT","IND","0.3","","0","0","0","0","0.6","2.7","0.01","-","-","-","-","-","-","-","-"
"338","Kayshon Boutte","WR","NE","SF","0.3","","0","0","0","0","-","-","-","0.1","1.7","0.00","-","-","-","-","-"
"339","Sterling Shepard","WR","TB","PHI","0.3","","0","0","0","0","-","-","-","0.1","1.3","0.01","-","-","-","-","-"
"340","Tyler Goodson","RB","IND","PIT","0.3","","0","0","0","0","-","-","-","0.2","1.2","0.00","-","-","-","-","-"
"341","Chris Rodriguez Jr.","RB","WAS","ARZ","0.3","","0","0","0","0","0.5","2.0","0.02","-","-","-","-","-","-","-","-"
"342","Ashton Dulin","WR","IND","PIT","0.3","","0","0","0","0","0.1","0.4","-","0.1","1.4","0.00","-","-","-","-","-"
"343","Brevyn Spann-Ford","TE","DAL","NYG","0.3","","0","0","0","0","-","-","-","0.1","1.3","0.00","-","-","-","-","-"
"344","Bub Means","WR","NO","ATL","0.3","","0","0","0","0","-","-","-","0.1","1.3","0.00","-","-","-","-","-"
"345","Jordan Mims","RB","NO","ATL","0.2","","0","0","0","0","0.4","1.8","0.01","-","-","-","-","-","-","-","-"
"346","Sione Vaki","RB","DET","SEA","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"347","Charlie Jones","WR","CIN","CAR","0.2","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"348","Malachi Corley","WR","NYJ","DEN","0.2","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"349","Roman Wilson","WR","PIT","IND","0.2","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"350","Tylan Wallace","WR","BLT","BUF","0.2","","0","0","0","0","-","-","-","0.1","1.0","0.00","-","-","-","-","-"
"351","Trent Sherfield","WR","MIN","GB","0.2","","0","0","0","0","-","-","-","0.1","0.8","0.00","-","-","-","-","-"
"352","Tyler Scott","WR","CHI","LA","0.2","","0","0","0","0","-","-","-","0.1","0.8","0.00","-","-","-","-","-"
"353","KhaDarel Hodge","WR","ATL","NO","0.1","","0","0","0","0","-","-","-","0.1","0.8","0.00","-","-","-","-","-"
"354","Jameis Winston","QB","CLV","LV","0.1","0","0","2","0.00","0.01","0.0","0.2","0.01","-","-","-","-","-","-","-","-"
"355","Skyy Moore","WR","KC","LAC","0.1","","0","0","0","0","-","-","-","0.1","0.6","0.00","-","-","-","-","-"
"356","Skylar Thompson","QB","MIA","TEN","0.1","","0","0","0","0","0.2","0.7","0.01","-","-","-","-","-","-","-","-"
"357","Deonte Harty","WR","BLT","BUF","0.1","","0","0","0","0","-","-","-","0.1","0.6","0.00","-","-","-","-","-"
"358","Gary Brightwell","RB","CLV","LV","0.1","","0","0","0","0","0.2","0.9","0.01","-","-","-","-","-","-","-","-"
"359","Ko Kieft","TE","TB","PHI","0.1","","0","0","0","0","-","-","-","0.0","0.5","-","-","-","-","-","-"
"360","Marcedes Lewis","TE","CHI","LA","0.1","","0","0","0","0","-","-","-","0.0","0.3","0.00","-","-","-","-","-"
"361","Jacob Cowing","WR","SF","NE","0.1","","0","0","0","0","-","-","-","0.0","0.5","-","-","-","-","-","-"
"362","Jake Tonges","TE","SF","NE","0.1","","0","0","0","0","-","-","-","0.0","0.4","-","-","-","-","-","-"
