"RK","Name","POS","Team","Opp","FPTS","ATT","CMP","YDS","TD","INT","ATT","YDS","TD","REC","YDS","TD","UP","DOWN","MOVE","WW","INJ"
"206","Adonai Mitchell","WR","IND","NYJ","3.3","","0","0","0","0","0.1","0.5","-","1.1","16.8","0.07","-","-","-","-","-"
"207","Tanner Hudson","TE","CIN","LAC","3.2","","0","0","0","0","-","-","-","1.4","12.2","0.09","-","-","-","-","-"
"208","Dare Ogunbowale","RB","HST","DAL","3.2","","0","0","0","0","1.7","6.5","0.04","1.1","9.0","0.04","-","-","-","-","-"
"209","Josh Whyle","TE","TEN","MIN","3.1","","0","0","0","0","-","-","-","1.4","14.1","0.05","-","-","-","-","-"
"210","Adam Trautman","TE","DEN","ATL","3.1","","0","0","0","0","-","-","-","1.3","13.8","0.08","-","-","-","-","-"
"211","Jaleel McLaughlin","RB","DEN","ATL","3.1","","0","0","0","0","2.5","11.0","0.06","0.9","4.8","0.04","-","-","-","-","-"
"212","K.J. Osborn","WR","NE","LA","3.0","","0","0","0","0","-","-","-","1.1","13.5","0.10","-","-","-","-","-"
"213","Justin Watson","WR","KC","BUF","3.0","","0","0","0","0","-","-","-","1.1","15.2","0.05","-","-","-","-","-"
"214","Chris Brooks","RB","GB","CHI","3.0","","0","0","0","0","2.3","10.8","0.06","0.8","5.8","0.02","-","-","-","-","-"
"215","Cade Stover","TE","HST","DAL","2.9","","0","0","0","0","-","-","-","1.1","12.4","0.10","-","-","-","-","-"
"216","Antonio Gibson","RB","NE","LA","2.9","","0","0","0","0","3.6","14.2","0.08","0.5","4.3","0.01","-","-","-","-","-"
"217","Ramel Keyton","WR","LV","MIA","2.9","","0","0","0","0","-","-","-","1.2","13.6","0.05","-","-","-","-","-"
"218","Jordan Mims","RB","NO","CLV","2.8","","0","0","0","0","2.5","9.9","0.06","0.8","6.0","0.02","-","-","-","-","-"
"219","Jeremy Ruckert","TE","NYJ","IND","2.8","","0","0","0","0","-","-","-","1.4","10.3","0.07","-","-","-","-","-"
"220","Cordarrelle Patterson","RB","PIT","BLT","2.8","","0","0","0","0","2.4","9.8","0.05","0.7","6.1","0.03","-","-","-","-","-"
"221","Luke McCaffrey","WR","WAS","PHI","2.8","","0","0","0","0","-","-","-","1.1","13.7","0.05","-","-","-","-","-"
"222","Ty Johnson","RB","BUF","KC","2.7","","0","0","0","0","1.3","5.3","0.03","0.9","8.9","0.04","-","-","-","-","-"
"223","Diontae Johnson","WR","BLT","PIT","2.6","","0","0","0","0","-","-","-","0.9","10.8","0.10","-","-","-","-","-"
"224","Robert Woods","WR","HST","DAL","2.6","","0","0","0","0","-","-","-","1.1","11.9","0.06","-","-","-","-","-"
"225","Dyami Brown","WR","WAS","PHI","2.6","","0","0","0","0","-","-","-","1.1","11.5","0.06","-","-","-","-","-"
"226","Jahan Dotson","WR","PHI","WAS","2.6","","0","0","0","0","0.1","0.6","0.01","1.0","11.1","0.07","-","-","-","-","-"
"227","Blake Corum","RB","LA","NE","2.6","","0","0","0","0","3.2","13.8","0.10","0.3","2.5","0.01","-","-","-","-","-"
"228","Jalen Reagor","WR","LAC","CIN","2.5","","0","0","0","0","0.9","4.4","0.04","0.7","9.0","0.04","-","-","-","-","-"
"229","Hayden Hurst","TE","LAC","CIN","2.4","","0","0","0","0","-","-","-","1.0","10.3","0.07","-","-","-","-","-"
"230","Malachi Corley","WR","NYJ","IND","2.2","","0","0","0","0","0.2","1.0","0.01","0.8","9.8","0.05","-","-","-","-","-"
"231","Kylen Granson","TE","IND","NYJ","2.2","","0","0","0","0","-","-","-","0.8","11.1","0.05","-","-","-","-","-"
"232","Xavier Gipson","WR","NYJ","IND","2.2","","0","0","0","0","-","-","-","0.9","9.9","0.06","-","-","-","-","-"
"233","DJ Turner","WR","LV","MIA","2.2","","0","0","0","0","0.5","2.5","0.02","0.8","8.6","0.04","-","-","-","-","-"
"234","Malik Washington","WR","MIA","LV","2.2","","0","0","0","0","0.5","2.9","0.02","0.8","7.3","0.05","-","-","-","-","-"
"235","Quintin Morris","TE","BUF","KC","2.2","","0","0","0","0","-","-","-","0.8","8.9","0.08","-","-","-","-","-"
"236","Mecole Hardman","WR","KC","BUF","2.1","","0","0","0","0","0.2","1.2","0.01","0.9","8.3","0.04","-","-","-","-","-"
"237","Tutu Atwell","WR","LA","NE","2.1","","0","0","0","0","0.1","0.7","0.01","0.8","9.4","0.04","-","-","-","-","-"
"238","Drew Sample","TE","CIN","LAC","2.1","","0","0","0","0","-","-","-","1.1","6.9","0.05","-","-","-","-","-"
"239","Grant Calcaterra","TE","PHI","WAS","2.0","","0","0","0","0","-","-","-","0.9","9.0","0.05","-","-","-","-","-"
"240","Hunter Luepke","RB","DAL","HST","2.0","","0","0","0","0","0.6","2.6","0.02","0.9","6.7","0.02","-","-","-","-","-"
"241","Nick Vannett","TE","TEN","MIN","2.0","","0","0","0","0","-","-","-","0.9","8.4","0.05","-","-","-","-","-"
"242","Khalil Herbert","RB","CIN","LAC","2.0","","0","0","0","0","2.0","9.1","0.05","0.5","2.6","0.01","-","-","-","-","-"
"243","Julian Hill","TE","MIA","LV","1.9","","0","0","0","0","-","-","-","0.9","6.8","0.05","-","-","-","-","-"
"244","Kyle Juszczyk","RB","SF","SEA","1.8","","0","0","0","0","0.3","1.2","0.01","0.9","7.0","0.02","-","-","-","-","-"
"245","Carson Steele","RB","KC","BUF","1.8","","0","0","0","0","2.8","10.7","0.05","0.2","2.0","0.01","-","-","-","-","-"
"246","Tyler Johnson","WR","LA","NE","1.8","","0","0","0","0","-","-","-","0.8","8.2","0.03","-","-","-","-","-"
"247","Luke Farrell","TE","JAX","DET","1.7","","0","0","0","0","-","-","-","0.8","7.4","0.03","-","-","-","-","-"
"248","Bo Melton","WR","GB","CHI","1.7","","0","0","0","0","0.4","2.2","0.02","0.5","6.5","0.03","-","-","-","-","-"
"249","Colby Parkinson","TE","LA","NE","1.6","","0","0","0","0","-","-","-","0.8","6.9","0.03","-","-","-","-","-"
"250","Pierre Strong","RB","CLV","NO","1.6","","0","0","0","0","1.6","7.0","0.05","0.3","2.8","0.01","-","-","-","-","-"
"251","Tyler Goodson","RB","IND","NYJ","1.6","","0","0","0","0","0.8","3.8","0.02","0.6","4.9","0.01","-","-","-","-","-"
"252","Xavier Hutchinson","WR","HST","DAL","1.6","","0","0","0","0","-","-","-","0.7","7.1","0.03","-","-","-","-","-"
"253","Desmond Ridder","QB","LV","MIA","1.5","3","2","24","0.14","0.08","0.2","1.2","0.00","-","-","-","-","-","-","-","-"
"254","Alec Ingold","RB","MIA","LV","1.4","","0","0","0","0","0.6","1.3","0.02","0.6","4.6","0.02","-","-","-","-","-"
"255","Gerald Everett","TE","CHI","GB","1.3","","0","0","0","0","-","-","-","0.6","5.5","0.03","-","-","-","-","-"
"256","Jake Bobo","WR","SEA","SF","1.3","","0","0","0","0","-","-","-","0.6","6.0","0.03","-","-","-","-","-"
"257","Durham Smythe","TE","MIA","LV","1.3","","0","0","0","0","-","-","-","0.7","4.9","0.03","-","-","-","-","-"
"258","Mo Alie-Cox","TE","IND","NYJ","1.3","","0","0","0","0","-","-","-","0.5","6.6","0.03","-","-","-","-","-"
"259","Shane Zylstra","TE","DET","JAX","1.2","","0","0","0","0","-","-","-","0.5","4.9","0.04","-","-","-","-","-"
"260","Charlie Kolar","TE","BLT","PIT","1.2","","0","0","0","0","0.0","0.2","-","0.5","5.1","0.03","-","-","-","-","-"
"261","Kevin Austin Jr.","WR","NO","CLV","1.2","","0","0","0","0","-","-","-","0.5","5.8","0.03","-","-","-","-","-"
"262","Ashton Dulin","WR","IND","NYJ","1.2","","0","0","0","0","0.9","4.7","0.03","0.2","3.1","0.01","-","-","-","-","-"
"263","Will Mallory","TE","IND","NYJ","1.2","","0","0","0","0","-","-","-","0.5","5.4","0.03","-","-","-","-","-"
"264","Andrew Ogletree","TE","IND","NYJ","1.1","","0","0","0","0","-","-","-","0.5","5.2","0.02","-","-","-","-","-"
"265","Ben Sims","TE","GB","CHI","1.1","","0","0","0","0","-","-","-","0.5","5.0","0.02","-","-","-","-","-"
"266","Jake Tonges","TE","SF","SEA","1.1","","0","0","0","0","-","-","-","0.5","4.4","0.03","-","-","-","-","-"
"267","Luke Schoonmaker","TE","DAL","HST","1.0","","0","0","0","0","-","-","-","0.5","4.6","0.02","-","-","-","-","-"
"268","Ty Chandler","RB","MIN","TEN","1.0","","0","0","0","0","1.5","5.5","0.03","0.2","1.2","0.00","-","-","-","-","-"
"269","Derius Davis","WR","LAC","CIN","1.0","","0","0","0","0","0.4","2.1","0.02","0.3","3.3","0.01","-","-","-","-","-"
"270","Jordan Mason","RB","SF","SEA","1.0","","0","0","0","0","1.3","6.8","0.04","0.1","0.5","-","-","-","-","-","-"
"271","Isaac Guerendo","RB","SF","SEA","1.0","","0","0","0","0","0.9","5.1","0.03","0.2","1.4","0.00","-","-","-","-","-"
"272","J.J. Taylor","RB","HST","DAL","1.0","","0","0","0","0","1.2","5.3","0.03","0.2","1.3","0.00","-","-","-","-","-"
"273","Dante Pettis","WR","NO","CLV","1.0","","0","0","0","0","-","-","-","0.4","4.4","0.03","-","-","-","-","-"
"274","Connor Heyward","TE","PIT","BLT","1.0","","0","0","0","0","-","-","-","0.4","4.2","0.02","-","-","-","-","-"
"275","Jha'Quan Jackson","WR","TEN","MIN","0.9","","0","0","0","0","0.1","0.7","0.01","0.3","3.8","0.02","-","-","-","-","-"
"276","Brevyn Spann-Ford","TE","DAL","HST","0.9","","0","0","0","0","-","-","-","0.4","4.1","0.02","-","-","-","-","-"
"277","Jermaine Burton","WR","CIN","LAC","0.9","","0","0","0","0","-","-","-","0.3","4.3","0.02","-","-","-","-","-"
"278","Pharaoh Brown","TE","SEA","SF","0.9","","0","0","0","0","-","-","-","0.4","3.7","0.01","-","-","-","-","-"
"279","Craig Reynolds","RB","DET","JAX","0.8","","0","0","0","0","1.4","5.9","0.04","-","-","-","-","-","-","-","-"
"280","Jeremy McNichols","RB","WAS","PHI","0.8","","0","0","0","0","1.0","4.1","0.03","0.1","0.8","0.00","-","-","-","-","-"
"281","Johnny Wilson","WR","PHI","WAS","0.8","","0","0","0","0","-","-","-","0.3","3.2","0.02","-","-","-","-","-"
"282","Ronnie Bell","WR","SF","SEA","0.7","","0","0","0","0","-","-","-","0.3","3.6","0.02","-","-","-","-","-"
"283","Trey Sermon","RB","IND","NYJ","0.7","","0","0","0","0","1.4","4.4","0.03","0.1","0.6","-","-","-","-","-","-"
"284","Devin Duvernay","WR","JAX","DET","0.7","","0","0","0","0","0.6","3.3","0.02","0.1","1.2","0.00","-","-","-","-","-"
"285","Ryan Flournoy","WR","DAL","HST","0.7","","0","0","0","0","-","-","-","0.3","3.8","0.01","-","-","-","-","-"
"286","Trent Sherfield","WR","MIN","TEN","0.7","","0","0","0","0","-","-","-","0.3","3.4","0.02","-","-","-","-","-"
"287","Hunter Long","TE","LA","NE","0.7","","0","0","0","0","-","-","-","0.3","2.9","0.01","-","-","-","-","-"
"288","Tylan Wallace","WR","BLT","PIT","0.7","","0","0","0","0","-","-","-","0.2","3.5","0.01","-","-","-","-","-"
"289","Nate Adkins","TE","DEN","ATL","0.7","","0","0","0","0","-","-","-","0.3","2.5","0.01","-","-","-","-","-"
"290","Ainias Smith","WR","PHI","WAS","0.7","","0","0","0","0","0.2","1.3","0.01","0.2","1.9","0.01","-","-","-","-","-"
"291","Hassan Haskins","RB","LAC","CIN","0.6","","0","0","0","0","1.4","3.9","0.04","-","-","-","-","-","-","-","-"
"292","Brandon Powell","WR","MIN","TEN","0.6","","0","0","0","0","-","-","-","0.3","2.9","0.01","-","-","-","-","-"
"293","Laviska Shenault Jr.","WR","SEA","SF","0.6","","0","0","0","0","0.1","0.3","-","0.3","2.8","0.01","-","-","-","-","-"
"294","John Bates","TE","WAS","PHI","0.6","","0","0","0","0","-","-","-","0.3","2.9","0.01","-","-","-","-","-"
"295","Ben Sinnott","TE","WAS","PHI","0.6","","0","0","0","0","-","-","-","0.3","2.7","0.01","-","-","-","-","-"
"296","Michael Burton","RB","DEN","ATL","0.6","","0","0","0","0","0.1","0.5","0.00","0.3","2.0","0.01","-","-","-","-","-"
"297","Will Shipley","RB","PHI","WAS","0.6","","0","0","0","0","1.0","4.2","0.02","-","-","-","-","-","-","-","-"
"298","Keaton Mitchell","RB","BLT","PIT","0.6","","0","0","0","0","0.5","2.3","0.01","0.1","1.1","0.00","-","-","-","-","-"
"299","Stone Smartt","TE","LAC","CIN","0.5","","0","0","0","0","-","-","-","0.2","2.4","0.01","-","-","-","-","-"
"300","Johnny Mundt","TE","MIN","TEN","0.5","","0","0","0","0","-","-","-","0.3","1.8","0.01","-","-","-","-","-"
"301","Tyrell Shavers","WR","BUF","KC","0.5","","0","0","0","0","-","-","-","0.2","2.4","0.01","-","-","-","-","-"
"302","Velus Jones Jr.","RB","JAX","DET","0.5","","0","0","0","0","0.7","3.1","0.02","0.1","0.4","-","-","-","-","-","-"
"303","Justin Shorter","TE","LV","MIA","0.5","","0","0","0","0","-","-","-","0.2","2.1","0.01","-","-","-","-","-"
"304","Kenny Yeboah","TE","NYJ","IND","0.5","","0","0","0","0","-","-","-","0.2","2.0","0.01","-","-","-","-","-"
"305","Adam Prentice","RB","NO","CLV","0.5","","0","0","0","0","-","-","-","0.3","1.8","0.00","-","-","-","-","-"
"306","KhaDarel Hodge","WR","ATL","DEN","0.4","","0","0","0","0","-","-","-","0.2","2.3","0.01","-","-","-","-","-"
"307","Patrick Ricard","RB","BLT","PIT","0.4","","0","0","0","0","-","-","-","0.2","1.6","0.01","-","-","-","-","-"
"308","Ross Dwelley","TE","ATL","DEN","0.4","","0","0","0","0","-","-","-","0.2","1.8","0.01","-","-","-","-","-"
"309","Peyton Hendershot","TE","KC","BUF","0.4","","0","0","0","0","-","-","-","0.2","1.7","0.01","-","-","-","-","-"
"310","Chris Conley","WR","SF","SEA","0.4","","0","0","0","0","-","-","-","0.1","2.0","0.01","-","-","-","-","-"
"311","Javon Baker","WR","NE","LA","0.3","","0","0","0","0","-","-","-","0.1","1.8","0.01","-","-","-","-","-"
"312","Irvin Charles","WR","NYJ","IND","0.3","","0","0","0","0","-","-","-","0.1","1.6","0.01","-","-","-","-","-"
"313","Allen Robinson","WR","DET","JAX","0.3","","0","0","0","0","-","-","-","0.1","1.3","0.01","-","-","-","-","-"
"314","C.J. Ham","RB","MIN","TEN","0.3","","0","0","0","0","0.2","1.0","0.01","0.1","0.5","-","-","-","-","-","-"
"315","Kendrick Bourne","WR","NE","LA","0.3","","0","0","0","0","-","-","-","0.1","1.4","0.00","-","-","-","-","-"
"316","DeAndre Carter","WR","CHI","GB","0.3","","0","0","0","0","-","-","-","0.1","1.4","0.00","-","-","-","-","-"
"317","Tim Jones","WR","JAX","DET","0.3","","0","0","0","0","-","-","-","0.1","1.5","0.00","-","-","-","-","-"
"318","Kadarius Toney","WR","CLV","NO","0.3","","0","0","0","0","-","-","-","0.1","1.3","0.00","-","-","-","-","-"
"319","James Mitchell","TE","DET","JAX","0.3","","0","0","0","0","-","-","-","0.1","1.0","0.01","-","-","-","-","-"
"320","Jordan Whittington","WR","LA","NE","0.3","","0","0","0","0","-","-","-","0.1","1.3","0.00","-","-","-","-","-"
"321","Cam Grandy","TE","CIN","LAC","0.3","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"322","Tyler Mabry","TE","SEA","SF","0.2","","0","0","0","0","-","-","-","0.1","1.2","0.00","-","-","-","-","-"
"323","River Cracraft","WR","MIA","LV","0.2","","0","0","0","0","-","-","-","0.1","1.3","0.00","-","-","-","-","-"
"324","Terrace Marshall Jr.","WR","LV","MIA","0.2","","0","0","0","0","-","-","-","0.1","1.2","0.00","-","-","-","-","-"
"325","Jermaine Jackson","WR","NO","CLV","0.2","","0","0","0","0","0.3","1.4","0.02","-","-","-","-","-","-","-","-"
"326","Kenny McIntosh","RB","SEA","SF","0.2","","0","0","0","0","0.4","1.6","0.01","-","-","-","-","-","-","-","-"
"327","Dallin Holker","TE","NO","CLV","0.2","","0","0","0","0","-","-","-","0.1","1.0","0.00","-","-","-","-","-"
"328","Bryce Oliver","WR","TEN","MIN","0.2","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"329","Tucker Fisk","TE","LAC","CIN","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"330","Scott Matlock","RB","LAC","CIN","0.2","","0","0","0","0","-","-","-","0.1","0.7","0.00","-","-","-","-","-"
"331","C.J. Uzomah","TE","PHI","WAS","0.2","","0","0","0","0","-","-","-","0.1","0.7","0.00","-","-","-","-","-"
"332","Jamari Thrash","WR","CLV","NO","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"333","Jaelon Darden","WR","CLV","NO","0.1","","0","0","0","0","-","-","-","0.1","0.7","-","-","-","-","-","-"
"334","Geoff Swaim","TE","CLV","NO","0.1","","0","0","0","0","-","-","-","0.1","0.6","-","-","-","-","-","-"
"335","Xavier Smith","WR","LA","NE","0.1","","0","0","0","0","-","-","-","0.1","0.6","-","-","-","-","-","-"
"336","Ben Skowronek","WR","PIT","BLT","0.1","","0","0","0","0","-","-","-","0.1","0.6","-","-","-","-","-","-"
"337","Isaiah Davis","RB","NYJ","IND","0.1","","0","0","0","0","-","-","-","0.1","0.5","-","-","-","-","-","-"
"338","Jack Stoll","TE","MIA","LV","0.1","","0","0","0","0","-","-","-","0.1","0.6","0.00","-","-","-","-","-"
"339","Marcedes Lewis","TE","CHI","GB","0.1","","0","0","0","0","-","-","-","0.1","0.5","-","-","-","-","-","-"
"340","Jaheim Bell","TE","NE","LA","0.1","","0","0","0","0","-","-","-","0.1","0.4","-","-","-","-","-","-"
"341","Josiah Deguara","TE","JAX","DET","0.1","","0","0","0","0","-","-","-","0.0","0.4","-","-","-","-","-","-"
"342","Trayveon Williams","RB","CIN","LAC","0.1","","0","0","0","0","0.1","0.6","0.00","-","-","-","-","-","-","-","-"
