"RK","Name","POS","Team","Opp","FPTS","ATT","CMP","YDS","TD","INT","ATT","YDS","TD","REC","YDS","TD","UP","DOWN","MOVE","WW","INJ"
"205","Malik Washington","WR","MIA","CLV","4.5","","0","0","0","0","0.3","1.5","0.01","2.1","19.0","0.05","-","-","-","-","-"
"206","Dawson Knox","TE","BUF","NYJ","4.4","","0","0","0","0","-","-","-","1.7","19.7","0.13","-","-","-","-","-"
"207","Tyler Higbee","TE","LA","ARZ","4.3","","0","0","0","0","-","-","-","1.9","17.0","0.13","-","-","-","-","-"
"208","Michael Mayer","TE","LV","NO","4.3","","0","0","0","0","-","-","-","2.0","17.3","0.09","-","-","-","-","-"
"209","Grant Calcaterra","TE","PHI","DAL","4.3","","0","0","0","0","-","-","-","1.9","17.5","0.11","-","-","-","-","-"
"210","Julius Chestnut","RB","TEN","JAX","4.2","","0","0","0","0","5.4","23.8","0.11","0.7","4.5","0.02","-","-","-","-","-"
"211","Adonai Mitchell","WR","IND","NYG","4.1","","0","0","0","0","0.2","0.9","0.01","1.4","18.7","0.12","-","-","-","-","-"
"212","Greg Dortch","WR","ARZ","LA","4.1","","0","0","0","0","0.5","3.1","0.02","1.6","16.1","0.07","-","-","-","-","-"
"213","Daniel Bellinger","TE","NYG","IND","4.1","","0","0","0","0","-","-","-","1.8","17.4","0.09","-","-","-","-","-"
"214","David Moore","WR","CAR","TB","4.0","","0","0","0","0","0.2","1.1","0.01","1.4","17.2","0.11","-","-","-","-","-"
"215","Blake Corum","RB","LA","ARZ","3.9","","0","0","0","0","4.8","20.4","0.16","0.5","3.6","0.02","-","-","-","-","-"
"216","Kimani Vidal","RB","LAC","NE","3.7","","0","0","0","0","5.2","19.5","0.12","0.5","3.9","0.02","-","-","-","-","-"
"217","Jeremy McNichols","RB","WAS","ATL","3.5","","0","0","0","0","3.2","14.3","0.08","0.9","6.2","0.03","-","-","-","-","-"
"218","Jalen Nailor","WR","MIN","GB","3.5","","0","0","0","0","0.0","0.1","-","1.1","15.1","0.15","-","-","-","-","-"
"219","Adam Trautman","TE","DEN","CIN","3.4","","0","0","0","0","-","-","-","1.3","13.9","0.13","-","-","-","-","-"
"220","Isaiah Davis","RB","NYJ","BUF","3.4","","0","0","0","0","3.7","15.4","0.07","0.7","5.5","0.02","-","-","-","-","-"
"221","Lucas Krull","TE","DEN","CIN","3.3","","0","0","0","0","-","-","-","1.5","12.9","0.09","-","-","-","-","-"
"222","Devin Duvernay","WR","JAX","TEN","3.3","","0","0","0","0","0.3","1.5","0.02","1.4","12.9","0.06","-","-","-","-","-"
"223","Van Jefferson","WR","PIT","KC","3.3","","0","0","0","0","-","-","-","1.2","14.7","0.09","-","-","-","-","-"
"224","Mike Williams","WR","PIT","KC","3.2","","0","0","0","0","-","-","-","1.2","15.4","0.07","-","-","-","-","-"
"225","Josh Whyle","TE","TEN","JAX","3.1","","0","0","0","0","-","-","-","1.4","11.8","0.10","-","-","-","-","-"
"226","Drew Sample","TE","CIN","DEN","3.1","","0","0","0","0","-","-","-","1.6","10.9","0.07","-","-","-","-","-"
"227","Mo Alie-Cox","TE","IND","NYG","3.1","","0","0","0","0","-","-","-","1.4","11.7","0.09","-","-","-","-","-"
"228","Josh Reynolds","WR","JAX","TEN","3.1","","0","0","0","0","-","-","-","1.2","14.0","0.07","-","-","-","-","-"
"229","Kylen Granson","TE","IND","NYG","3.1","","0","0","0","0","-","-","-","1.5","11.7","0.07","-","-","-","-","-"
"230","Jamaal Williams","RB","NO","LV","3.1","","0","0","0","0","4.6","16.5","0.12","0.4","2.5","0.01","-","-","-","-","-"
"231","Roschon Johnson","RB","CHI","SEA","3.0","","0","0","0","0","3.2","11.6","0.09","0.7","4.8","0.02","-","-","-","-","-"
"232","Samaje Perine","RB","KC","PIT","2.9","","0","0","0","0","0.4","1.7","0.01","1.3","11.8","0.04","-","-","-","-","-"
"233","Kyle Juszczyk","RB","SF","DET","2.9","","0","0","0","0","0.6","2.4","0.02","1.2","11.1","0.04","-","-","-","-","-"
"234","Chris Brooks","RB","GB","MIN","2.8","","0","0","0","0","2.1","9.0","0.05","0.9","5.9","0.02","-","-","-","-","-"
"235","Braelon Allen","RB","NYJ","BUF","2.7","","0","0","0","0","2.1","8.2","0.04","0.8","6.6","0.02","-","-","-","-","-"
"236","AJ Barner","TE","SEA","CHI","2.7","","0","0","0","0","-","-","-","1.2","10.3","0.08","-","-","-","-","-"
"237","Cade Stover","TE","HST","BLT","2.7","","0","0","0","0","-","-","-","1.1","11.4","0.07","-","-","-","-","-"
"238","Luke McCaffrey","WR","WAS","ATL","2.6","","0","0","0","0","-","-","-","1.1","11.2","0.07","-","-","-","-","-"
"239","Lil'Jordan Humphrey","WR","DEN","CIN","2.6","","0","0","0","0","-","-","-","1.1","11.2","0.07","-","-","-","-","-"
"240","Ryan Flournoy","WR","DAL","PHI","2.5","","0","0","0","0","-","-","-","1.0","13.3","0.03","-","-","-","-","-"
"241","Tylan Wallace","WR","BLT","HST","2.5","","0","0","0","0","-","-","-","0.9","12.7","0.06","-","-","-","-","-"
"242","Colby Parkinson","TE","LA","ARZ","2.5","","0","0","0","0","-","-","-","1.1","10.6","0.06","-","-","-","-","-"
"243","Derius Davis","WR","LAC","NE","2.4","","0","0","0","0","0.8","4.6","0.03","0.9","7.0","0.04","-","-","-","-","-"
"244","Pierre Strong","RB","CLV","MIA","2.4","","0","0","0","0","2.2","9.4","0.05","0.7","4.6","0.01","-","-","-","-","-"
"245","Josh Oliver","TE","MIN","GB","2.4","","0","0","0","0","-","-","-","1.0","9.7","0.06","-","-","-","-","-"
"246","Luke Farrell","TE","JAX","TEN","2.3","","0","0","0","0","-","-","-","1.3","7.6","0.04","-","-","-","-","-"
"247","Darnell Washington","TE","PIT","KC","2.3","","0","0","0","0","-","-","-","1.0","10.0","0.05","-","-","-","-","-"
"248","Chris Rodriguez Jr.","RB","WAS","ATL","2.3","","0","0","0","0","3.6","17.1","0.08","0.1","0.4","-","-","-","-","-","-"
"249","Luke Schoonmaker","TE","DAL","PHI","2.3","","0","0","0","0","-","-","-","1.1","9.7","0.04","-","-","-","-","-"
"250","Cam Akers","RB","MIN","GB","2.3","","0","0","0","0","2.8","11.3","0.08","0.4","2.5","0.01","-","-","-","-","-"
"251","Andrew Ogletree","TE","IND","NYG","2.2","","0","0","0","0","-","-","-","1.0","9.0","0.06","-","-","-","-","-"
"252","Stone Smartt","TE","LAC","NE","2.2","","0","0","0","0","-","-","-","1.0","9.8","0.04","-","-","-","-","-"
"253","Terrace Marshall Jr.","WR","LV","NO","2.2","","0","0","0","0","-","-","-","0.9","10.5","0.04","-","-","-","-","-"
"254","Justin Watson","WR","KC","PIT","2.2","","0","0","0","0","-","-","-","0.8","10.5","0.06","-","-","-","-","-"
"255","K.J. Osborn","WR","WAS","ATL","2.2","","0","0","0","0","-","-","-","0.9","9.6","0.05","-","-","-","-","-"
"256","Luke Musgrave","TE","GB","MIN","2.1","","0","0","0","0","-","-","-","1.0","9.7","0.04","-","-","-","-","-"
"257","Jahan Dotson","WR","PHI","DAL","2.1","","0","0","0","0","0.0","0.1","-","1.0","8.8","0.03","-","-","-","-","-"
"258","Cedrick Wilson Jr.","WR","NO","LV","2.1","","0","0","0","0","-","-","-","0.8","10.3","0.04","-","-","-","-","-"
"259","Elijah Higgins","TE","ARZ","LA","2.1","","0","0","0","0","-","-","-","1.0","8.4","0.05","-","-","-","-","-"
"260","Trey Sermon","RB","IND","NYG","2.1","","0","0","0","0","2.8","8.9","0.06","0.4","3.3","0.01","-","-","-","-","-"
"261","Jermar Jefferson","RB","DET","SF","2.1","","0","0","0","0","2.9","12.7","0.08","0.2","1.4","0.00","-","-","-","-","-"
"262","Craig Reynolds","RB","DET","SF","2.0","","0","0","0","0","2.9","12.4","0.08","0.2","1.4","0.00","-","-","-","-","-"
"263","Cordarrelle Patterson","RB","PIT","KC","2.0","","0","0","0","0","1.6","6.7","0.03","0.6","5.0","0.02","-","-","-","-","-"
"264","D'Onta Foreman","RB","CLV","MIA","2.0","","0","0","0","0","2.7","10.2","0.06","0.3","2.2","0.00","-","-","-","-","-"
"265","Trey Palmer","WR","TB","CAR","1.9","","0","0","0","0","-","-","-","0.7","9.0","0.05","-","-","-","-","-"
"266","Blake Whiteheart","TE","CLV","MIA","1.9","","0","0","0","0","-","-","-","0.9","6.7","0.05","-","-","-","-","-"
"267","Jonathan Mingo","WR","DAL","PHI","1.8","","0","0","0","0","-","-","-","0.9","8.5","0.02","-","-","-","-","-"
"268","Emanuel Wilson","RB","GB","MIN","1.8","","0","0","0","0","2.4","10.8","0.07","0.2","1.4","0.00","-","-","-","-","-"
"269","D'Ernest Johnson","RB","JAX","TEN","1.8","","0","0","0","0","0.6","2.5","0.01","0.8","5.5","0.02","-","-","-","-","-"
"270","Jalen Brooks","WR","DAL","PHI","1.8","","0","0","0","0","-","-","-","0.7","8.7","0.03","-","-","-","-","-"
"271","Nate Adkins","TE","DEN","CIN","1.7","","0","0","0","0","-","-","-","0.7","7.3","0.05","-","-","-","-","-"
"272","Xavier Hutchinson","WR","HST","BLT","1.7","","0","0","0","0","-","-","-","0.8","7.5","0.03","-","-","-","-","-"
"273","Charlie Woerner","TE","ATL","WAS","1.7","","0","0","0","0","-","-","-","0.8","6.7","0.04","-","-","-","-","-"
"274","Bo Melton","WR","GB","MIN","1.7","","0","0","0","0","0.4","2.2","0.02","0.5","7.2","0.03","-","-","-","-","-"
"275","Dare Ogunbowale","RB","HST","BLT","1.7","","0","0","0","0","0.5","2.1","0.01","0.7","5.7","0.03","-","-","-","-","-"
"276","MyCole Pruitt","TE","PIT","KC","1.7","","0","0","0","0","-","-","-","0.8","5.7","0.06","-","-","-","-","-"
"277","Mason Tipton","WR","NO","LV","1.7","","0","0","0","0","-","-","-","0.7","7.1","0.04","-","-","-","-","-"
"278","Rasheen Ali","RB","BLT","HST","1.6","","0","0","0","0","2.1","8.4","0.03","0.3","2.3","0.01","-","-","-","-","-"
"279","Sione Vaki","RB","DET","SF","1.5","","0","0","0","0","-","-","-","0.8","6.0","0.02","-","-","-","-","-"
"280","Mason Kinsey","WR","TEN","JAX","1.5","","0","0","0","0","-","-","-","0.6","7.6","0.03","-","-","-","-","-"
"281","River Cracraft","WR","MIA","CLV","1.5","","0","0","0","0","-","-","-","0.6","7.5","0.02","-","-","-","-","-"
"282","JuJu Smith-Schuster","WR","KC","PIT","1.5","","0","0","0","0","-","-","-","0.6","6.7","0.04","-","-","-","-","-"
"283","Tyler Goodson","RB","IND","NYG","1.5","","0","0","0","0","1.1","5.0","0.03","0.4","3.2","0.01","-","-","-","-","-"
"284","Patrick Taylor","RB","SF","DET","1.5","","0","0","0","0","1.4","5.6","0.05","0.3","2.7","0.01","-","-","-","-","-"
"285","Rakim Jarrett","WR","TB","CAR","1.4","","0","0","0","0","-","-","-","0.5","6.5","0.04","-","-","-","-","-"
"286","Jeremy Ruckert","TE","NYJ","BUF","1.4","","0","0","0","0","-","-","-","0.8","4.8","0.03","-","-","-","-","-"
"287","Brock Wright","TE","DET","SF","1.4","","0","0","0","0","-","-","-","0.6","5.2","0.04","-","-","-","-","-"
"288","Michael Burton","RB","DEN","CIN","1.3","","0","0","0","0","0.5","1.4","0.01","0.6","4.3","0.02","-","-","-","-","-"
"289","Jake Bobo","WR","SEA","CHI","1.3","","0","0","0","0","-","-","-","0.6","5.6","0.03","-","-","-","-","-"
"290","Jeff Wilson","RB","MIA","CLV","1.3","","0","0","0","0","2.0","8.7","0.04","0.1","1.0","0.00","-","-","-","-","-"
"291","Nick Vannett","TE","TEN","JAX","1.3","","0","0","0","0","-","-","-","0.6","4.4","0.04","-","-","-","-","-"
"292","Ezekiel Elliott","RB","DAL","PHI","1.3","","0","0","0","0","2.2","7.8","0.03","0.2","1.3","0.00","-","-","-","-","-"
"293","John Bates","TE","WAS","ATL","1.3","","0","0","0","0","-","-","-","0.6","5.4","0.02","-","-","-","-","-"
"294","Zay Jones","WR","ARZ","LA","1.3","","0","0","0","0","-","-","-","0.6","5.6","0.03","-","-","-","-","-"
"295","Velus Jones Jr.","RB","CAR","TB","1.2","","0","0","0","0","0.5","2.1","0.02","0.5","3.6","0.01","-","-","-","-","-"
"296","Keaton Mitchell","RB","BLT","HST","1.2","","0","0","0","0","0.7","3.8","0.03","0.4","2.6","0.01","-","-","-","-","-"
"297","Sean Tucker","RB","TB","CAR","1.2","","0","0","0","0","1.2","5.9","0.04","0.2","1.5","0.00","-","-","-","-","-"
"298","Josiah Deguara","TE","JAX","TEN","1.2","","0","0","0","0","-","-","-","0.6","3.9","0.02","-","-","-","-","-"
"299","Hunter Luepke","RB","DAL","PHI","1.2","","0","0","0","0","-","-","-","0.7","4.5","0.01","-","-","-","-","-"
"300","Eric Gray","RB","NYG","IND","1.1","","0","0","0","0","0.5","1.7","0.01","0.5","3.6","0.01","-","-","-","-","-"
"301","Erik Ezukanma","WR","MIA","CLV","1.1","","0","0","0","0","0.5","2.7","0.02","0.3","4.3","0.01","-","-","-","-","-"
"302","Greg Dulcich","TE","NYG","IND","1.1","","0","0","0","0","-","-","-","0.4","5.5","0.03","-","-","-","-","-"
"303","Pharaoh Brown","TE","SEA","CHI","1.1","","0","0","0","0","-","-","-","0.5","4.9","0.02","-","-","-","-","-"
"304","Julian Hill","TE","MIA","CLV","1.1","","0","0","0","0","-","-","-","0.5","5.2","0.02","-","-","-","-","-"
"305","Eric Saubert","TE","SF","DET","1.1","","0","0","0","0","-","-","-","0.5","4.6","0.03","-","-","-","-","-"
"306","DeeJay Dallas","RB","ARZ","LA","1.1","","0","0","0","0","1.1","4.2","0.03","0.3","1.9","0.00","-","-","-","-","-"
"307","Jalin Hyatt","WR","NYG","IND","1.1","","0","0","0","0","-","-","-","0.5","4.6","0.02","-","-","-","-","-"
"308","Tip Reiman","TE","ARZ","LA","1.1","","0","0","0","0","-","-","-","0.5","4.2","0.02","-","-","-","-","-"
"309","DJ Chark","WR","LAC","NE","1.1","","0","0","0","0","-","-","-","0.4","5.3","0.03","-","-","-","-","-"
"310","Devontez Walker","WR","BLT","HST","1.0","","0","0","0","0","-","-","-","0.4","5.1","0.03","-","-","-","-","-"
"311","Dameon Pierce","RB","HST","BLT","1.0","","0","0","0","0","0.9","3.7","0.02","0.3","1.9","0.01","-","-","-","-","-"
"312","Durham Smythe","TE","MIA","CLV","1.0","","0","0","0","0","-","-","-","0.5","4.7","0.01","-","-","-","-","-"
"313","Brevyn Spann-Ford","TE","DAL","PHI","0.9","","0","0","0","0","-","-","-","0.4","4.3","0.02","-","-","-","-","-"
"314","Will Mallory","TE","IND","NYG","0.9","","0","0","0","0","-","-","-","0.5","3.6","0.02","-","-","-","-","-"
"315","Jermaine Burton","WR","CIN","DEN","0.9","","0","0","0","0","-","-","-","0.4","4.6","0.02","-","-","-","-","-"
"316","Khalil Herbert","RB","CIN","DEN","0.9","","0","0","0","0","1.1","4.6","0.02","0.2","1.1","0.00","-","-","-","-","-"
"317","Ja'Lynn Polk","WR","NE","LAC","0.8","","0","0","0","0","0.0","0.2","-","0.3","3.0","0.03","-","-","-","-","-"
"318","JaMycal Hasty","RB","NE","LAC","0.8","","0","0","0","0","1.0","4.1","0.02","0.2","1.2","0.00","-","-","-","-","-"
"319","Cam Grandy","TE","CIN","DEN","0.8","","0","0","0","0","-","-","-","0.4","3.0","0.02","-","-","-","-","-"
"320","Alec Ingold","RB","MIA","CLV","0.8","","0","0","0","0","0.7","2.9","0.02","0.2","1.7","0.00","-","-","-","-","-"
"321","Jamari Thrash","WR","CLV","MIA","0.8","","0","0","0","0","-","-","-","0.4","2.8","0.01","-","-","-","-","-"
"322","George Holani","RB","SEA","CHI","0.8","","0","0","0","0","0.9","4.2","0.03","0.1","0.8","-","-","-","-","-","-"
"323","Ty Chandler","RB","MIN","GB","0.8","","0","0","0","0","0.6","2.3","0.02","0.2","1.7","0.00","-","-","-","-","-"
"324","Gerald Everett","TE","CHI","SEA","0.7","","0","0","0","0","-","-","-","0.3","3.1","0.01","-","-","-","-","-"
"325","Malik Heath","WR","GB","MIN","0.7","","0","0","0","0","-","-","-","0.3","3.2","0.01","-","-","-","-","-"
"326","Johnny Wilson","WR","PHI","DAL","0.6","","0","0","0","0","-","-","-","0.3","2.3","0.01","-","-","-","-","-"
"327","Ben Skowronek","WR","PIT","KC","0.6","","0","0","0","0","-","-","-","0.3","2.7","0.01","-","-","-","-","-"
"328","Collin Johnson","WR","CHI","SEA","0.6","","0","0","0","0","-","-","-","0.2","2.7","0.01","-","-","-","-","-"
"329","Connor Heyward","TE","PIT","KC","0.6","","0","0","0","0","-","-","-","0.3","2.1","0.01","-","-","-","-","-"
"330","Chris Conley","WR","SF","DET","0.6","","0","0","0","0","-","-","-","0.2","2.9","0.01","-","-","-","-","-"
"331","John FitzPatrick","TE","GB","MIN","0.5","","0","0","0","0","-","-","-","0.2","2.3","0.01","-","-","-","-","-"
"332","Hassan Haskins","RB","LAC","NE","0.5","","0","0","0","0","0.6","2.2","0.02","0.1","0.7","0.00","-","-","-","-","-"
"333","Johnny Mundt","TE","MIN","GB","0.5","","0","0","0","0","-","-","-","0.2","1.8","0.01","-","-","-","-","-"
"334","C.J. Ham","RB","MIN","GB","0.5","","0","0","0","0","0.0","0.2","-","0.3","1.9","0.00","-","-","-","-","-"
"335","Brandon Powell","WR","MIN","GB","0.5","","0","0","0","0","-","-","-","0.2","2.3","0.01","-","-","-","-","-"
"336","Chris Blair","WR","ATL","WAS","0.5","","0","0","0","0","-","-","-","0.2","2.4","0.01","-","-","-","-","-"
"337","Javon Baker","WR","NE","LAC","0.5","","0","0","0","0","-","-","-","0.2","2.3","0.01","-","-","-","-","-"
"338","Tucker Fisk","TE","LAC","NE","0.5","","0","0","0","0","-","-","-","0.2","1.6","0.01","-","-","-","-","-"
"339","Ben Sinnott","TE","WAS","ATL","0.5","","0","0","0","0","-","-","-","0.2","1.9","0.01","-","-","-","-","-"
"340","Deven Thompkins","WR","CAR","TB","0.5","","0","0","0","0","0.3","1.4","0.01","0.1","1.1","0.00","-","-","-","-","-"
"341","Scott Matlock","RB","LAC","NE","0.5","","0","0","0","0","-","-","-","0.3","1.8","0.00","-","-","-","-","-"
"342","Allen Robinson","WR","DET","SF","0.4","","0","0","0","0","-","-","-","0.2","2.2","0.01","-","-","-","-","-"
"343","Jacob Cowing","WR","SF","DET","0.4","","0","0","0","0","-","-","-","0.2","2.2","0.01","-","-","-","-","-"
"344","C.J. Uzomah","TE","PHI","DAL","0.4","","0","0","0","0","-","-","-","0.2","1.8","0.01","-","-","-","-","-"
"345","Hunter Long","TE","LA","ARZ","0.4","","0","0","0","0","-","-","-","0.2","1.7","0.01","-","-","-","-","-"
"346","David Martin-Robinson","TE","TEN","JAX","0.4","","0","0","0","0","-","-","-","0.2","1.3","0.01","-","-","-","-","-"
"347","Trent Sherfield","WR","MIN","GB","0.4","","0","0","0","0","-","-","-","0.1","1.7","0.01","-","-","-","-","-"
"348","Patrick Ricard","RB","BLT","HST","0.3","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"349","Bryce Oliver","WR","TEN","JAX","0.3","","0","0","0","0","-","-","-","0.1","1.3","0.00","-","-","-","-","-"
"350","Kameron Johnson","WR","TB","CAR","0.3","","0","0","0","0","0.2","1.4","0.01","0.0","0.3","-","-","-","-","-","-"
"351","Devin Culp","TE","TB","CAR","0.3","","0","0","0","0","-","-","-","0.1","1.1","0.01","-","-","-","-","-"
"352","Laviska Shenault Jr.","WR","LAC","NE","0.3","","0","0","0","0","-","-","-","0.1","1.2","0.00","-","-","-","-","-"
"353","Jaheim Bell","TE","NE","LAC","0.2","","0","0","0","0","-","-","-","0.1","1.0","0.00","-","-","-","-","-"
"354","Kenny Yeboah","TE","NYJ","BUF","0.2","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"355","Davis Allen","TE","LA","ARZ","0.2","","0","0","0","0","-","-","-","0.1","1.0","0.00","-","-","-","-","-"
"356","Jared Wayne","WR","HST","BLT","0.2","","0","0","0","0","-","-","-","0.1","1.2","0.00","-","-","-","-","-"
"357","Ko Kieft","TE","TB","CAR","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"358","Harrison Bryant","TE","LV","NO","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"359","Dallin Holker","TE","NO","LV","0.2","","0","0","0","0","-","-","-","0.1","1.0","0.00","-","-","-","-","-"
"360","Brenden Bates","TE","CLV","MIA","0.2","","0","0","0","0","-","-","-","0.1","0.7","0.00","-","-","-","-","-"
"361","Ross Dwelley","TE","ATL","WAS","0.2","","0","0","0","0","-","-","-","0.1","0.8","0.00","-","-","-","-","-"
"362","E.J. Jenkins","TE","PHI","DAL","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"363","Tyler Scott","WR","CHI","SEA","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"364","Tanner McLachlan","TE","CIN","DEN","0.1","","0","0","0","0","-","-","-","0.1","0.8","0.00","-","-","-","-","-"
"365","Jordan Whittington","WR","LA","ARZ","0.1","","0","0","0","0","-","-","-","0.1","0.7","-","-","-","-","-","-"
"366","Dylan Laube","RB","LV","NO","0.1","","0","0","0","0","0.2","1.0","0.00","-","-","-","-","-","-","-","-"
"367","Jaelon Darden","WR","SEA","CHI","0.1","","0","0","0","0","-","-","-","0.1","0.6","-","-","-","-","-","-"
"368","Ashton Dulin","WR","IND","NYG","0.1","","0","0","0","0","-","-","-","0.1","0.6","0.00","-","-","-","-","-"
"369","Quintin Morris","TE","BUF","NYJ","0.1","","0","0","0","0","-","-","-","0.1","0.5","-","-","-","-","-","-"
"370","Carson Steele","RB","KC","PIT","0.1","","0","0","0","0","0.1","0.3","-","0.0","0.3","-","-","-","-","-","-"
"371","Xavier Gipson","WR","NYJ","BUF","0.1","","0","0","0","0","-","-","-","0.1","0.5","-","-","-","-","-","-"
"372","Anthony Firkser","TE","KC","PIT","0.1","","0","0","0","0","-","-","-","0.1","0.5","-","-","-","-","-","-"
"373","Adam Prentice","RB","NO","LV","0.1","","0","0","0","0","-","-","-","0.1","0.4","-","-","-","-","-","-"
"374","Trayveon Williams","RB","CIN","DEN","0.1","","0","0","0","0","0.1","0.5","0.00","0.0","0.1","-","-","-","-","-","-"
"375","Avery Williams","RB","ATL","WAS","0.1","","0","0","0","0","0.1","0.7","0.00","-","-","-","-","-","-","-","-"
"376","Tim Jones","WR","JAX","TEN","0.1","","0","0","0","0","-","-","-","0.0","0.4","-","-","-","-","-","-"
"377","Chris Manhertz","TE","NYG","IND","0.1","","0","0","0","0","-","-","-","0.0","0.4","-","-","-","-","-","-"
"378","Feleipe Franks","TE","CAR","TB","0.1","","0","0","0","0","-","-","-","0.0","0.4","-","-","-","-","-","-"
"379","Ben Sims","TE","GB","MIN","0.1","","0","0","0","0","-","-","-","0.0","0.4","-","-","-","-","-","-"
"380","Ramel Keyton","WR","LV","NO","0.1","","0","0","0","0","-","-","-","0.0","0.4","-","-","-","-","-","-"
"381","Dareke Young","WR","SEA","CHI","0.1","","0","0","0","0","-","-","-","0.0","0.3","-","-","-","-","-","-"
"382","Marcedes Lewis","TE","CHI","SEA","0.0","","0","0","0","0","-","-","-","0.0","0.1","-","-","-","-","-","-"
"383","Irv Smith","TE","HST","BLT","0.0","","0","0","0","0","-","-","-","0.0","0.1","-","-","-","-","-","-"
