player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Justin Fields,82118,QB,CHI,1,70.4,27,28,8.0,2.89,0,2,6.5,60.7,17,0,10,10.5,38,2,13,6,80.6,79.4,58.1,91.9,0,0,42,0,20.0,106.7,5.3,2,8,0,1,3,1,2.4,123,4.4
Taylor Heinicke,9896,QB,WAS,1,68.2,22,28,7.9,3.17,3,0,0.0,53.6,15,0,16,0.0,33,0,9,32,78.7,49.0,46.3,64.0,1,1,35,0,18.8,77.8,9.1,3,2,0,2,2,2,5.7,149,5.3
Joe Burrow,28022,QB,CIN,1,88.0,25,28,6.9,2.34,2,2,6.9,78.6,22,0,5,0.0,29,0,9,7,78.5,89.9,90.4,57.5,0,0,31,0,20.0,109.2,3.4,1,0,0,1,1,0,0.0,206,7.4
Jalen Hurts,40291,QB,PHI,1,87.5,24,27,7.6,3.04,1,0,0.0,77.8,21,0,17,0.0,33,0,15,24,22.2,71.8,72.1,60.9,0,0,35,0,23.5,128.9,12.1,4,2,0,2,2,1,2.9,243,9.0
Matthew Stafford,4924,QB,LA,1,53.8,26,27,9.6,2.72,0,3,10.7,48.1,13,0,12,7.1,31,1,6,26,27.3,49.9,53.8,60.0,0,0,33,0,33.3,80.0,12.9,4,0,0,1,1,2,6.1,165,6.1
Jared Goff,10635,QB,DET,1,66.7,21,26,5.2,2.53,1,0,0.0,53.8,14,0,8,0.0,26,0,10,11,77.4,48.0,47.1,60.0,2,1,29,0,0.0,78.5,0.0,0,0,0,2,2,2,6.9,137,5.3
Zach Wilson,82096,QB,NYJ,1,75.0,24,25,6.0,2.39,0,0,0.0,72.0,18,0,7,0.0,29,0,11,22,26.7,61.5,52.9,80.1,0,0,29,0,28.6,101.1,6.9,2,2,0,1,1,1,3.4,154,6.2
Marcus Mariota,9435,QB,ATL,1,56.5,23,23,14.9,3.15,0,1,4.3,52.2,12,0,8,7.7,27,1,8,2,77.6,67.2,59.6,78.2,0,0,27,0,25.0,68.9,7.4,2,2,0,0,0,0,0.0,129,5.6
Davis Mills,52269,QB,HST,1,66.7,21,22,8.6,2.67,0,0,0.0,59.1,13,0,15,7.1,29,1,9,13,77.7,50.2,49.4,58.8,0,2,32,0,20.0,72.9,10.3,3,3,0,1,2,1,3.1,154,7.0
Lamar Jackson,46416,QB,BLT,1,59.1,22,22,10.4,3.79,0,2,8.7,54.5,12,0,10,7.7,25,1,7,3,40.9,81.6,64.9,90.7,0,0,27,1,30.0,87.9,12.0,3,0,0,0,1,0,0.0,133,6.0
Baker Mayfield,46518,QB,CAR,1,70.0,20,20,7.1,2.35,0,0,0.0,70.0,14,0,1,0.0,20,0,8,5,75.1,60.8,60.3,,0,0,20,0,0.0,126.0,0.0,0,0,0,0,2,1,5.0,155,7.8
Malik Willis,60341,QB,TEN,1,46.2,13,16,12.5,3.67,0,3,16.7,31.3,5,0,9,16.7,22,1,3,31,77.6,63.3,54.2,74.5,0,0,24,0,33.3,49.0,13.6,3,3,0,3,0,0,0.0,80,5.0
P.J. Walker,12134,QB,CAR,1,50.0,10,10,6.1,2.51,0,0,0.0,30.0,3,0,2,40.0,12,2,0,5,72.8,27.9,26.3,65.9,0,2,13,0,0.0,0.0,0.0,0,1,0,0,0,3,23.1,9,0.9
Brandon Allen,10835,QB,CIN,1,100.0,3,3,3.7,2.6,0,0,0.0,100.0,3,0,1,0.0,4,0,1,7,70.5,74.9,70.1,65.7,0,0,4,0,100.0,97.2,25.0,1,0,0,0,0,0,0.0,22,7.3
Taysom Hill,12112,TE,NO,1,100.0,1,1,13.0,3.4,0,0,0.0,100.0,1,0,1,0.0,1,0,1,20,66.7,70.4,70.7,71.8,0,0,1,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Nick Mullens,12282,QB,MIN,1,100.0,1,1,-6.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,0,18,60.4,60.3,60.1,,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0
