player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Ryan Tannehill,7014,QB,TEN,1,90.5,21,21,4.7,2.77,0,0,0.0,81.0,17,0,12,10.5,27,2,10,31,78.0,69.7,69.5,59.5,0,0,29,0,25.0,125.6,11.1,3,2,0,0,2,0,0.0,137,6.5
Marcus Mariota,9435,QB,ATL,1,41.2,17,19,13.0,3.69,0,0,0.0,36.8,7,0,11,0.0,20,0,6,2,25.2,51.3,49.1,61.6,0,1,20,0,9.1,41.3,5.0,1,0,0,2,0,2,10.0,139,7.3
Bailey Zappe,60396,QB,NE,1,78.6,14,15,5.5,3.21,0,0,0.0,66.7,10,0,6,9.1,18,1,4,19,22.6,51.0,53.6,,0,0,18,1,50.0,107.4,16.7,3,0,0,1,1,1,5.6,99,6.6
Tua Tagovailoa,60326,QB,MIA,1,76.9,13,14,13.7,2.58,1,1,5.9,57.1,8,0,4,20.0,15,2,5,17,74.5,76.6,75.0,,0,1,18,0,25.0,52.7,6.7,1,0,0,0,0,2,11.1,110,7.9
Daniel Jones,39395,QB,NYG,1,66.7,12,13,5.4,3.52,0,0,0.0,61.5,8,0,6,0.0,17,0,7,21,76.4,85.8,82.9,71.5,0,0,21,0,16.7,76.1,5.9,1,3,0,1,0,0,0.0,71,5.5
Mitchell Trubisky,11757,QB,PIT,1,53.8,13,13,16.0,3.09,0,1,6.3,53.8,7,0,7,0.0,17,0,5,25,75.1,60.7,62.8,55.3,0,1,20,0,42.9,41.8,17.6,3,1,0,0,0,2,10.0,84,6.5
Kenny Pickett,60515,QB,PIT,1,84.6,13,13,13.2,3.03,0,0,0.0,76.9,10,0,4,9.1,16,1,8,25,23.7,66.9,71.6,54.1,0,3,17,0,0.0,65.1,0.0,0,3,0,0,0,0,0.0,120,9.2
Brian Hoyer,5277,QB,NE,1,83.3,6,6,4.2,1.97,0,0,0.0,83.3,5,0,3,0.0,7,0,2,19,69.6,63.7,62.9,,0,0,7,0,33.3,92.4,14.3,1,0,0,0,0,0,0.0,37,6.2
Tyrod Taylor,6332,QB,NYG,1,66.7,3,3,21.0,3.3,0,0,0.0,33.3,1,0,2,50.0,5,1,3,21,16.2,47.3,54.1,50.4,0,1,5,0,0.0,5.6,0.0,0,2,0,0,0,2,40.0,11,3.7
Jack Fox,34735,P,DET,1,100.0,1,1,6.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,11,60.4,70.7,67.2,,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Tyler Boyd,10689,WR,CIN,1,100.0,1,1,21.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,7,65.7,66.3,74.8,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0
Ryan Wright,77591,P,MIN,1,100.0,1,1,13.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,18,60.4,73.1,68.8,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Braxton Berrios,47961,WR,NYJ,1,100.0,1,1,4.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,22,72.2,73.8,70.8,,0,0,1,0,,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0
