player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Geno Smith,7820,QB,SEA,1,66.7,33,36,12.4,3.1,1,2,5.4,58.3,21,0,14,4.5,42,1,14,29,79.5,55.3,54.2,63.6,0,2,43,0,21.4,85.9,7.1,3,3,0,2,3,5,11.6,264,7.3
Baker Mayfield,46518,QB,LA,1,66.7,33,35,8.8,2.9,1,2,5.3,62.9,22,0,11,0.0,41,0,12,26,80.0,61.9,63.9,50.7,0,0,44,0,36.4,91.4,9.8,4,2,1,0,1,0,0.0,230,6.6
Mac Jones,60323,QB,NE,1,87.1,31,35,5.3,2.42,1,2,5.4,68.6,24,0,6,11.1,37,3,13,19,79.5,83.3,85.8,56.1,0,1,39,1,16.7,75.3,2.7,1,1,0,3,0,0,0.0,235,6.7
Joe Burrow,28022,QB,CIN,1,63.3,30,33,8.2,2.49,2,2,5.4,54.5,18,0,14,5.3,37,1,13,7,80.2,74.3,70.2,73.8,0,1,43,0,7.1,85.3,2.7,1,2,0,1,2,0,0.0,239,7.2
Jalen Hurts,40291,QB,PHI,1,74.2,31,31,9.7,2.57,0,3,9.1,67.7,21,0,11,8.7,36,2,11,24,80.0,82.0,75.0,80.1,0,0,38,0,36.4,109.3,11.1,4,1,0,0,2,0,0.0,218,7.0
Mitchell Trubisky,11757,QB,PIT,1,76.7,30,30,11.0,2.91,0,3,9.4,73.3,22,0,9,4.3,31,1,16,25,77.9,67.7,66.8,,0,3,33,0,11.1,73.1,3.2,1,0,0,0,1,3,9.1,276,9.2
Tua Tagovailoa,60326,QB,MIA,1,45.8,24,28,12.8,2.76,0,1,3.3,35.7,10,0,11,9.1,33,1,8,17,78.3,49.7,45.0,74.8,0,0,35,1,18.2,65.3,6.1,2,3,0,4,1,1,2.9,145,5.2
Josh Allen,46601,QB,BUF,1,76.9,26,27,8.1,2.76,0,0,0.0,59.3,16,0,10,20.0,33,4,8,4,80.0,63.3,57.6,70.6,0,0,37,0,30.0,86.5,9.1,3,3,0,1,1,0,0.0,147,5.4
Daniel Jones,39395,QB,NYG,1,76.9,26,27,5.9,2.78,0,1,3.6,66.7,18,0,18,10.0,33,2,10,21,78.6,78.0,73.2,73.2,1,0,34,0,22.2,96.2,12.1,4,2,0,0,1,1,2.9,170,6.3
Sam Darnold,29048,QB,CAR,1,70.0,20,24,5.0,3.46,0,1,4.2,58.3,14,0,13,0.0,29,0,9,5,77.7,60.4,58.4,61.9,0,0,29,0,15.4,85.4,6.9,2,2,0,4,1,0,0.0,120,5.0
Brock Purdy,77672,QB,SF,1,84.2,19,21,5.9,2.71,1,1,4.3,76.2,16,0,9,0.0,22,0,9,28,76.9,69.1,65.4,68.0,0,0,26,0,0.0,134.0,0.0,0,1,0,1,2,1,3.8,185,8.8
Davis Mills,52269,QB,HST,1,84.2,19,21,9.9,2.53,0,2,9.1,76.2,16,0,8,0.0,22,0,9,13,75.9,86.4,86.1,58.3,0,1,23,0,0.0,80.5,0.0,0,1,1,1,0,0,0.0,175,8.3
Derek Carr,8671,QB,LV,1,68.4,19,20,10.2,3.39,0,2,9.5,55.0,11,0,10,15.4,23,2,6,23,76.4,63.6,66.3,53.9,0,2,24,0,0.0,36.9,0.0,0,3,0,1,0,2,8.3,137,6.9
Tyler Huntley,46448,QB,BLT,1,80.0,10,12,7.7,3.52,1,0,0.0,66.7,8,0,9,0.0,17,0,4,3,75.8,57.4,57.8,57.4,0,0,17,0,11.1,88.2,5.9,1,4,0,1,0,1,5.9,88,7.3
Brett Rypien,46487,QB,DEN,1,57.1,7,8,13.4,2.94,0,0,0.0,50.0,4,0,3,0.0,8,0,1,10,18.3,44.9,55.7,60.0,1,1,8,0,0.0,56.3,0.0,0,0,0,0,1,0,0.0,16,2.0
Jeff Driskel,10841,QB,HST,1,80.0,5,6,5.2,2.67,1,0,0.0,66.7,4,0,3,0.0,7,0,2,13,74.2,69.0,56.1,72.7,0,0,7,0,0.0,123.6,0.0,0,1,0,0,1,0,0.0,38,6.3
Anthony Brown,40316,QB,BLT,1,60.0,5,5,10.4,2.22,0,0,0.0,60.0,3,0,2,0.0,6,0,1,3,71.6,52.1,49.9,60.5,0,0,6,0,50.0,65.4,16.7,1,0,0,0,0,0,0.0,16,3.2
Tyrod Taylor,6332,QB,NYG,1,100.0,5,5,5.2,3.28,0,0,0.0,100.0,5,0,5,0.0,10,0,4,21,19.2,68.0,54.9,77.2,0,0,11,0,60.0,145.4,30.0,3,2,0,0,1,1,9.1,47,9.4
Joe Flacco,4332,QB,NYJ,1,33.3,3,3,10.0,2.55,0,0,0.0,33.3,1,0,1,0.0,4,0,0,22,14.2,24.7,25.7,,0,0,4,0,100.0,42.4,25.0,1,0,0,0,0,1,25.0,1,0.3
Josh Johnson,4474,QB,SF,1,100.0,1,2,6.0,1.45,1,0,0.0,50.0,1,0,0,0.0,2,0,1,28,67.8,52.4,56.7,56.3,0,0,2,0,,64.6,0.0,0,0,0,0,0,0,0.0,10,5.0
Jacoby Brissett,10725,QB,CLV,1,0.0,1,1,30.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,0,8,60.4,52.3,53.1,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kyler Murray,38334,QB,ARZ,1,100.0,1,1,2.0,4.55,0,0,0.0,100.0,1,0,1,0.0,2,0,0,1,63.6,57.5,60.1,58.3,0,0,2,0,0.0,104.2,0.0,0,1,0,0,0,0,0.0,9,9.0
Kenny Pickett,60515,QB,PIT,1,,0,1,,5.08,1,0,0.0,0.0,0,0,3,,4,0,1,25,66.9,61.3,56.0,64.1,0,0,4,0,33.3,39.6,25.0,1,2,0,0,0,0,0.0,0,0.0
