player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Taylor Heinicke,9896,QB,WAS,1,82.4,17,18,12.8,2.91,0,2,10.5,72.2,13,0,12,7.1,20,1,10,32,24.8,56.4,57.2,54.7,0,1,22,0,16.7,114.6,10.0,2,0,0,1,2,3,13.6,166,9.2
Zach Wilson,82096,QB,NYJ,1,60.0,15,18,12.3,3.09,1,0,0.0,50.0,9,0,11,0.0,21,0,3,22,75.7,30.2,32.6,56.3,0,1,21,0,27.3,41.9,14.3,3,0,0,2,0,2,9.5,92,5.1
Tyler Huntley,46448,QB,BLT,1,66.7,15,17,12.4,3.3,0,2,11.8,52.9,9,0,4,10.0,18,1,5,3,26.8,63.1,71.5,49.2,0,0,18,0,0.0,94.0,0.0,0,1,0,2,1,1,5.6,115,6.8
Carson Wentz,10636,QB,WAS,1,81.3,16,16,5.0,2.07,0,1,6.3,75.0,12,0,7,7.7,16,1,8,32,74.2,61.6,61.2,,0,0,17,0,0.0,117.4,0.0,0,0,0,0,1,1,5.9,123,7.7
Andy Dalton,6187,QB,NO,1,78.6,14,15,7.7,2.57,1,1,6.7,53.3,8,0,4,27.3,15,3,6,20,14.7,67.1,65.9,60.0,0,1,15,1,0.0,44.3,0.0,0,0,0,0,0,2,13.3,92,6.1
Chris Streveler,46440,QB,NYJ,1,78.6,14,15,9.1,3.35,0,0,0.0,66.7,10,0,6,9.1,19,1,5,22,25.2,41.0,41.9,52.0,1,0,20,0,0.0,82.6,0.0,0,4,0,0,0,2,10.0,90,6.0
Brett Rypien,46487,QB,DEN,1,50.0,8,8,8.6,2.24,0,1,12.5,50.0,4,0,1,0.0,8,0,3,10,70.3,48.0,48.2,,0,1,8,0,0.0,27.6,0.0,0,0,0,0,0,1,12.5,45,5.6
Nathan Peterman,11926,QB,CHI,1,75.0,4,5,17.8,3.04,0,0,0.0,60.0,3,0,0,0.0,5,0,2,6,68.0,68.5,67.7,,0,1,5,0,,33.3,0.0,0,0,1,0,0,0,0.0,25,5.0
Jeff Driskel,10841,QB,HST,1,100.0,3,4,6.0,3.05,0,0,0.0,75.0,3,0,1,0.0,4,0,2,13,70.2,59.7,67.5,51.6,0,0,4,0,0.0,106.3,0.0,0,0,0,1,0,0,0.0,40,10.0
Andy Lee,1906,P,ARZ,1,100.0,1,1,0.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,1,60.4,60.8,60.3,,0,0,1,0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
