player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Jacoby Brissett,10725,QB,CLV,1,71.0,31,34,10.2,2.89,0,2,5.6,61.8,21,0,8,4.5,36,1,16,8,79.0,70.5,64.6,79.1,0,1,38,0,0.0,79.3,0.0,0,2,0,3,1,1,2.6,230,6.8
Justin Herbert,28237,QB,LAC,1,75.0,32,34,5.5,2.79,1,0,0.0,64.7,22,0,12,8.3,38,2,14,27,79.5,64.9,65.1,57.1,0,0,40,0,8.3,93.8,2.6,1,3,0,1,1,0,0.0,228,6.7
Skylar Thompson,60417,QB,MIA,1,71.0,31,33,7.2,2.67,0,1,2.8,57.6,19,0,21,13.6,35,3,8,17,28.0,58.2,57.4,65.9,0,1,39,1,9.5,58.4,5.7,2,0,0,2,0,2,5.1,166,5.0
Lamar Jackson,46416,QB,BLT,1,76.0,25,32,10.1,3.07,2,1,3.1,59.4,19,0,15,0.0,35,0,7,3,80.6,65.1,60.1,68.9,0,1,37,1,6.7,71.6,2.9,1,2,0,5,1,1,2.7,174,5.4
Josh Allen,46601,QB,BUF,1,72.4,29,31,14.9,2.53,2,4,12.5,64.5,20,0,6,4.8,34,1,17,4,78.7,88.7,86.0,68.6,0,1,35,0,0.0,134.1,0.0,0,3,0,0,4,1,2.9,424,13.7
Jimmy Garoppolo,8697,QB,SF,1,70.4,27,30,8.6,2.54,3,1,3.0,60.0,18,0,11,5.3,32,1,12,28,78.7,70.1,67.2,66.4,0,0,36,1,18.2,109.4,6.3,2,0,0,0,2,1,2.8,253,8.4
Derek Carr,8671,QB,LV,1,74.1,27,30,11.9,3.1,0,1,3.0,63.3,19,0,15,5.0,33,1,6,23,78.4,66.7,70.7,58.3,0,0,37,2,13.3,110.6,6.1,2,1,0,3,2,1,2.7,241,8.0
Daniel Jones,39395,QB,NYG,1,88.0,25,27,5.6,2.7,1,0,0.0,77.8,21,0,13,4.5,31,1,14,21,28.8,69.8,70.5,65.1,0,0,33,1,7.7,100.2,3.2,1,3,0,1,0,1,3.0,217,8.0
Geno Smith,7820,QB,SEA,1,75.0,24,25,13.3,3.24,0,5,17.2,64.0,16,0,11,11.1,30,2,10,29,78.3,91.3,91.0,61.4,0,0,34,0,27.3,139.7,10.0,3,2,0,1,3,1,2.9,268,10.7
Ryan Tannehill,7014,QB,TEN,1,72.7,22,25,9.0,2.9,0,2,7.4,60.0,15,0,15,6.3,31,1,6,31,78.4,60.1,62.7,49.5,1,0,33,1,33.3,95.6,16.1,5,1,0,2,1,0,0.0,181,7.2
Marcus Mariota,9435,QB,ATL,1,62.5,24,25,8.8,2.68,0,1,3.6,56.0,14,0,14,6.7,34,1,8,2,28.5,67.2,65.9,62.7,0,0,37,0,35.7,86.6,14.7,5,4,0,1,1,1,2.7,147,5.9
Andy Dalton,6187,QB,NO,1,73.9,23,24,7.8,2.68,0,1,3.8,66.7,16,0,9,5.9,26,1,8,20,78.5,69.7,68.6,61.5,1,1,28,0,11.1,86.6,3.8,1,1,0,0,1,1,3.6,187,7.8
Davis Mills,52269,QB,HST,1,78.3,23,24,5.3,2.16,1,0,0.0,66.7,16,0,9,11.1,25,2,6,13,77.1,64.4,67.8,55.8,0,0,26,1,11.1,81.9,4.0,1,0,0,0,0,0,0.0,140,5.8
Justin Fields,82118,QB,CHI,1,85.0,20,21,8.9,3.18,1,1,4.3,71.4,15,1,13,11.8,29,2,13,6,26.8,77.9,56.2,92.4,0,0,32,2,15.4,118.8,6.9,2,6,0,0,1,2,6.3,208,9.9
Bailey Zappe,60396,QB,NE,1,85.7,21,21,8.2,2.8,0,0,0.0,81.0,17,0,2,5.6,22,1,11,19,26.4,77.6,82.7,44.6,0,1,26,0,0.0,100.0,0.0,0,1,0,0,1,0,0.0,188,9.0
Zach Wilson,82096,QB,NYJ,1,77.8,18,21,10.8,2.73,1,1,4.5,66.7,14,0,5,0.0,24,0,10,22,77.4,81.9,79.7,65.7,2,0,26,0,40.0,99.3,8.3,2,1,0,0,0,0,0.0,210,10.0
Cooper Rush,12324,QB,DAL,1,73.3,15,16,7.4,2.07,0,0,0.0,62.5,10,0,10,9.1,19,1,4,9,24.5,62.9,63.5,56.2,1,0,19,0,30.0,80.7,15.8,3,0,0,0,0,1,5.3,102,6.4
P.J. Walker,12134,QB,CAR,1,83.3,6,6,12.7,2.2,0,0,0.0,83.3,5,0,3,0.0,8,0,3,5,70.3,70.8,69.9,,0,0,8,0,66.7,108.3,25.0,2,0,0,0,0,0,0.0,60,10.0
Case Keenum,7323,QB,BUF,1,40.0,5,5,6.4,1.88,0,0,0.0,40.0,2,0,0,0.0,5,0,0,4,70.2,28.6,28.6,60.0,0,0,5,0,,47.9,0.0,0,0,0,0,0,1,20.0,8,1.6
Taysom Hill,12112,TE,NO,1,100.0,1,1,18.0,2.2,0,1,100.0,100.0,1,0,0,0.0,1,0,1,20,22.5,94.4,82.5,90.3,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,22,22.0
Teddy Bridgewater,8667,QB,MIA,1,,0,1,,2.0,0,0,0.0,0.0,0,0,1,,1,0,0,17,60.4,60.0,60.0,,0,0,1,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Justin Jefferson,61398,WR,MIN,1,100.0,1,1,-5.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,18,72.7,86.4,60.3,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0
Cooper Kupp,11824,WR,LA,1,0.0,1,1,25.0,3.3,0,0,0.0,0.0,0,0,1,,1,0,0,26,70.9,66.7,57.4,56.6,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Riley Dixon,10862,P,LA,1,100.0,1,1,6.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,26,60.4,70.7,67.2,,0,0,1,0,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
