"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"358","Gunner Olszewski","PIT","wr","6","17","35.7","0","0","0","0","0","0","0","0","0","0","20.7819","13.6633","169.5013","0.9711","1.6325","0.8162","0.0234","1210.2787","0.8876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"359","David Wells","TB","te","5","17","15.8","0","0","0","0","0","0","0","0","0","0","9.0043","6.4112","66.6847","0.4507","0.0785","0.0392","0.0237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"360","Davis Allen","LA","te","10","17","15.4","0","0","0","0","0","0","0","0","0","0","8.5734","6.2125","64.8625","0.4498","0.0761","0.038","0.0254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"361","Lawrence Cager","NYG","te","13","17","15.3","0","0","0","0","0","0","0","0","0","0","8.6109","6.2825","62.6311","0.4603","0.0738","0.0369","0.0154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"362","Zach Evans","LA","rb","10","17","19.4","0","0","0","0","0","0","0","12.147","54.4352","0.3526","7.4303","5.9922","45.4203","0.2264","0.1362","0.0681","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"363","Chris Manhertz","DEN","te","9","17","14.2","0","0","0","0","0","0","0","0","0","0","8.0145","5.8675","56.4963","0.4502","0.0694","0.0347","0.0242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"364","Xavier Hutchinson","HST","wr","7","17","33.9","0","0","0","0","0","0","0","0","0","0","20.7354","13.6612","155.142","0.7901","0.1298","0.0649","0.0344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"365","Mike Boone","HST","rb","7","17","18.9","0","0","0","0","0","0","0","9.9911","42.4724","0.2543","8.2942","6.5649","50.6569","0.2481","0.1216","0.0608","0.013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"366","Jeremy Ruckert","NYJ","te","7","17","13.9","0","0","0","0","0","0","0","0","0","0","7.6145","5.4893","58.4735","0.4187","0.0669","0.0335","0.0221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"367","Ian Thomas","CAR","te","7","17","13.5","0","0","0","0","0","0","0","0","0","0","8.367","6.2359","50.1241","0.382","0.0678","0.0339","0.0153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"368","Anthony McFarland Jr.","PIT","rb","6","17","18.1","0","0","0","0","0","0","0","24.0988","104.8715","0.7011","2.1315","1.7267","12.7075","0.0704","0.1661","0.0831","0.0127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"369","Nelson Agholor","BLT","wr","13","17","32.6","0","0","0","0","0","0","0","0","0","0","19.6293","12.4022","152.318","0.8425","0.1761","0.088","0.0181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"370","Tyrion Davis-Price","SF","rb","9","17","17.5","0","0","0","0","0","0","0","20.6352","88.7653","0.6505","2.9407","2.3657","17.7304","0.1007","0.1445","0.0722","0.0206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"371","Ray-Ray McCloud III","SF","wr","9","17","32.3","0","0","0","0","0","0","0","0","0","0","22.0553","14.5893","140.0168","0.7411","1.5529","0.7764","0.0405","1034.9918","0.7541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"372","Latavius Murray","BUF","rb","13","17","17","0","0","0","0","0","0","0","12.0803","49.3992","0.3525","6.7414","5.5622","34.851","0.1633","0.1033","0.0516","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"373","Richie James","KC","wr","10","17","30.6","0","0","0","0","0","0","0","0","0","0","16.8697","12.9104","128.5427","0.8047","0.1065","0.0532","0.0206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"374","Dyami Brown","WAS","wr","14","17","30.4","0","0","0","0","0","0","0","0","0","0","17.8814","10.1823","153.876","0.8063","0.09","0.045","0.0203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"375","Elijah Higgins","ARZ","te","14","17","10.5","0","0","0","0","0","0","0","0","0","0","5.9588","4.2569","45.8327","0.2728","0.0521","0.0261","0.0131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"376","Hunter Long","LA","te","10","17","10.4","0","0","0","0","0","0","0","0","0","0","5.7156","4.103","44.9954","0.3048","0.0498","0.0249","0.0166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"377","Cedric Tillman","CLV","wr","5","17","29.8","0","0","0","0","0","0","0","0","0","0","18.0322","11.1404","145.6509","0.6893","0.1058","0.0529","0.0236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"378","Eric Gray","NYG","rb","13","17","14.5","0","0","0","0","0","0","0","6.5518","29.1185","0.1909","6.5848","5.3009","40.41","0.1942","0.094","0.047","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"379","Andrew Beck","HST","rb","7","17","13.9","0","0","0","0","0","0","0","3.9964","13.017","0.0836","7.2574","5.5867","50.7322","0.248","0.078","0.039","0.0083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"380","Stone Smartt","LAC","te","5","17","8.8","0","0","0","0","0","0","0","0","0","0","4.8004","3.5298","36.467","0.273","0.0428","0.0214","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"381","Velus Jones Jr.","CHI","wr","13","17","28.5","0","0","0","0","0","0","0","0","0","0","18.6051","12.162","133.263","0.6167","1.4032","0.7016","0.0252","1387.5416","0.8037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"382","Ross Dwelley","SF","te","9","17","8.6","0","0","0","0","0","0","0","0","0","0","4.4111","3.096","37.2636","0.2978","0.0371","0.0186","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"383","Payne Durham","TB","te","5","17","7.9","0","0","0","0","0","0","0","0","0","0","4.5022","3.1952","33.3017","0.2205","0.0391","0.0196","0.0118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"384","Malik Heath","GB","wr","6","17","26.3","0","0","0","0","0","0","0","0","0","0","15.897","9.9401","125.8589","0.626","0.0944","0.0472","0.0231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"385","Patrick Ricard","BLT","rb","13","17","11","0","0","0","0","0","0","0","0","0","0","6.8702","5.3645","41.5301","0.2481","0.0476","0.0238","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"386","Brandon Powell","MIN","wr","13","17","25.1","0","0","0","0","0","0","0","0","0","0","17.1011","12.9693","99.3902","0.4266","0.9063","0.4531","0.0257","320.3196","0.3081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"387","Andrei Iosivas","CIN","wr","7","17","25.1","0","0","0","0","0","0","0","0","0","0","12.96","8.8937","115.5699","0.7761","0.0845","0.0422","0.0212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"388","Jakob Johnson","LV","rb","13","17","10.1","0","0","0","0","0","0","0","0","0","0","6.3261","5.0557","38.086","0.2035","0.0483","0.0242","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"389","Emanuel Wilson","GB","rb","6","17","10.1","0","0","0","0","0","0","0","17.0681","59.6404","0.4126","1.0963","0.8712","6.4401","0.0331","0.1162","0.0581","0.0119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"390","Andrew Ogletree","IND","te","11","3","3.8","0","0","0","0","0","0","0","0","0","0","2.1694","1.5381","16.1979","0.1109","0.0188","0.0094","0.0056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"391","Demarcus Robinson","LA","wr","10","17","23.4","0","0","0","0","0","0","0","0","0","0","14.7579","9.6177","104.1423","0.5723","0.1286","0.0643","0.0199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"392","Colton Dowell","TEN","wr","7","17","22.3","0","0","0","0","0","0","0","0","0","0","12.4614","7.87","110.4931","0.5654","0.0748","0.0374","0.0168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"393","Equanimeous St. Brown","CHI","wr","13","17","20.8","0","0","0","0","0","0","0","0","0","0","13.531","7.787","103.0433","0.447","0.0664","0.0332","0.0148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"394","Noah Brown","HST","wr","7","17","20.6","0","0","0","0","0","0","0","0","0","0","12.9596","7.9265","96.3331","0.5054","0.1105","0.0552","0.0156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"395","Matt Bushman","KC","te","10","1","0.7","0","0","0","0","0","0","0","0","0","0","0.346","0.2546","2.7265","0.0268","0.0031","0.0016","0.0007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"396","River Cracraft","MIA","wr","10","17","19.7","0","0","0","0","0","0","0","0","0","0","11.4477","7.4352","92.6244","0.5059","0.0687","0.0343","0.0181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"397","Keith Smith","ATL","rb","11","17","3.8","0","0","0","0","0","0","0","0","0","0","2.4005","1.9105","14.086","0.075","0.0182","0.0091","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"398","Michael Burton","DEN","rb","9","17","3","0","0","0","0","0","0","0","6.2774","20.3741","0.1543","0","0","0","0","0.0384","0.0192","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"399","Dax Milne","WAS","wr","14","17","17.8","0","0","0","0","0","0","0","0","0","0","11.1155","6.8514","88.8207","0.423","0.9591","0.4795","0.0141","279.7594","0.3039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"400","Erik Ezukanma","MIA","wr","10","17","16.9","0","0","0","0","0","0","0","0","0","0","9.7306","6.2537","79.6693","0.451","0.0593","0.0296","0.0156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"401","Charlie Jones","CIN","wr","7","17","16.3","0","0","0","0","0","0","0","0","0","0","9.0157","6.1274","77.4033","0.5107","1.3995","0.6997","0.0146","1127.7849","0.8946","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"402","Dareke Young","SEA","wr","5","17","16.2","0","0","0","0","0","0","0","0","0","0","9.357","6.1507","76.0309","0.4034","0.0582","0.0291","0.0168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"403","Tim Jones","JAX","wr","9","17","16","0","0","0","0","0","0","0","0","0","0","9.2772","6.1934","71.1837","0.4507","0.0585","0.0292","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"404","Jason Brownlee","NYJ","wr","7","17","16","0","0","0","0","0","0","0","0","0","0","9.2462","5.7616","77.4074","0.4208","0.0547","0.0274","0.0154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"405","Kene Nwangwu","MIN","rb","13","14","-0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3306","0.1653","0","895.7497","0.6071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"406","Gary Brightwell","NYG","rb","13","17","-0.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3023","0.6511","0","1051.2479","0.7769","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"407","DeAndre Carter","LV","wr","13","17","12.5","0","0","0","0","0","0","0","0","0","0","7.4763","5.091","59.1478","0.3142","0.8047","0.4024","0.0102","314.4083","0.2709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"408","D'Wayne Eskridge","SEA","wr","5","11","12.3","0","0","0","0","0","0","0","0","0","0","7.5002","4.8656","57.6983","0.2839","0.0434","0.0217","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"409","Jalen Brooks","DAL","wr","7","17","11.6","0","0","0","0","0","0","0","0","0","0","6.6884","4.2922","55.6234","0.2869","0.0408","0.0204","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"410","Byron Pringle","WAS","wr","14","17","11.2","0","0","0","0","0","0","0","0","0","0","6.7659","4.3426","50.8489","0.3039","0.0343","0.0172","0.0077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411","Justin Shorter","BUF","wr","13","14","10.1","0","0","0","0","0","0","0","0","0","0","5.5574","3.5415","50.21","0.2579","0.0336","0.0168","0.0078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"412","Miles Boykin","PIT","wr","6","17","9.3","0","0","0","0","0","0","0","0","0","0","5.3287","3.522","42.2259","0.2529","0.0333","0.0166","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"413","Derius Davis","LAC","wr","5","17","7.8","0","0","0","0","0","0","0","7.6835","49.7539","0.389","0.6","0.4057","4.6436","0.0255","1.0329","0.5164","0.0048","313.5573","0.3035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"414","Danny Gray","SF","wr","9","14","7.4","0","0","0","0","0","0","0","0","0","0","4.4298","2.8949","33.7339","0.1902","0.0272","0.0136","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"415","Cody Thompson","SEA","wr","5","6","5","0","0","0","0","0","0","0","0","0","0","2.8796","1.8933","23.4261","0.1319","0.018","0.009","0.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"416","David Bell","CLV","wr","5","17","4.6","0","0","0","0","0","0","0","0","0","0","2.7742","1.8145","21.8793","0.104","0.0164","0.0082","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"417","Ronnie Bell","SF","wr","9","3","1.7","0","0","0","0","0","0","0","0","0","0","0.9615","0.6271","8.1137","0.05","0.006","0.003","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"418","Justyn Ross","KC","wr","10","1","0.6","0","0","0","0","0","0","0","0","0","0","0.346","0.2342","2.6929","0.0199","0.0022","0.0011","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"419","Kearis Jackson","TEN","wr","7","3","-0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1267","0.0633","0","45.0365","0.0409","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"420","Ihmir Smith-Marsette","CAR","wr","7","17","-0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9923","0.4961","0","352.7445","0.3586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"421","Clayton Tune","ARZ","qb","14","17","66.7","0","106.4323","162.1799","958.8469","4.6726","4.7588","15.2249","14.9393","126.245","0.3874","0","0","0","0","2.1311","1.0655","0.2476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"422","Jake Browning","CIN","qb","7","17","27.6","0","32.9391","48.5905","384.4078","2.8403","1.413","3.6625","2.7385","17.9295","0.0989","0","0","0","0","0.5559","0.2779","0.0985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"423","Blaine Gabbert","KC","qb","10","17","27.4","0","34.1573","51.7039","380.8038","2.8246","1.4168","3.1887","2.2212","18.2118","0.1045","0","0","0","0","0.6217","0.3109","0.0709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"424","Kyle Allen","BUF","qb","13","17","25.9","0","31.0708","50.7084","380.9753","2.4177","1.0468","3.1719","1.6063","16.9874","0.083","0","0","0","0","0.6376","0.3188","0.0745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"425","Easton Stick","LAC","qb","5","17","24.3","0","35.0452","50.8577","370.1546","2.1691","1.4654","3.6846","2.9044","18.73","0.0957","0","0","0","0","0.5807","0.2903","0.0793","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"426","Nick Mullens","MIN","qb","13","17","24.1","0","32.5543","50.5949","373.6443","2.2085","1.7593","2.6455","0.4473","17.0038","0.0834","0","0","0","0","0.5172","0.2586","0.0907","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"427","Jameis Winston","NO","qb","11","17","23.2","0","29.4618","43.182","351.4028","2.0632","1.2399","3.2807","2.7697","18.5281","0.0591","0","0","0","0","0.4886","0.2443","0.0705","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428","Brian Hoyer","LV","qb","13","17","23.1","0","33.0099","49.2813","341.385","2.0546","1.0389","2.9617","0.8555","17.0007","0.0969","0","0","0","0","0.5271","0.2635","0.0995","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"429","Cooper Rush","DAL","qb","7","17","23","0","30.8116","47.986","354.4354","2.0536","0.9905","2.9966","1.0385","13.6481","0.0696","0","0","0","0","0.5631","0.2815","0.0695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"430","Matt Corral","NE","qb","11","17","23","0","29.0983","42.6945","317.2772","1.8702","1.1924","3.7159","3.2386","36.8057","0.0804","0","0","0","0","0.5019","0.2509","0.0556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"431","Stetson Bennett","LA","qb","10","17","22.9","0","31.9166","46.1896","358.4111","1.9599","1.3496","3.5251","2.9509","14.9321","0.1064","0","0","0","0","0.5323","0.2662","0.0814","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"432","Zach Wilson","NYJ","qb","7","17","22.7","0","30.8091","44.8997","335.4181","1.936","1.0945","4.6471","2.5901","20.124","0.1302","0","0","0","0","0.4825","0.2413","0.0603","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"433","Mitch Trubisky","PIT","qb","6","17","22.1","0","29.2115","47.0693","323.6598","2.0323","1.025","2.8037","2.1889","16.1871","0.0735","0","0","0","0","0.4147","0.2073","0.0888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"434","Tyrod Taylor","NYG","qb","13","17","22","0","28.239","42.7783","306.6517","1.7191","0.5788","4.4043","4.8287","22.3177","0.2287","0","0","0","0","0.5299","0.2649","0.0529","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"435","Marcus Mariota","PHI","qb","10","17","21.8","0","27.9213","44.1477","328.054","1.8978","1.069","3.6838","3.1703","20.1586","0.0567","0","0","0","0","0.5906","0.2953","0.0409","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"436","Drew Lock","SEA","qb","5","17","21.8","0","28.7971","45.0094","321.4963","1.8888","1.2766","2.9665","2.3806","16.7645","0.1743","0","0","0","0","0.4983","0.2491","0.0734","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"437","Teddy Bridgewater","DET","qb","9","17","21.6","0","30.4141","45.0225","315.8067","2.0002","0.9504","2.7667","2.146","13.3609","0.1004","0","0","0","0","0.2877","0.1438","0.0769","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"438","Sam Darnold","SF","qb","9","17","21.5","0","28.1144","42.9887","316.0692","1.9844","1.1701","3.2312","2.0665","20.377","0.0374","0","0","0","0","0.5869","0.2934","0.0805","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"439","C.J. Beathard","JAX","qb","9","17","21.4","0","30.7547","47.1094","312.0105","2.0474","1.366","3.3484","1.5401","16.7501","0.0968","0","0","0","0","0.5193","0.2596","0.0573","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
