"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"162","A.T. Perry","NO","wr","11","NYG","7.6","0","0","0","0","0","0","0","0","0","4.1282","2.6189","37.3365","0.2043","0.0249","0.0124","0.0066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Treylon Burks","TEN","wr","7","HST","7.6","0","0","0","0","0","0","0","0","0","4.4506","2.8234","35.9241","0.2028","0.0239","0.0119","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","Jordan Mason","SF","rb","9","@ARZ","6.8","0","0","0","0","0","0","7.991","38.7147","0.2564","0.8966","0.7226","5.3665","0.0312","0.0529","0.0265","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","K.J. Osborn","MIN","wr","13","@CIN","7.5","0","0","0","0","0","0","0","0","0","4.4516","3.0156","34.2579","0.181","0.0291","0.0146","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","Darius Slayton","NYG","wr","13","@NO","7.5","0","0","0","0","0","0","0","0","0","4.4982","2.6657","38.0383","0.1819","0.0495","0.0248","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","Chris Rodriguez Jr.","WAS","rb","14","@LA","6.7","0","0","0","0","0","0","5.9801","26.8718","0.1581","1.9522","1.5684","11.7427","0.0589","0.0533","0.0266","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Rashod Bateman","BLT","wr","13","@JAX","7.4","0","0","0","0","0","0","0","0","0","4.3747","2.8075","35.7765","0.1727","0.0306","0.0153","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","Latavius Murray","BUF","rb","13","DAL","6.6","0","0","0","0","0","0","6.8952","28.5022","0.2076","1.7246","1.4215","8.9289","0.0409","0.0444","0.0222","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","Royce Freeman","LA","rb","10","WAS","6.6","0","0","0","0","0","0","8.0507","32.0958","0.209","1.3878","1.1331","8.0033","0.0433","0.0682","0.0341","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","Odell Beckham Jr.","BLT","wr","13","@JAX","7.2","0","0","0","0","0","0","0","0","0","4.461","2.8089","32.5442","0.1905","0.021","0.0105","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","DJ Chark Jr.","CAR","wr","7","ATL","7.2","0","0","0","0","0","0","0","0","0","3.9742","2.2895","36.1243","0.2193","0.0189","0.0095","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","Kenneth Gainwell","PHI","rb","10","@SEA","6.4","0","0","0","0","0","0","5.4009","24.7261","0.2175","1.6751","1.321","10.5145","0.0464","0.0438","0.0219","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","Kyler Murray","ARZ","qb","14","SF","14.4","23.2161","35.3408","210.6267","0.9648","0.8126","2.5946","2.9153","22.469","0.1358","0","0","0","0","0.4692","0.2346","0.0647","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","Bailey Zappe","NE","qb","11","KC","14.4","21.1025","33.3906","229.8548","1.2283","1.137","2.4611","2.0819","10.5116","0.09","0","0","0","0","0.4788","0.2394","0.0408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","Tyler Conklin","NYJ","te","7","@MIA","6.1","0","0","0","0","0","0","0","0","0","3.5359","2.5826","24.8907","0.1679","0.0436","0.0218","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","Desmond Ridder","ATL","qb","11","@CAR","14.2","18.7275","29.4718","198.8504","1.0855","0.5551","2.3289","4.3302","16.4495","0.1685","0","0","0","0","0.5066","0.2533","0.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","Alex Erickson","LAC","wr","5","@LV","6.8","0","0","0","0","0","0","0","0","0","3.974","2.5804","32.1144","0.1617","0.0244","0.0122","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","Jamaal Williams","NO","rb","11","NYG","6","0","0","0","0","0","0","6.8695","28.1735","0.2259","1.1259","0.931","6.7077","0.0347","0.0716","0.0358","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","Khalil Shakir","BUF","wr","13","DAL","6.7","0","0","0","0","0","0","0","0","0","3.8398","2.5303","32.0809","0.1676","0.097","0.0485","0.0095","48.9453","0.0341","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","Michael Wilson","ARZ","wr","14","SF","6.7","0","0","0","0","0","0","0","0","0","4.326","2.8127","31.4881","0.1301","0.0267","0.0134","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","Trey Palmer","TB","wr","5","@GB","6.7","0","0","0","0","0","0","0.1124","0.7257","0.0058","4.0847","2.5187","31.6713","0.1512","0.0253","0.0126","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","Case Keenum","HST","qb","7","@TEN","13.9","20.8701","33.8927","218.5481","1.0764","0.724","1.8747","1.4675","11.7065","0.0787","0","0","0","0","0.4394","0.2197","0.0543","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","Jalin Hyatt","NYG","wr","13","@NO","6.6","0","0","0","0","0","0","0","0","0","3.7026","2.3646","32.3925","0.16","0.0225","0.0112","0.0056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","Dalvin Cook","NYJ","rb","7","@MIA","5.8","0","0","0","0","0","0","6.6498","28.5869","0.1683","1.3442","1.0869","6.8797","0.0322","0.083","0.0415","0.0099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","Samaje Perine","DEN","rb","9","@DET","5.8","0","0","0","0","0","0","3.8717","16.7113","0.1111","2.2046","1.7935","11.9821","0.0803","0.0274","0.0137","0.0033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","Dawson Knox","BUF","te","13","DAL","5.7","0","0","0","0","0","0","0","0","0","2.8636","2.0724","24.1688","0.1962","0.0179","0.0089","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","Cade Otton","TB","te","5","@GB","5.7","0","0","0","0","0","0","0","0","0","3.4588","2.4189","24.0268","0.1416","0.0261","0.013","0.0073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","DeVante Parker","NE","wr","11","KC","6.5","0","0","0","0","0","0","0","0","0","3.6811","2.2484","32.9544","0.1568","0.0167","0.0083","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","Curtis Samuel","WAS","wr","14","@LA","6.5","0","0","0","0","0","0","0.7507","4.2064","0.0438","3.6174","2.6042","25.1238","0.1217","0.033","0.0165","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","Rondale Moore","ARZ","wr","14","SF","6.5","0","0","0","0","0","0","0.686","4.0553","0.0313","4.1323","3.1917","23.3494","0.072","0.0375","0.0188","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Alec Pierce","IND","wr","11","PIT","6.5","0","0","0","0","0","0","0","0","0","3.7173","2.206","32.7987","0.1761","0.0264","0.0132","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Matt Breida","NYG","rb","13","@NO","5.7","0","0","0","0","0","0","4.4178","19.9635","0.0991","1.8666","1.4745","12.0819","0.0795","0.0456","0.0228","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Emari Demercado","ARZ","rb","14","SF","5.7","0","0","0","0","0","0","5.1449","23.3815","0.1438","1.6142","1.3021","9.6481","0.0444","0.0454","0.0227","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","Jaleel McLaughlin","DEN","rb","9","@DET","5.6","0","0","0","0","0","0","5.5006","24.8004","0.1722","1.3109","1.0517","7.914","0.04","0.0451","0.0226","0.0055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Noah Fant","SEA","te","5","PHI","5.5","0","0","0","0","0","0","0","0","0","3.1053","2.3408","23.2879","0.1403","0.0209","0.0104","0.0075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","JuJu Smith-Schuster","NE","wr","11","KC","6.3","0","0","0","0","0","0","0","0","0","3.712","2.6998","28.7412","0.1279","0.0399","0.0199","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Michael Gallup","DAL","wr","7","@BUF","6.3","0","0","0","0","0","0","0","0","0","4.2277","2.4738","30.187","0.1397","0.0167","0.0084","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Josh Reynolds","DET","wr","9","DEN","6.2","0","0","0","0","0","0","0","0","0","3.4286","2.1795","28.6832","0.1842","0.0168","0.0084","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Xavier Gipson","NYJ","wr","7","@MIA","6.2","0","0","0","0","0","0","0.497","3.2087","0.0249","3.3898","2.2035","26.9925","0.1376","0.1087","0.0543","0.0057","51.6326","0.0473","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","Marvin Mims Jr.","DEN","wr","9","@DET","6.2","0","0","0","0","0","0","0.3541","2.2864","0.0186","3.2176","1.9975","29.8601","0.1546","0.1173","0.0587","0.0059","78.5916","0.0609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","Justice Hill","BLT","rb","13","@JAX","5.4","0","0","0","0","0","0","5.0387","23.1349","0.1451","1.5254","1.2306","7.8815","0.0362","0.0558","0.0279","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","Calvin Austin III","PIT","wr","6","@IND","6","0","0","0","0","0","0","0.4316","2.6876","0.0193","3.2086","2.0816","27.3081","0.1382","0.0966","0.0483","0.0034","70.7229","0.0452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","D'Onta Foreman","CHI","rb","13","@CLV","5.2","0","0","0","0","0","0","6.3448","28.7196","0.1593","0.9539","0.7525","5.668","0.0188","0.0573","0.0286","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","Chase Edmonds","TB","rb","5","@GB","5.2","0","0","0","0","0","0","5.6195","24.4818","0.1515","1.2188","0.9593","7.059","0.0309","0.0347","0.0173","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","Allen Robinson II","PIT","wr","6","@IND","5.9","0","0","0","0","0","0","0","0","0","3.6056","2.3708","26.3903","0.1415","0.0173","0.0086","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","Nick Westbrook-Ikhine","TEN","wr","7","HST","5.9","0","0","0","0","0","0","0","0","0","3.1181","2.0113","27.7035","0.1803","0.0218","0.0109","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","Juwan Johnson","NO","te","11","NYG","5","0","0","0","0","0","0","0","0","0","2.5958","1.793","22.8734","0.1611","0.0187","0.0094","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","Mike Gesicki","NE","te","11","KC","5","0","0","0","0","0","0","0","0","0","2.8768","1.9711","21.3313","0.1449","0.0165","0.0082","0.0075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","Adam Trautman","DEN","te","9","@DET","5","0","0","0","0","0","0","0","0","0","2.8601","2.1115","19.9182","0.1551","0.0289","0.0144","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","Jameson Williams","DET","wr","9","DEN","5.6","0","0","0","0","0","0","0","0","0","2.9611","1.9096","27.1122","0.1654","0.0179","0.0089","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","Xavier Hutchinson","HST","wr","7","@TEN","5.6","0","0","0","0","0","0","0.1199","0.7741","0.0059","3.4902","2.2493","25.4224","0.1178","0.0228","0.0114","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","Darnell Mooney","CHI","wr","13","@CLV","5.5","0","0","0","0","0","0","0","0","0","3.6249","2.2428","26.5381","0.1031","0.0132","0.0066","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Deven Thompkins","TB","wr","5","@GB","5.5","0","0","0","0","0","0","0.5619","3.5184","0.0285","3.0965","1.8603","24.921","0.1165","0.1191","0.0595","0.0045","110.693","0.0792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","Skyy Moore","KC","wr","10","@NE","5.5","0","0","0","0","0","0","0.2523","1.5296","0.0126","3.0266","2.0559","23.6612","0.1457","0.0207","0.0103","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","JaMycal Hasty","NE","rb","11","KC","4.7","0","0","0","0","0","0","4.2562","19.6932","0.1316","1.2373","0.9846","7.5955","0.035","0.0361","0.0181","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","Roschon Johnson","CHI","rb","13","@CLV","4.7","0","0","0","0","0","0","3.1978","14.6913","0.0904","1.7886","1.4051","10.3608","0.0394","0.0341","0.0171","0.0027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","Tommy Tremble","CAR","te","7","ATL","4.5","0","0","0","0","0","0","0","0","0","2.5343","1.7873","18.1937","0.1439","0.0192","0.0096","0.0075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","Ihmir Smith-Marsette","CAR","wr","7","ATL","5.3","0","0","0","0","0","0","0","0","0","2.9663","1.8861","25.0451","0.1493","0.0786","0.0393","0.0034","19.6777","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","Noah Gray","KC","te","10","@NE","4.2","0","0","0","0","0","0","0","0","0","2.1917","1.6579","16.2103","0.1515","0.0182","0.0091","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","Tank Bigsby","JAX","rb","9","BLT","4.2","0","0","0","0","0","0","3.9334","17.8984","0.1292","1.0247","0.8325","6.4869","0.0348","0.0331","0.0165","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","Kylen Granson","IND","te","11","PIT","4.1","0","0","0","0","0","0","0","0","0","2.2484","1.6649","17.4167","0.1083","0.0224","0.0112","0.0056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","Durham Smythe","MIA","te","10","NYJ","4.1","0","0","0","0","0","0","0","0","0","2.3038","1.7601","16.4452","0.11","0.019","0.0095","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","Allen Lazard","NYJ","wr","7","@MIA","4.9","0","0","0","0","0","0","0","0","0","2.8345","1.8113","22.7035","0.131","0.0117","0.0059","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","Isaiah Spiller","LAC","rb","5","@LV","4.1","0","0","0","0","0","0","5.4437","23.2093","0.1382","0.5926","0.4809","3.6713","0.0184","0.0378","0.0189","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","Jauan Jennings","SF","wr","9","@ARZ","4.8","0","0","0","0","0","0","0","0","0","2.8056","1.8602","21.5506","0.1296","0.0252","0.0126","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","Kadarius Toney","KC","wr","10","@NE","4.8","0","0","0","0","0","0","0.8256","5.0831","0.0426","2.1917","1.622","17.138","0.1138","0.022","0.011","0.0027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","Jalen Tolbert","DAL","wr","7","@BUF","4.8","0","0","0","0","0","0","0","0","0","2.8512","1.7348","24.1566","0.1119","0.0164","0.0082","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","Rico Dowdle","DAL","rb","7","@BUF","4","0","0","0","0","0","0","5.4802","23.7173","0.1441","0.5244","0.4166","3.0214","0.0137","0.0387","0.0193","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","Tanner Hudson","CIN","te","7","MIN","3.9","0","0","0","0","0","0","0","0","0","1.9651","1.4647","16.0782","0.1391","0.0174","0.0087","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","Lucas Krull","DEN","te","9","@DET","3.9","0","0","0","0","0","0","0","0","0","2.1153","1.5134","16.6579","0.1163","0.0185","0.0093","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","Cedrick Wilson Jr.","MIA","wr","10","NYJ","4.6","0","0","0","0","0","0","0","0","0","2.6043","1.7316","21.2975","0.1165","0.0233","0.0117","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","Stephen Sullivan","CAR","te","7","ATL","3.7","0","0","0","0","0","0","0","0","0","2.0159","1.4131","16.0399","0.1098","0.0171","0.0085","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","Kene Nwangwu","MIN","rb","13","@CIN","3.7","0","0","0","0","0","0","4.7774","16.2175","0.0904","1.0195","0.824","5.7114","0.0245","0.0636","0.0318","0.0032","72.3177","0.0454","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","Cedric Tillman","CLV","wr","5","CHI","4.4","0","0","0","0","0","0","0","0","0","2.5706","1.6057","21.1111","0.107","0.0153","0.0076","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","Colby Parkinson","SEA","te","5","PHI","3.5","0","0","0","0","0","0","0","0","0","2.02","1.4886","14.8342","0.0935","0.0167","0.0084","0.006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","Stone Smartt","LAC","te","5","@LV","3.5","0","0","0","0","0","0","0","0","0","1.8824","1.3894","14.401","0.1069","0.0168","0.0084","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","Chris Moore","TEN","wr","7","HST","4.2","0","0","0","0","0","0","0","0","0","2.5051","1.795","17.4422","0.1052","0.0143","0.0071","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","Connor Heyward","PIT","te","6","@IND","3.3","0","0","0","0","0","0","0.2539","1.5793","0.0112","1.687","1.2564","12.9297","0.0864","0.0179","0.009","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240","Will Mallory","IND","te","11","PIT","3.3","0","0","0","0","0","0","0","0","0","1.7987","1.2986","14.1592","0.0926","0.0159","0.0079","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241","Jeremy Ruckert","NYJ","te","7","@MIA","3.3","0","0","0","0","0","0","0","0","0","1.8702","1.3312","14.143","0.098","0.0162","0.0081","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242","Isaiah Hodgins","NYG","wr","13","@NO","4.1","0","0","0","0","0","0","0","0","0","2.2032","1.602","18.9556","0.1013","0.0174","0.0087","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243","Kayshon Boutte","NE","wr","11","KC","4","0","0","0","0","0","0","0","0","0","2.4747","1.6147","18.2051","0.0879","0.0153","0.0077","0.0031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
